A,GE10,C10-C18,E_AI_AOS,PC_ENT,BG	: u	: u	0.37 
A,GE10,C10-C18,E_AI_AOS,PC_ENT,CY	0.39 	0.77 	0.72 
A,GE10,C10-C18,E_AI_AOS,PC_ENT,CZ	0.12 	0.50 	1.21 
A,GE10,C10-C18,E_AI_AOS,PC_ENT,DK	2.39 	: 	5.21 
A,GE10,C10-C18,E_AI_AOS,PC_ENT,EE	0.43 	1.17 	2.79 
A,GE10,C10-C18,E_AI_AOS,PC_ENT,EL	0.10 	0.19 	0.84 
A,GE10,C10-C18,E_AI_AOS,PC_ENT,ES	0.34 	0.53 	1.28 
A,GE10,C10-C18,E_AI_AOS,PC_ENT,EU27_2020	0.38 	: 	1.20 
A,GE10,C10-C18,E_AI_AOS,PC_ENT,FI	: u	3.20 	0.77 
A,GE10,C10-C18,E_AI_AOS,PC_ENT,FR	0.18 	: 	: bu
A,GE10,C10-C18,E_AI_AOS,PC_ENT,HR	0.35 	0.51 	1.28 
A,GE10,C10-C18,E_AI_AOS,PC_ENT,HU	0.47 	1.21 	1.09 
A,GE10,C10-C18,E_AI_AOS,PC_ENT,LT	0.72 	0.89 	1.32 
A,GE10,C10-C18,E_AI_AOS,PC_ENT,LU	: 	: 	1.15 
A,GE10,C10-C18,E_AI_AOS,PC_ENT,LV	0.10 	0.52 	1.47 
A,GE10,C10-C18,E_AI_AOS,PC_ENT,MT	0 	0 	1.66 
A,GE10,C10-C18,E_AI_AOS,PC_ENT,NL	1.81 	1.30 	2.36 
A,GE10,C10-C18,E_AI_AOS,PC_ENT,NO	0.67 	1.37 	0.26 
A,GE10,C10-C18,E_AI_AOS,PC_ENT,PL	0.23 	0.23 	0.59 
A,GE10,C10-C18,E_AI_AOS,PC_ENT,PT	0.13 	0.41 	1.03 
A,GE10,C10-C18,E_AI_AOS,PC_ENT,SE	1.03 	0.29 b	5.07 
A,GE10,C10-C18,E_AI_AOS,PC_ENT,SI	2.07 	2.74 	1.52 
A,GE10,C10-C18,E_AI_AOS,PC_ENT,SK	0.83 	0.75 	0.42 
A,GE10,C10-C18,E_AI_AOS,PC_ENT_AI_TANY,AT	25.70 	22.73 	17.87 
A,GE10,C10-C18,E_AI_AOS,PC_ENT_AI_TANY,BE	1.91 	13.93 	15.56 
A,GE10,C10-C18,E_AI_AOS,PC_ENT_AI_TANY,BG	: u	: u	11.62 
A,GE10,C10-C18,E_AI_AOS,PC_ENT_AI_TANY,CY	25.97 	27.20 	50.00 
A,GE10,C10-C18,E_AI_AOS,PC_ENT_AI_TANY,CZ	4.14 	10.91 	20.65 
A,GE10,C10-C18,E_AI_AOS,PC_ENT_AI_TANY,DK	11.25 	: 	32.02 
A,GE10,C10-C18,E_AI_AOS,PC_ENT_AI_TANY,EE	19.94 	32.49 	38.06 
A,GE10,C10-C18,E_AI_AOS,PC_ENT_AI_TANY,EL	1.36 	6.03 	10.89 
A,GE10,C10-C18,E_AI_AOS,PC_ENT_AI_TANY,ES	5.72 	6.97 	15.96 
A,GE10,C10-C18,E_AI_AOS,PC_ENT_AI_TANY,EU27_2020	7.72 	: 	17.35 
A,GE10,C10-C18,E_AI_AOS,PC_ENT_AI_TANY,FI	: u	15.58 	3.68 
A,GE10,C10-C18,E_AI_AOS,PC_ENT_AI_TANY,FR	5.30 	: 	: bu
A,GE10,C10-C18,E_AI_AOS,PC_ENT_AI_TANY,HR	6.29 	16.43 	22.96 
A,GE10,C10-C18,E_AI_AOS,PC_ENT_AI_TANY,HU	13.89 	32.35 	38.38 
A,GE10,C10-C18,E_AI_AOS,PC_ENT_AI_TANY,LT	13.24 	18.97 	22.86 
A,GE10,C10-C18,E_AI_AOS,PC_ENT_AI_TANY,LU	: 	: 	4.98 
A,GE10,C10-C18,E_AI_AOS,PC_ENT_AI_TANY,LV	10.90 	13.21 	19.76 
A,GE10,C10-C18,E_AI_AOS,PC_ENT_AI_TANY,MT	0 	0 	11.81 
A,GE10,C10-C18,E_AI_AOS,PC_ENT_AI_TANY,NL	14.02 	13.87 	13.85 
A,GE10,C10-C18,E_AI_AOS,PC_ENT_AI_TANY,NO	6.82 	16.38 	2.21 
A,GE10,C10-C18,E_AI_AOS,PC_ENT_AI_TANY,PL	14.06 	10.64 	17.18 
A,GE10,C10-C18,E_AI_AOS,PC_ENT_AI_TANY,PT	1.81 	5.05 	19.03 
A,GE10,C10-C18,E_AI_AOS,PC_ENT_AI_TANY,SE	13.09 	5.81 b	29.21 
A,GE10,C10-C18,E_AI_AOS,PC_ENT_AI_TANY,SI	29.89 	49.25 	10.42 
A,GE10,C10-C18,E_AI_AOS,PC_ENT_AI_TANY,SK	22.10 	18.19 	9.95 
A,GE10,C10-C18,E_AI_AOS,PC_ENT_IUSE,AT	1.22 	2.05 	2.69 
A,GE10,C10-C18,E_AI_AOS,PC_ENT_IUSE,BE	0.23 	1.81 	3.40 
A,GE10,C10-C18,E_AI_AOS,PC_ENT_IUSE,BG	: u	: u	0.38 
A,GE10,C10-C18,E_AI_AOS,PC_ENT_IUSE,CY	0.40 	0.78 	0.72 
A,GE10,C10-C18,E_AI_AOS,PC_ENT_IUSE,CZ	0.13 	0.52 	1.23 
A,GE10,C10-C18,E_AI_AOS,PC_ENT_IUSE,DK	2.39 	: 	5.21 
A,GE10,C10-C18,E_AI_AOS,PC_ENT_IUSE,EE	0.45 	1.19 	2.82 
A,GE10,C10-C18,E_AI_AOS,PC_ENT_IUSE,EL	0.10 	0.19 	0.86 
A,GE10,C10-C18,E_AI_AOS,PC_ENT_IUSE,ES	0.35 	0.54 	1.29 
A,GE10,C10-C18,E_AI_AOS,PC_ENT_IUSE,EU27_2020	0.39 	: 	1.21 
A,GE10,C10-C18,E_AI_AOS,PC_ENT_IUSE,FI	: u	3.20 	0.77 
A,GE10,C10-C18,E_AI_AOS,PC_ENT_IUSE,FR	0.18 	: 	: bu
A,GE10,C10-C18,E_AI_AOS,PC_ENT_IUSE,HR	0.37 	0.53 	1.31 
A,GE10,C10-C18,E_AI_AOS,PC_ENT_IUSE,HU	0.50 	1.25 	1.14 
A,GE10,C10-C18,E_AI_AOS,PC_ENT_IUSE,LT	0.72 	0.89 	1.32 
A,GE10,C10-C18,E_AI_AOS,PC_ENT_IUSE,LU	: 	: 	1.18 
A,GE10,C10-C18,E_AI_AOS,PC_ENT_IUSE,LV	0.10 	0.52 	1.47 
A,GE10,C10-C18,E_AI_AOS,PC_ENT_IUSE,MT	0 	0 	1.66 
A,GE10,C10-C18,E_AI_AOS,PC_ENT_IUSE,NL	1.81 	1.30 	2.36 
A,GE10,C10-C18,E_AI_AOS,PC_ENT_IUSE,NO	0.69 	1.39 	0.26 
A,GE10,C10-C18,E_AI_AOS,PC_ENT_IUSE,PL	0.24 	0.23 	0.60 
A,GE10,C10-C18,E_AI_AOS,PC_ENT_IUSE,PT	0.13 	0.43 	1.06 
A,GE10,C10-C18,E_AI_AOS,PC_ENT_IUSE,SE	1.04 	0.29 b	5.07 
A,GE10,C10-C18,E_AI_AOS,PC_ENT_IUSE,SI	2.07 	2.78 	1.54 
A,GE10,C10-C18,E_AI_AOS,PC_ENT_IUSE,SK	0.88 	0.82 	0.45 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT,AT	3.93 	4.27 	9.89 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT,BE	6.22 	5.70 	13.45 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT,BG	0.95 	0.49 	1.17 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT,CY	1.12 	2.07 	0.72 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT,CZ	2.31 	2.44 	4.04 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT,DK	13.82 	: 	9.70 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT,EE	1.29 	2.44 	2.51 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT,EL	0.93 	2.39 	2.19 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT,ES	2.36 	3.19 	3.55 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT,EU27_2020	2.65 	: 	3.96 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT,FI	10.96 	12.80 	15.25 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT,FR	2.43 	: 	: bu
A,GE10,C10-C18,E_AI_ARDY,PC_ENT,HR	2.74 	0.26 	2.78 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT,HU	2.18 	1.47 	1.48 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT,LT	2.79 	1.29 	2.90 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT,LU	: 	: 	18.59 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT,LV	0.93 	2.04 	2.62 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT,MT	2.17 	5.97 	5.53 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT,NL	6.53 	4.76 	8.51 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT,NO	6.69 	5.52 	4.92 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT,PL	0.85 	1.35 	2.13 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT,PT	3.91 	7.30 	4.05 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT,SE	4.44 	3.00 b	9.20 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT,SI	5.58 	5.06 	14.57 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT,SK	1.28 	2.06 	3.06 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT_AI_TANY,AT	86.18 	47.62 	65.74 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT_AI_TANY,BE	52.52 	43.88 	61.62 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT_AI_TANY,BG	65.57 	38.04 	36.98 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT_AI_TANY,CY	74.03 	72.80 	50.00 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT_AI_TANY,CZ	79.21 	52.90 	69.08 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT_AI_TANY,DK	65.07 	: 	59.67 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT_AI_TANY,EE	59.40 	67.46 	34.24 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT_AI_TANY,EL	13.11 	76.96 	28.29 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT_AI_TANY,ES	39.40 	41.93 	44.33 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT_AI_TANY,EU27_2020	53.60 	: 	57.47 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT_AI_TANY,FI	61.04 	62.40 	73.20 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT_AI_TANY,FR	72.42 	: 	: bu
A,GE10,C10-C18,E_AI_ARDY,PC_ENT_AI_TANY,HR	49.23 	8.45 	49.77 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT_AI_TANY,HU	64.27 	39.49 	52.51 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT_AI_TANY,LT	51.47 	27.59 	50.00 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT_AI_TANY,LU	: 	: 	80.49 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT_AI_TANY,LV	100.00 	51.45 	35.15 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT_AI_TANY,MT	69.21 	57.49 	39.40 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT_AI_TANY,NL	50.67 	50.84 	49.94 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT_AI_TANY,NO	67.81 	65.76 	41.88 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT_AI_TANY,PL	51.38 	63.68 	61.84 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT_AI_TANY,PT	55.46 	89.25 	74.78 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT_AI_TANY,SE	56.21 	60.38 b	53.05 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT_AI_TANY,SI	80.42 	90.99 	100.00 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT_AI_TANY,SK	34.14 	50.02 	73.28 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT_IUSE,AT	4.09 	4.29 	9.89 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT_IUSE,BE	6.22 	5.70 	13.45 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT_IUSE,BG	0.99 	0.50 	1.21 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT_IUSE,CY	1.14 	2.10 	0.72 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT_IUSE,CZ	2.42 	2.51 	4.12 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT_IUSE,DK	13.82 	: 	9.70 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT_IUSE,EE	1.33 	2.47 	2.54 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT_IUSE,EL	0.96 	2.42 	2.24 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT_IUSE,ES	2.40 	3.23 	3.59 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT_IUSE,EU27_2020	2.73 	: 	4.02 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT_IUSE,FI	10.96 	12.80 	15.25 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT_IUSE,FR	2.52 	: 	: bu
A,GE10,C10-C18,E_AI_ARDY,PC_ENT_IUSE,HR	2.90 	0.27 	2.83 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT_IUSE,HU	2.31 	1.52 	1.55 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT_IUSE,LT	2.79 	1.29 	2.90 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT_IUSE,LU	: 	: 	19.12 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT_IUSE,LV	0.93 	2.04 	2.62 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT_IUSE,MT	2.25 	6.06 	5.53 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT_IUSE,NL	6.53 	4.76 	8.51 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT_IUSE,NO	6.86 	5.57 	4.92 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT_IUSE,PL	0.87 	1.37 	2.15 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT_IUSE,PT	4.06 	7.61 	4.18 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT_IUSE,SE	4.46 	3.03 b	9.20 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT_IUSE,SI	5.58 	5.13 	14.76 
A,GE10,C10-C18,E_AI_ARDY,PC_ENT_IUSE,SK	1.36 	2.26 	3.28 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT,AT	2.64 	3.87 	6.46 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT,BE	1.00 	0.50 	3.86 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT,BG	: u	1.87 	: u
A,GE10,C10-C18,E_AI_BCDP,PC_ENT,CY	1.91 	2.35 	0.83 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT,DE	: 	: u	4.94 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT,DK	0.15 	: 	4.69 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT,EA	: 	1.91 	3.66 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT,EE	4.03 	0.89 	1.83 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT,EL	0.61 	3.75 	1.41 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT,ES	1.29 	1.79 	2.95 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT,EU27_2020	: 	1.72 	3.01 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT,FI	3.69 	4.83 	: 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT,HR	: @C	0.41 	0.90 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT,HU	0.40 	1.42 	1.75 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT,IT	: 	1.03 	: 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT,LT	2.47 	1.93 	4.72 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT,LU	: 	: 	3.45 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT,LV	1.42 	1.59 	1.76 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT,MT	1.18 	4.66 	6.08 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT,NL	0.79 	1.80 	3.07 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT,NO	1.71 	1.21 	1.69 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT,PL	0.21 	0.65 	0.83 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT,PT	0.70 	0.48 	2.86 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT,SE	1.47 	0.16 b	3.89 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT,SI	1.36 	3.12 	5.48 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT,SK	3.26 	0.58 	2.48 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT,TR	: 	: 	3.53 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_AI_EC,AT	34.37 	29.28 	40.72 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_AI_EC,BE	27.25 	5.36 	32.43 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_AI_EC,BG	: u	63.58 	: u
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_AI_EC,CY	64.03 	58.19 	16.10 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_AI_EC,DE	: 	: u	40.24 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_AI_EC,DK	1.39 	: 	25.26 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_AI_EC,EA	: 	33.88 	37.33 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_AI_EC,EE	74.10 	21.27 	40.01 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_AI_EC,EL	18.18 	40.87 	27.83 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_AI_EC,ES	37.28 	30.68 	31.89 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_AI_EC,EU27_2020	: 	34.41 	36.78 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_AI_EC,FI	24.00 	34.76 	: 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_AI_EC,HR	: @C	7.90 	18.40 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_AI_EC,HU	15.04 	30.94 	48.77 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_AI_EC,IT	: 	34.36 	: 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_AI_EC,LT	52.54 	36.92 	45.60 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_AI_EC,LU	: 	: 	29.90 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_AI_EC,LV	30.81 	24.53 	32.65 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_AI_EC,MT	16.00 	25.26 	29.97 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_AI_EC,NL	13.03 	39.23 	32.84 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_AI_EC,NO	25.49 	16.70 	21.18 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_AI_EC,PL	18.40 	49.19 	32.71 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_AI_EC,PT	40.85 	15.19 	43.67 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_AI_EC,SE	22.58 	2.82 b	39.85 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_AI_EC,SI	16.09 	38.72 	70.09 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_AI_EC,SK	35.22 	30.06 	29.91 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_AI_EC,TR	: 	: 	60.99 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_AI_TX,AT	2.88 	4.28 	7.61 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_AI_TX,BE	1.13 	0.58 	4.95 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_AI_TX,BG	: u	1.96 	: u
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_AI_TX,CY	1.96 	2.44 	0.84 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_AI_TX,DE	: 	: u	5.81 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_AI_TX,DK	0.19 	: 	5.60 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_AI_TX,EA	: 	2.07 	4.16 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_AI_TX,EE	4.26 	0.94 	2.00 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_AI_TX,EL	0.68 	3.92 	1.56 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_AI_TX,ES	1.40 	1.96 	3.25 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_AI_TX,EU27_2020	: 	1.85 	3.36 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_AI_TX,FI	4.49 	6.07 	: 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_AI_TX,HR	: @C	0.44 	0.98 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_AI_TX,HU	0.44 	1.53 	1.89 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_AI_TX,IT	: 	1.08 	: 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_AI_TX,LT	2.61 	2.03 	5.01 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_AI_TX,LU	: 	: 	4.65 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_AI_TX,LV	1.44 	1.66 	1.90 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_AI_TX,MT	1.26 	5.29 	7.08 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_AI_TX,NL	0.90 	1.98 	3.70 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_AI_TX,NO	1.95 	1.33 	1.91 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_AI_TX,PL	0.22 	0.67 	0.87 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_AI_TX,PT	0.78 	0.54 	3.13 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_AI_TX,SE	1.60 	0.17 b	4.71 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_AI_TX,SI	1.46 	3.36 	6.52 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_AI_TX,SK	3.59 	0.67 	2.78 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_AI_TX,TR	: 	: 	3.95 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_IUSE,AT	2.74 	3.89 	6.46 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_IUSE,BE	1.00 	0.50 	3.86 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_IUSE,BG	: u	1.93 	: u
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_IUSE,CY	1.93 	2.37 	0.83 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_IUSE,DE	: 	: u	4.94 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_IUSE,DK	0.15 	: 	4.69 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_IUSE,EA	: 	1.93 	3.70 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_IUSE,EE	4.17 	0.91 	1.85 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_IUSE,EL	0.63 	3.80 	1.44 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_IUSE,ES	1.32 	1.81 	2.99 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_IUSE,EU27_2020	: 	1.74 	3.04 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_IUSE,FI	3.69 	4.83 	: 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_IUSE,HR	: @C	0.43 	0.92 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_IUSE,HU	0.42 	1.47 	1.83 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_IUSE,IT	: 	1.04 	: 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_IUSE,LT	2.47 	1.93 	4.72 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_IUSE,LU	: 	: 	3.55 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_IUSE,LV	1.42 	1.59 	1.76 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_IUSE,MT	1.22 	4.74 	6.08 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_IUSE,NL	0.79 	1.80 	3.07 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_IUSE,NO	1.75 	1.22 	1.69 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_IUSE,PL	0.21 	0.66 	0.84 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_IUSE,PT	0.72 	0.50 	2.95 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_IUSE,SE	1.48 	0.17 b	3.89 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_IUSE,SI	1.36 	3.17 	5.56 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_IUSE,SK	3.45 	0.64 	2.66 
A,GE10,C10-C18,E_AI_BCDP,PC_ENT_IUSE,TR	: 	: 	3.84 
A,GE10,C10-C18,E_AI_BCST,PC_ENT,AT	5.04 	3.78 	5.60 
A,GE10,C10-C18,E_AI_BCST,PC_ENT,BE	1.25 	7.14 	5.75 
A,GE10,C10-C18,E_AI_BCST,PC_ENT,BG	1.27 	1.76 	1.22 
A,GE10,C10-C18,E_AI_BCST,PC_ENT,CY	2.30 	3.26 	1.88 
A,GE10,C10-C18,E_AI_BCST,PC_ENT,DE	: 	: u	4.47 
A,GE10,C10-C18,E_AI_BCST,PC_ENT,DK	4.29 	: 	4.63 
A,GE10,C10-C18,E_AI_BCST,PC_ENT,EA	: 	3.03 	4.31 
A,GE10,C10-C18,E_AI_BCST,PC_ENT,EE	4.61 	2.88 	2.17 
A,GE10,C10-C18,E_AI_BCST,PC_ENT,EL	2.04 	5.39 	4.11 
A,GE10,C10-C18,E_AI_BCST,PC_ENT,ES	2.70 	3.33 	4.07 
A,GE10,C10-C18,E_AI_BCST,PC_ENT,EU27_2020	: 	2.71 	3.55 
A,GE10,C10-C18,E_AI_BCST,PC_ENT,FI	6.11 	4.79 	: 
A,GE10,C10-C18,E_AI_BCST,PC_ENT,HR	3.64 	3.32 	3.78 
A,GE10,C10-C18,E_AI_BCST,PC_ENT,HU	1.83 	3.12 	1.94 
A,GE10,C10-C18,E_AI_BCST,PC_ENT,IT	: 	1.82 	: 
A,GE10,C10-C18,E_AI_BCST,PC_ENT,LT	3.67 	4.43 	6.62 
A,GE10,C10-C18,E_AI_BCST,PC_ENT,LU	: 	: 	3.45 
A,GE10,C10-C18,E_AI_BCST,PC_ENT,LV	3.55 	5.57 	3.79 
A,GE10,C10-C18,E_AI_BCST,PC_ENT,MT	2.13 	11.00 	12.00 
A,GE10,C10-C18,E_AI_BCST,PC_ENT,NL	3.64 	2.63 	2.48 
A,GE10,C10-C18,E_AI_BCST,PC_ENT,NO	4.56 	3.26 	1.60 
A,GE10,C10-C18,E_AI_BCST,PC_ENT,PL	1.01 	0.86 	1.20 
A,GE10,C10-C18,E_AI_BCST,PC_ENT,PT	1.07 	2.82 	4.35 
A,GE10,C10-C18,E_AI_BCST,PC_ENT,SE	2.04 	1.48 b	1.91 
A,GE10,C10-C18,E_AI_BCST,PC_ENT,SI	6.13 	3.12 	4.52 
