geo,nace_r2,real_wage,year
ES,E,16.167837551727455,2020
ES,E,15.975336322869957,2021
ES,E,15.610176800344977,2022
ES,E,15.51422136958879,2023
ES,E,15.649071596529637,2024
ES,E,15.791551519936833,2025
ES,F,14.243094986045618,2020
ES,F,13.73318385650224,2021
ES,F,13.109098749460973,2022
ES,F,13.09533739260989,2023
ES,F,13.13549014838239,2024
ES,F,13.343861034346624,2025
ES,G,13.665672216341065,2020
ES,G,13.2660687593423,2021
ES,G,12.936610608020699,2022
ES,G,13.178747184919509,2023
ES,G,13.378739965945025,2024
ES,G,13.422818791946309,2025
ES,H,15.494177653738813,2020
ES,H,14.76083707025411,2021
ES,H,14.14402759810263,2022
ES,H,14.346484277254149,2023
ES,H,14.594989053758209,2024
ES,H,15.080931701539676,2025
ES,I,10.297372726397844,2020
ES,I,9.99626307922272,2021
ES,I,9.831824062095732,2022
ES,I,9.842355492534823,2023
ES,I,10.054325792588989,2024
ES,I,10.106592972759573,2025
ES,J,20.979693965932057,2020
ES,J,21.393871449925257,2021
ES,J,19.577404053471323,2022
ES,J,20.18516973892735,2023
ES,J,20.514067947782376,2024
ES,J,20.844848006316617,2025
ES,K,30.122221152920797,2020
ES,K,29.241405082212257,2021
ES,K,27.770590771884436,2022
ES,K,27.27500208524481,2023
ES,K,28.37914538230763,2024
ES,K,28.18791946308725,2025
ES,L,21.749590992204794,2020
ES,L,19.618834080717487,2021
ES,L,19.404915912031047,2022
ES,L,19.434481608140796,2023
ES,L,18.73023595232304,2024
ES,L,18.870904066324513,2025
ES,M,19.632374169954765,2020
ES,M,19.43198804185351,2021
ES,M,18.283742992669254,2022
ES,M,18.68379347735424,2023
ES,M,19.13565231492743,2024
ES,M,19.34465061192262,2025
ES,N,11.163506880954673,2020
ES,N,11.210762331838565,2021
ES,N,10.435532557136696,2022
ES,N,10.84327300025023,2023
ES,N,10.865158517797779,2024
ES,N,11.133043821555468,2025
ES,O,18.76624001539794,2020
ES,O,18.404334828101643,2021
ES,O,17.766278568348426,2022
ES,O,17.84969555425807,2023
ES,O,17.91940322711425,2024
ES,O,17.528622187129884,2025
ES,P,18.477528630545663,2020
ES,P,17.65695067264574,2021
ES,P,16.903837861147046,2022
ES,P,16.93218783885228,2023
ES,P,16.865320684342823,2024
ES,P,16.975917883932095,2025
ES,Q,18.28505437397748,2020
ES,Q,17.937219730941703,2021
ES,Q,16.903837861147046,2022
ES,Q,17.099007423471516,2023
ES,Q,17.351820319468093,2024
ES,Q,17.05487564153178,2025
ES,R,16.167837551727455,2020
ES,R,15.601644245142001,2021
ES,R,13.454075032341525,2022
ES,R,13.512386354157977,2023
ES,R,13.8652396010703,2024
ES,R,13.501776549545994,2025
ES,S,13.184486574920603,2020
ES,S,12.705530642750373,2021
ES,S,11.901681759379043,2022
ES,S,12.094419884894487,2023
ES,S,12.24357415065272,2024
ES,S,12.4753257007501,2025
FI,B,31.448355452971725,2020
FI,B,30.15454202789295,2021
FI,B,28.573940566203625,2022
FI,B,28.650880593241762,2023
FI,B,29.12459317366269,2024
FI,B,29.09597573969347,2025
FI,C,29.044046932102326,2020
FI,C,30.06030908405578,2021
FI,C,28.92561983471074,2022
FI,C,28.650880593241762,2023
FI,C,28.95769006091964,2024
FI,C,29.50577821490042,2025
FI,D,34.04500865551067,2020
FI,D,35.90275160196004,2021
FI,D,34.81624758220504,2022
FI,D,32.3586416111907,2023
FI,D,34.04823499958274,2024
FI,D,34.42340791738382,2025
FI,E,24.620119253702637,2020
FI,E,23.55823595929137,2021
FI,E,22.771232635836117,2022
FI,E,22.49936799528103,2023
FI,E,23.449887340398902,2024
FI,E,23.768543562003114,2025
FI,F,27.024427774572036,2020
FI,F,28.081417263475313,2021
FI,F,26.903464040794802,2022
FI,F,26.038594421505014,2023
FI,F,26.954852708003003,2024
FI,F,27.29284484878288,2025
FI,G,25.293325639546065,2020
FI,G,26.479457218243496,2021
FI,G,25.32090733251275,2022
FI,G,24.52178309598045,2023
FI,G,24.785112242343317,2024
FI,G,25.161871977706745,2025
FI,H,25.293325639546065,2020
FI,H,25.631360723709008,2021
FI,H,24.969228064005627,2022
FI,H,24.85885227943035,2023
FI,H,24.868563798714845,2024
FI,H,25.161871977706745,2025
FI,I,19.234468166955182,2020
FI,I,20.260082924990574,2021
FI,I,19.166520133638123,2022
FI,I,18.87587427319457,2023
FI,I,19.36076107819411,2024
FI,I,19.17875583968527,2025
FI,J,34.91055972302365,2020
FI,J,35.33735393893705,2021
FI,J,32.88201160541586,2022
FI,J,33.11704727395298,2023
FI,J,33.79788033046817,2024
FI,J,34.75124989754938,2025
FI,K,36.54548951721485,2020
FI,K,34.67772333207689,2021
FI,K,34.37664849657113,2022
FI,K,34.29678941602764,2023
FI,K,33.54752566135359,2024
FI,K,34.25948692730103,2025
FI,L,26.44739372956338,2020
FI,L,25.725593667546175,2021
FI,L,25.32090733251275,2022
FI,L,25.195921462880257,2023
FI,L,25.0354669114579,2024
FI,L,25.325792967789525,2025
FI,M,31.73687247547605,2020
FI,M,31.944967960799094,2021
FI,M,30.06857745735889,2022
FI,M,29.577820847728997,2023
FI,M,29.62530251189185,2024
FI,M,30.407343660355707,2025
FI,N,18.561261781111753,2020
FI,N,19.41198643045609,2021
FI,N,18.19940214524354,2022
FI,N,19.128676160782,2023
FI,N,19.94492197279479,2024
FI,N,20.572084255388905,2025
FI,O,28.755529909598,2020
FI,O,29.212212589521297,2021
FI,O,28.310181114823287,2022
FI,O,28.650880593241762,2023
FI,O,29.54185095552032,2024
FI,O,30.325383165314317,2025
FI,P,29.140219272937102,2020
FI,P,28.26988315114964,2021
FI,P,27.167223492175136,2022
FI,P,26.96553467599225,2023
FI,P,27.705916715346746,2024
FI,P,27.94852880911401,2025
FI,Q,23.177534141180995,2020
FI,Q,24.31209950998869,2021
FI,Q,23.474591172850364,2022
FI,Q,22.836437178730936,2023
FI,Q,23.19953267128432,2024
FI,Q,24.178346037210062,2025
FI,R,23.08136180034622,2020
FI,R,22.898605352431208,2021
FI,R,21.892034464568315,2022
FI,R,21.403893149068846,2023
FI,R,22.03121088208295,2024
FI,R,23.030899106630603,2025
FI,S,22.88901711867667,2020
FI,S,26.66792310591783,2021
FI,S,24.793388429752067,2022
FI,S,24.774584983567877,2023
FI,S,26.120337144287742,2024
FI,S,26.637160888451767,2025
FR,B,25.118483412322274,2020
FR,B,24.981426448736997,2021
FR,B,24.202034373903896,2022
FR,B,23.734439834024897,2023
FR,B,23.84621623813772,2024
FR,B,24.10994133247609,2025
FR,C,26.635071090047397,2020
FR,C,26.09583952451709,2021
FR,C,25.517362329007366,2022
FR,C,25.145228215767634,2023
FR,C,25.387298239922135,2024
FR,C,25.797637225749416,2025
FR,D,35.92417061611374,2020
FR,D,35.56835066864784,2021
FR,D,34.286215363030514,2022
FR,D,34.60580912863071,2023
FR,D,33.82269446021575,2024
FR,D,33.99501727879128,2025
FR,E,24.644549763033176,2020
FR,E,24.424219910846954,2021
FR,E,23.58821466152227,2022
FR,E,23.153526970954356,2023
FR,E,23.359558763890014,2024
FR,E,23.627742505826564,2025
FR,F,23.886255924170616,2020
FR,F,23.40267459138187,2021
FR,F,22.97439494914065,2022
FR,F,22.65560165975104,2023
FR,F,22.710682131559736,2024
FR,F,23.06517720806879,2025
FR,G,22.8436018957346,2020
FR,G,22.38112927191679,2021
FR,G,21.834444054717643,2022
FR,G,21.41078838174274,2023
FR,G,21.41292886689918,2024
FR,G,21.618580728120225,2025
FR,H,21.895734597156398,2020
FR,H,21.54531946508172,2021
FR,H,21.57137846369695,2022
FR,H,21.41078838174274,2023
FR,H,21.8184767621056,2024
FR,H,22.020413083661495,2025
FR,I,17.251184834123222,2020
FR,I,17.180534918276376,2021
FR,I,16.92388635566468,2022
FR,I,16.76348547717842,2023
FR,I,16.708573282504663,2024
FR,I,16.796592461625007,2025
FR,J,33.45971563981042,2020
FR,J,33.06092124814264,2021
FR,J,32.006313574184496,2022
FR,J,31.369294605809127,2023
FR,J,31.47051666801849,2024
FR,J,32.146588443301454,2025
FR,K,37.6303317535545,2020
FR,K,37.332838038632985,2021
FR,K,37.09224833391792,2022
FR,K,36.43153526970954,2023
FR,K,36.499310568578146,2024
FR,K,37.29004259422968,2025
FR,L,26.729857819905213,2020
FR,L,26.09583952451709,2021
FR,L,25.429673798667135,2022
FR,L,24.481327800829874,2023
FR,L,24.33287371238543,2024
FR,L,24.83323957245037,2025
FR,M,33.08056872037915,2020
FR,M,32.22511144130758,2021
FR,M,31.304805331462642,2022
FR,M,30.45643153526971,2023
FR,M,30.65942087760564,2024
FR,M,30.941091376677647,2025
FR,N,19.241706161137444,2020
FR,N,19.03789004457652,2021
FR,N,18.589968432129076,2022
FR,N,18.506224066390043,2023
FR,N,18.736312758536783,2024
FR,N,18.725387768223097,2025
FR,R,25.023696682464454,2020
FR,R,24.981426448736997,2021
FR,R,22.886706418800422,2022
FR,R,21.74273858921162,2023
FR,R,21.41292886689918,2024
FR,R,21.29711484368721,2025
HR,B,10.479332427712013,2020
HR,B,9.82800982800983,2021
HR,B,8.880539663564171,2022
HR,B,9.374507641405389,2023
HR,B,9.921235989094214,2024
HR,B,10.738644608910173,2025
HR,C,10.285270716087714,2020
HR,C,10.395010395010395,2021
HR,C,10.161386730424388,2022
HR,C,10.713723018749015,2023
HR,C,11.587397758255076,2024
HR,C,12.480046437382093,2025
HR,D,14.748690083446537,2020
HR,D,14.931014931014932,2021
HR,D,14.003927931005036,2022
HR,D,13.70726327398771,2023
HR,D,15.52559830354438,2024
HR,D,16.978667827601218,2025
HR,E,7.665437609159713,2020
HR,E,7.654507654507654,2021
HR,E,7.34352318333191,2022
HR,E,7.562628013234598,2023
HR,E,8.330808845804302,2024
HR,E,9.287476418516908,2025
HR,F,8.635746167281196,2020
HR,F,8.694008694008694,2021
HR,F,8.53898044573478,2022
HR,F,9.216952891129667,2023
HR,F,9.845501363223267,2024
HR,F,10.66608619939051,2025
HR,G,8.441684455656898,2020
HR,G,8.505008505008506,2021
HR,G,8.453590641277433,2022
HR,G,8.901843390578227,2023
HR,G,9.694032111481372,2024
HR,G,10.375852561311858,2025
HR,H,7.568406753347564,2020
HR,H,7.182007182007181,2021
HR,H,7.087353769959867,2022
HR,H,7.4838506380967385,2023
HR,H,7.952135716449561,2024
HR,H,8.489333913800609,2025
HR,I,8.053561032408306,2020
HR,I,8.032508032508034,2021
HR,I,8.026641618990693,2022
HR,I,8.507956514888924,2023
HR,I,9.163889730384732,2024
HR,I,9.79538528515455,2025
HR,J,16.204152920628758,2020
HR,J,16.821016821016823,2021
HR,J,17.07796089146956,2022
HR,J,17.48857728060501,2023
HR,J,18.024840957285672,2024
HR,J,18.937744884632128,2025
HR,K,13.099165534640015,2020
HR,K,12.946512946512948,2021
HR,K,12.38152164631543,2022
HR,K,12.525602646919806,2023
HR,K,13.177824901544986,2024
HR,K,13.858656218255696,2025
HR,L,9.023869590529788,2020
HR,L,9.261009261009262,2021
HR,L,9.136709076936214,2022
HR,L,9.689617141956832,2023
HR,L,10.072705240836113,2024
HR,L,10.66608619939051,2025
HR,M,12.419949543954978,2020
HR,M,12.568512568512569,2021
HR,M,12.296131841858083,2022
HR,M,12.99826689774697,2023
HR,M,14.010905786125416,2024
HR,M,14.947032361050647,2025
HR,N,6.404036483601786,2020
HR,N,6.237006237006238,2021
HR,N,6.318845529843737,2022
HR,N,6.853631636993855,2023
HR,N,7.346258709481974,2024
HR,N,7.908866637643304,2025
HR,O,7.956530176596156,2020
HR,O,8.032508032508034,2021
HR,O,7.855862010075996,2022
HR,O,8.507956514888924,2023
HR,O,9.99697061496516,2024
HR,O,10.593527789870846,2025
HR,P,9.41199301377838,2020
HR,P,9.733509733509734,2021
HR,P,9.30748868585091,2022
HR,P,9.76839451709469,2023
HR,P,11.511663132384125,2024
HR,P,11.972137570744449,2025
HR,Q,10.091209004463419,2020
HR,Q,10.206010206010207,2021
HR,Q,9.819827512594996,2022
HR,Q,10.556168268473295,2023
HR,Q,12.571947894577404,2024
HR,Q,13.0605137135394,2025
HR,R,8.635746167281196,2020
HR,R,8.505008505008506,2021
HR,R,8.197421227905387,2022
HR,R,8.665511265164644,2023
HR,R,9.769766737352318,2024
HR,R,10.66608619939051,2025
HR,S,8.053561032408306,2020
HR,S,7.843507843507845,2021
HR,S,8.026641618990693,2022
HR,S,8.586733890026785,2023
HR,S,8.93668585277189,2024
HR,S,9.650268466115223,2025
HU,B,7.688908528501988,2020
HU,B,7.39247311827957,2021
HU,B,7.068940387698586,2022
HU,B,7.036552711874962,2023
HU,B,7.865033621517771,2024
HU,B,8.16279604506783,2025
HU,C,7.512152010605392,2020
HU,C,7.560483870967742,2021
HU,C,6.923189039498616,2022
HU,C,7.285634223799738,2023
HU,C,7.50480307396734,2024
HU,C,7.702920211542883,2025
HU,D,11.842686699072027,2020
HU,D,11.424731182795698,2021
HU,D,9.911091677598018,2022
HU,D,10.274612366897067,2023
HU,D,10.68683957732949,2024
HU,D,11.151988962979994,2025
HU,E,6.539991162174105,2020
HU,E,6.468413978494623,2021
HU,E,5.757178253898849,2022
HU,E,6.102497042157046,2023
HU,E,6.664265129682997,2024
HU,E,7.01310646125546,2025
HU,F,6.009721608484312,2020
HU,F,6.132392473118279,2021
HU,F,5.684302579798863,2022
HU,F,5.853415530232269,2023
HU,F,6.243996157540827,2024
HU,F,6.553230627730512,2025
HU,G,6.805125939019001,2020
HU,G,6.804435483870967,2021
HU,G,6.267307972598745,2022
HU,G,6.351578554081823,2023
HU,G,6.604226705091258,2024
HU,G,6.7831685444929875,2025
HU,H,6.981882456915598,2020
HU,H,6.804435483870967,2021
HU,H,6.340183646698732,2022
HU,H,6.351578554081823,2023
HU,H,6.7843419788664745,2024
HU,H,6.898137502874224,2025
HU,I,4.418912947414936,2020
HU,I,4.284274193548387,2021
HU,I,4.153913423699169,2022
HU,I,4.421196836664798,2023
HU,I,4.622958693563882,2024
HU,I,4.886180731202575,2025
HU,J,12.019443216968623,2020
HU,J,12.012768817204302,2021
HU,J,11.077102463197784,2022
HU,J,11.33320879257737,2023
HU,J,11.647454370797309,2024
HU,J,12.071740630029892,2025
HU,K,12.284577993813521,2020
HU,K,12.180779569892472,2021
HU,K,11.077102463197784,2022
HU,K,11.45774954853976,2023
HU,K,11.707492795389049,2024
HU,K,11.956771671648655,2025
HU,L,6.274856385329208,2020
HU,L,6.468413978494623,2021
HU,L,5.9758052761988045,2022
HU,L,6.4138489320630185,2023
HU,L,6.904418828049952,2024
HU,L,7.2430443780179345,2025
HU,M,10.34025629695095,2020
HU,M,10.416666666666666,2021
HU,M,9.838216003498031,2022
HU,M,9.900990099009901,2023
HU,M,10.26657060518732,2024
HU,M,10.634628650264428,2025
HU,N,5.391073795846221,2020
HU,N,5.460349462365591,2021
HU,N,4.955545838799009,2022
HU,N,5.168441372439131,2023
HU,N,5.223342939481268,2024
HU,N,5.46102552310876,2025
HU,O,7.7772867874502865,2020
HU,O,7.8125,2021
HU,O,7.870572802798427,2022
HU,O,6.9742823338937665,2023
HU,O,7.024495677233429,2024
HU,O,7.587951253161646,2025
HU,P,6.628369421122404,2020
HU,P,6.636424731182795,2021
HU,P,5.9758052761988045,2022
HU,P,6.16476742013824,2023
HU,P,7.324687800192123,2024
HU,P,8.16279604506783,2025
HU,Q,5.2143172779496245,2020
HU,Q,5.880376344086021,2021
HU,Q,5.757178253898849,2022
HU,Q,5.666604396288685,2023
HU,Q,5.943804034582133,2024
HU,Q,5.920901356633709,2025
HU,R,6.981882456915598,2020
HU,R,7.224462365591397,2021
HU,R,6.7045620171986595,2022
HU,R,6.725200821968989,2023
HU,R,6.904418828049952,2024
HU,R,7.070590940446079,2025
HU,S,5.656208572691118,2020
HU,S,5.460349462365591,2021
HU,S,5.319924209298936,2022
HU,S,5.479793262345103,2023
HU,S,5.703650336215178,2024
HU,S,5.633478960680616,2025
IE,B,27.569169960474305,2020
IE,B,27.99227799227799,2021
IE,B,29.642857142857142,2022
IE,B,29.626485568760614,2023
IE,B,29.145728643216078,2024
IE,B,29.122231337161608,2025
IE,C,28.063241106719367,2020
IE,C,28.474903474903478,2021
IE,C,27.142857142857142,2022
IE,C,27.164685908319186,2023
IE,C,28.30820770519263,2024
IE,C,28.87612797374898,2025
IE,D,45.059288537549406,2020
IE,D,45.463320463320464,2021
IE,D,43.392857142857146,2022
IE,D,42.27504244482173,2023
IE,D,47.31993299832495,2024
IE,D,45.3650533223954,2025
IE,E,22.92490118577075,2020
IE,E,23.06949806949807,2021
IE,E,23.125,2022
IE,E,24.448217317487266,2023
IE,E,25.125628140703515,2024
IE,E,23.954060705496307,2025
IE,F,25.790513833992097,2020
IE,F,26.640926640926644,2021
IE,F,25.624999999999996,2022
IE,F,25.21222410865874,2023
IE,F,27.051926298157454,2024
IE,F,27.481542247744052,2025
IE,G,22.43083003952569,2020
IE,G,22.586872586872587,2021
IE,G,21.785714285714285,2022
IE,G,21.477079796264857,2023
IE,G,22.278056951423785,2024
IE,G,22.559474979491384,2025
IE,H,25.197628458498023,2020
IE,H,24.613899613899616,2021
IE,H,24.107142857142858,2022
IE,H,23.089983022071305,2023
IE,H,23.785594639865995,2024
IE,H,24.61033634126333,2025
IE,I,17.193675889328063,2020
IE,I,16.98841698841699,2021
IE,I,15.535714285714283,2022
IE,I,15.534804753820037,2023
IE,I,16.331658291457284,2024
IE,I,16.735028712059062,2025
IE,J,43.08300395256917,2020
IE,J,45.55984555984556,2021
IE,J,44.642857142857146,2022
IE,J,45.67062818336163,2023
IE,J,49.83249581239531,2024
IE,J,49.54881050041017,2025
IE,K,41.30434782608695,2020
IE,K,42.08494208494209,2021
IE,K,39.64285714285714,2022
IE,K,39.72835314091681,2023
IE,K,40.787269681742046,2024
IE,K,40.935192780968,2025
IE,L,27.27272727272727,2020
IE,L,27.895752895752896,2021
IE,L,27.41071428571428,2022
IE,L,26.91001697792869,2023
IE,L,26.633165829145728,2024
IE,L,28.055783429040197,2025
IE,M,33.10276679841897,2020
IE,M,34.55598455598455,2021
IE,M,33.30357142857142,2022
IE,M,32.93718166383701,2023
IE,M,34.003350083752096,2024
IE,M,35.02871205906481,2025
IE,N,22.43083003952569,2020
IE,N,23.64864864864865,2021
IE,N,22.142857142857146,2022
IE,N,21.98641765704584,2023
IE,N,22.780569514237854,2024
IE,N,23.789991796554553,2025
IE,O,29.940711462450594,2020
IE,O,30.598455598455597,2021
IE,O,29.642857142857142,2022
IE,O,29.37181663837012,2023
IE,O,30.402010050251256,2024
IE,O,30.84495488105004,2025
IE,P,45.15810276679842,2020
IE,P,45.55984555984556,2021
IE,P,44.107142857142854,2022
IE,P,43.03904923599321,2023
IE,P,44.30485762144053,2024
IE,P,44.79081214109926,2025
IE,Q,28.063241106719367,2020
IE,Q,27.895752895752896,2021
IE,Q,27.142857142857142,2022
IE,Q,27.249575551782684,2023
IE,Q,27.973199329983245,2024
IE,Q,28.87612797374898,2025
IE,R,23.41897233201581,2020
IE,R,24.324324324324326,2021
IE,R,22.767857142857142,2022
IE,R,22.580645161290324,2023
IE,R,22.69681742043551,2024
IE,R,23.297785069729287,2025
IE,S,21.44268774703557,2020
IE,S,21.62162162162162,2021
IE,S,20.267857142857142,2022
IE,S,20.62818336162988,2023
IE,S,21.273031825795645,2024
IE,S,22.067268252666118,2025
IS,C,30.273627013390257,2020
IS,C,32.94646199925122,2021
IS,C,35.58781869688386,2022
IS,C,34.273532305673996,2023
IS,C,35.0670746057896,2024
IS,C,37.28634094690667,2025
IS,D,42.69357655734524,2020
IS,D,41.276675402470985,2021
IS,D,44.26345609065156,2022
IS,D,42.80091833387997,2023
IS,D,44.79485369106457,2024
IS,D,47.496596581455144,2025
IS,E,27.653793906462255,2020
IS,E,29.576937476600524,2021
IS,E,32.13526912181303,2022
IS,E,30.911774352246642,2023
IS,E,30.98768337648074,2024
IS,E,33.277870216306155,2025
IS,F,33.18455268775471,2020
IS,F,30.700112317484084,2021
IS,F,32.93201133144477,2022
IS,F,31.813709412922268,2023
IS,F,32.55668000313799,2024
IS,F,35.1686582967781,2025
IS,G,26.19833106928003,2020
IS,G,30.232122800449268,2021
IS,G,32.40084985835694,2022
IS,G,30.829780255821582,2023
IS,G,32.08598101514082,2024
IS,G,34.33671154137044,2025
IS,H,29.982534445953814,2020
IS,H,31.729689254960686,2021
IS,H,33.728753541076486,2022
IS,H,32.55165628074779,2023
IS,H,33.18427865380089,2024
IS,H,35.47118438965361,2025
IS,I,18.726955171744617,2020
IS,I,23.86746536877574,2021
IS,I,25.76133144475921,2022
IS,I,24.68022302394228,2023
IS,I,25.339295520514625,2024
IS,I,27.227348358795943,2025
IS,J,36.5806326411799,2020
IS,J,40.340696368401346,2021
IS,J,41.34206798866856,2022
IS,J,39.029189898327324,2023
IS,J,40.637012630422845,2024
IS,J,43.185599757979126,2025
IS,K,48.70948961769843,2020
IS,K,44.459004118307746,2021
IS,K,48.335694050991506,2022
IS,K,46.16267628730731,2023
IS,K,47.4621479563819,2024
IS,K,50.44622598699138,2025
IS,L,32.02018241800892,2020
IS,L,34.444028453762634,2021
IS,L,37.18130311614731,2022
IS,L,34.84749098064939,2023
IS,L,36.871420726445436,2024
IS,L,39.32839207381637,2025
IS,M,35.222200659809815,2020
IS,M,38.37514039685511,2021
IS,M,41.16501416430595,2022
IS,M,39.439160380452606,2023
IS,M,40.48011296775712,2024
IS,M,43.412494327635756,2025
IS,N,26.877547059965067,2020
IS,N,28.92175215275178,2021
IS,N,31.692634560906512,2022
IS,N,30.33781567727124,2023
IS,N,30.90923354514788,2024
IS,N,33.1266071698684,2025
IS,O,36.87172520861634,2020
IS,O,34.63122426057656,2021
IS,O,37.26983002832861,2022
IS,O,35.66743194489997,2023
IS,O,36.24382207578254,2024
IS,O,38.79897141128422,2025
IS,P,27.55676305065011,2020
IS,P,28.73455634593785,2021
IS,P,30.89589235127479,2022
IS,P,29.517874713020664,2023
IS,P,30.04628540048639,2024
IS,P,32.597186507336254,2025
IS,Q,27.653793906462255,2020
IS,Q,30.419318607263197,2021
IS,Q,33.109065155807365,2022
IS,Q,31.48573302722204,2023
IS,Q,32.242880677806546,2024
IS,Q,34.63923763424595,2025
IS,R,24.645837376285655,2020
IS,R,28.17296892549607,2021
IS,R,30.36473087818697,2022
IS,R,28.861921941620206,2023
IS,R,29.73248607515494,2024
IS,R,32.067765844804114,2025
IS,S,30.95284300407529,2020
IS,S,33.69524522650693,2021
IS,S,35.145184135977345,2022
IS,S,33.289603148573306,2023
IS,S,33.57652781046521,2024
IS,S,35.849342005748,2025
IT,B,31.06796116504854,2020
IT,B,29.809523809523807,2021
IT,B,28.196147110332753,2022
IT,B,26.881720430107524,2023
IT,B,25.756336876533116,2024
IT,B,26.629123089300084,2025
IT,C,19.902912621359224,2020
IT,C,19.238095238095237,2021
IT,C,18.21366024518389,2022
IT,C,17.948717948717945,2023
IT,C,18.479149632052334,2024
IT,C,18.744971842316975,2025
IT,D,27.76699029126214,2020
IT,D,27.42857142857143,2021
IT,D,25.74430823117338,2022
IT,D,24.9793217535153,2023
IT,D,25.429272281275555,2024
IT,D,25.663716814159294,2025
IT,E,18.543689320388353,2020
IT,E,17.904761904761905,2021
IT,E,16.9877408056042,2022
IT,E,16.294458229942098,2023
IT,E,16.68029435813573,2024
IT,E,16.814159292035395,2025
IT,F,16.213592233009706,2020
IT,F,16.0,2021
IT,F,15.236427320490368,2022
IT,F,14.971050454921423,2023
IT,F,15.617334423548652,2024
IT,F,16.090104585679807,2025
IT,G,18.834951456310677,2020
IT,G,18.285714285714285,2021
IT,G,16.9877408056042,2022
IT,G,16.294458229942098,2023
IT,G,16.516762060506952,2024
IT,G,16.733708769107,2025
IT,H,18.25242718446602,2020
IT,H,17.80952380952381,2021
IT,H,16.374781085814362,2022
IT,H,16.129032258064516,2023
IT,H,16.271463614063777,2024
IT,H,16.411906677393404,2025
IT,I,13.78640776699029,2020
IT,I,13.238095238095237,2021
IT,I,12.171628721541156,2022
IT,I,11.662531017369727,2023
IT,I,11.856091578086673,2024
IT,I,11.987127916331456,2025
IT,J,24.271844660194176,2020
IT,J,24.19047619047619,2021
IT,J,22.679509632224164,2022
IT,J,22.001654259718777,2023
IT,J,22.24039247751431,2024
IT,J,22.44569589702333,2025
IT,K,35.53398058252427,2020
IT,K,33.523809523809526,2021
IT,K,32.661996497373025,2022
IT,K,31.679073614557478,2023
IT,K,32.134096484055604,2024
IT,K,33.226065969428795,2025
IT,L,21.650485436893206,2020
IT,L,21.047619047619047,2021
IT,L,19.352014010507883,2022
IT,L,17.783291976840363,2023
IT,L,17.906786590351594,2024
IT,L,18.42316975060338,2025
IT,M,24.75728155339806,2020
IT,M,24.571428571428573,2021
IT,M,23.204903677758317,2022
IT,M,22.58064516129032,2023
IT,M,22.894521668029437,2024
IT,M,23.652453740949316,2025
IT,N,13.106796116504855,2020
IT,N,12.857142857142856,2021
IT,N,11.821366024518388,2022
IT,N,11.166253101736972,2023
IT,N,11.447260834014719,2024
IT,N,11.584875301689461,2025
IT,O,22.233009708737864,2020
IT,O,22.285714285714285,2021
IT,O,20.577933450087567,2022
IT,O,19.76840363937138,2023
IT,O,20.19623875715454,2024
IT,O,20.595333869670153,2025
IT,P,25.728155339805824,2020
IT,P,25.333333333333336,2021
IT,P,23.29246935201401,2022
IT,P,22.332506203473944,2023
IT,P,22.97628781684383,2024
IT,P,22.928399034593724,2025
IT,Q,20.97087378640777,2020
IT,Q,20.38095238095238,2021
IT,Q,18.82661996497373,2022
IT,Q,17.783291976840363,2023
IT,Q,18.233851185609158,2024
IT,Q,18.181818181818183,2025
IT,R,33.78640776699029,2020
IT,R,32.952380952380956,2021
IT,R,28.633975481611213,2022
IT,R,28.86683209263854,2023
IT,R,30.662305805396567,2024
IT,R,31.05390185036203,2025
IT,S,14.174757281553399,2020
IT,S,13.61904761904762,2021
IT,S,12.609457092819614,2022
IT,S,12.076095947063688,2023
IT,S,12.183156173344237,2024
IT,S,12.067578439259856,2025
LT,B,9.581487842357408,2020
LT,B,9.848812095032397,2021
LT,B,8.868212546340045,2022
LT,B,9.56393793472445,2023
LT,B,10.27919623317196,2024
LT,B,10.898134495801012,2025
LT,C,8.76796528970442,2020
LT,C,9.244060475161985,2021
LT,C,8.722832012793488,2022
LT,C,8.895131086142321,2023
LT,C,9.68233967769746,2024
LT,C,10.12885441374447,2025
LT,D,10.75657597396728,2020
LT,D,11.144708423326135,2021
LT,D,10.394708148578905,2022
LT,D,10.90155163188871,2023
LT,D,12.003448504542744,2024
LT,D,12.56490800692352,2025
LT,E,8.135225526529876,2020
LT,E,8.293736501079914,2021
LT,E,7.705168277967581,2022
LT,E,8.226324237560192,2023
LT,E,9.019165727170236,2024
LT,E,9.616001025706776,2025
LT,F,8.135225526529876,2020
LT,F,8.639308855291576,2021
LT,F,7.995929345060697,2022
LT,F,8.62760834670947,2023
LT,F,9.616022282644739,2024
LT,F,10.000641066735046,2025
LT,G,8.496791105486759,2020
LT,G,9.157667386609072,2021
LT,G,8.722832012793488,2022
LT,G,8.761369716425897,2023
LT,G,9.549704887592016,2024
LT,G,10.064747740239758,2025
LT,H,7.864051342312211,2020
LT,H,8.120950323974082,2021
LT,H,7.77785854474086,2022
LT,H,8.226324237560192,2023
LT,H,8.886530937064792,2024
LT,H,9.42368100519264,2025
LT,I,6.056223447527795,2020
LT,I,6.133909287257019,2021
LT,I,5.887911608635603,2022
LT,I,6.019261637239165,2023
LT,I,6.49910471516679,2024
LT,I,6.859414065004166,2025
LT,J,15.728102684624423,2020
LT,J,16.933045356371494,2021
LT,J,16.646071091080906,2022
LT,J,17.188336008560725,2023
LT,J,18.701505404867696,2024
LT,J,19.232002051413552,2025
LT,K,15.004971526710658,2020
