geo,nace_r2,year,share_high_skill
PL,M,2025,89.47368421052633
PL,N,2020,24.948665297741275
PL,N,2021,22.24056603773585
PL,N,2022,23.039647577092513
PL,N,2023,26.066248105650576
PL,N,2024,26.674259681093393
PL,N,2025,25.047438330170777
PL,O,2020,65.58778332693048
PL,O,2021,66.94023193577164
PL,O,2022,64.91981421435457
PL,O,2023,61.622843744766364
PL,O,2024,59.41171637498973
PL,O,2025,60.38591572524119
PL,P,2020,76.6694714296642
PL,P,2021,75.65271126216592
PL,P,2022,75.757340977764
PL,P,2023,76.81235474923156
PL,P,2024,76.89180031624124
PL,P,2025,77.75960752248568
PL,Q,2020,76.70835417708855
PL,Q,2021,75.96633992972073
PL,Q,2022,75.40835664651205
PL,Q,2023,76.39989317190421
PL,Q,2024,77.03749888661262
PL,Q,2025,75.78701205252743
PL,R,2020,74.14285714285714
PL,R,2021,66.81797548797094
PL,R,2022,68.80650994575045
PL,R,2023,70.31179394487123
PL,R,2024,70.9868121873579
PL,R,2025,71.37529137529137
PL,S,2020,25.142857142857146
PL,S,2021,27.87639710716634
PL,S,2022,29.556153328850037
PL,S,2023,25.99859845830414
PL,S,2024,26.11091973820186
PL,S,2025,27.92310116608887
PT,C,2020,26.022954091816363
PT,C,2021,25.485771593330824
PT,C,2022,26.646115906288536
PT,C,2023,24.990689013035382
PT,C,2024,28.232354778263584
PT,C,2025,29.00358068897395
PT,F,2020,21.55292479108635
PT,F,2021,22.755879430274923
PT,F,2022,20.87316762268961
PT,F,2023,21.85097575399172
PT,F,2024,23.121387283236995
PT,F,2025,25.707013574660632
PT,G,2020,27.761146998582003
PT,G,2021,28.02238256515977
PT,G,2022,28.776556776556777
PT,G,2023,26.937756899588962
PT,G,2024,27.748467132468274
PT,G,2025,28.211551844119693
PT,H,2020,23.16955684007707
PT,H,2021,18.509615384615387
PT,H,2022,16.73342234089898
PT,H,2023,17.57602862254025
PT,H,2024,20.3793559770622
PT,H,2025,20.604280318925724
PT,J,2020,89.54918032786885
PT,J,2021,89.68395945140132
PT,J,2022,87.92553191489361
PT,J,2023,89.79808714133901
PT,J,2024,91.4580265095729
PT,J,2025,91.73103134938665
PT,K,2020,85.06981740064447
PT,K,2021,81.97573656845752
PT,K,2022,80.74596774193549
PT,K,2023,81.33836003770028
PT,K,2024,80.28169014084507
PT,K,2025,80.9656453110492
PT,M,2020,88.92419428052655
PT,M,2021,88.84758364312268
PT,M,2022,89.52946163628657
PT,M,2023,89.28866832092639
PT,M,2024,89.14354644149579
PT,M,2025,89.76377952755907
PT,N,2020,15.091946734305642
PT,N,2021,19.17320028510335
PT,N,2022,21.765787860208462
PT,N,2023,21.678710394663703
PT,N,2024,21.768707482993197
PT,N,2025,22.479784366576823
PT,O,2020,44.81442941380506
PT,O,2021,42.6955990220049
PT,O,2022,43.062347188264056
PT,O,2023,42.039240913477
PT,O,2024,41.79151061173533
PT,O,2025,42.199413489736074
PT,P,2020,70.95154406226463
PT,P,2021,71.23486682808716
PT,P,2022,72.26620484908462
PT,P,2023,69.7548387096774
PT,P,2024,70.79294059159831
PT,P,2025,70.5095862764884
PT,Q,2020,54.63307776560789
PT,Q,2021,54.968152866242036
PT,Q,2022,52.84210526315789
PT,Q,2023,52.583523552604284
PT,Q,2024,54.90196078431373
PT,Q,2025,53.669008587041375
PT,S,2020,24.31340872374798
PT,S,2021,23.280943025540275
PT,S,2022,20.222634508348794
PT,S,2023,16.582914572864322
PT,S,2024,19.12280701754386
PT,S,2025,17.75848460931334
RO,C,2020,15.546685860105999
RO,C,2021,15.592322964923893
RO,C,2022,16.550009812258786
RO,C,2023,16.0641223422094
RO,C,2024,17.50068175620398
RO,C,2025,18.025873775998857
RO,F,2020,12.230610844200411
RO,F,2021,13.53144070045105
RO,F,2022,15.705213019317279
RO,F,2023,13.994205819372715
RO,F,2024,13.457132521403596
RO,F,2025,13.584268307395345
RO,G,2020,21.688792837295463
RO,G,2021,22.170576951453445
RO,G,2022,21.319130307894355
RO,G,2023,21.469054636136935
RO,G,2024,20.417735434224994
RO,G,2025,21.900220102714602
RO,H,2020,10.58046981168705
RO,H,2021,10.07207540195897
RO,H,2022,10.06699257649828
RO,H,2023,9.42963093766555
RO,H,2024,9.639953542392567
RO,H,2025,9.534330387491503
RO,J,2020,84.20776495278069
RO,J,2021,82.76907529055079
RO,J,2022,85.18886679920477
RO,J,2023,85.07462686567165
RO,J,2024,84.04461687681864
RO,J,2025,85.18881804806277
RO,M,2020,86.76401318888365
RO,M,2021,87.81278962001852
RO,M,2022,88.828089375285
RO,M,2023,89.19045390734675
RO,M,2024,88.86128364389235
RO,M,2025,88.10048479506389
RO,O,2020,38.944664954471165
RO,O,2021,37.72794480039428
RO,O,2022,36.55172413793103
RO,O,2023,38.41229193341869
RO,O,2024,39.09113119960909
RO,O,2025,38.93805309734513
SE,C,2020,47.838676318510856
SE,C,2021,48.40537138061267
SE,C,2022,48.692534795444956
SE,C,2023,51.1543134872418
SE,C,2024,50.324199958167746
SE,C,2025,48.4740054725321
SE,F,2020,26.802884615384613
SE,F,2021,25.43940795559667
SE,F,2022,25.745085605580222
SE,F,2023,27.24025974025974
SE,F,2024,27.224958949096884
SE,F,2025,27.631994941511223
SE,G,2020,42.55769230769231
SE,G,2021,40.776302349336056
SE,G,2022,41.021382603280045
SE,G,2023,41.440695508176354
SE,G,2024,44.008307372793354
SE,G,2025,44.560888702578076
SE,H,2020,20.198376916140663
SE,H,2021,18.75
SE,H,2022,17.423837520042756
SE,H,2023,16.85768863419293
SE,H,2024,17.289719626168225
SE,H,2025,19.291338582677167
SE,J,2020,93.63225320271289
SE,J,2021,95.92776203966005
SE,J,2022,95.80740255486407
SE,J,2023,95.76651699807569
SE,J,2024,96.43217771794008
SE,J,2025,96.03227975790183
SE,K,2020,93.06083650190114
SE,K,2021,91.95075757575758
SE,K,2022,93.1740614334471
SE,K,2023,93.1740614334471
SE,K,2024,93.01533219761498
SE,K,2025,94.00521285838403
SE,L,2020,59.16083916083915
SE,L,2021,60.34031413612564
SE,L,2022,62.224938875305625
SE,L,2023,62.80137772675087
SE,L,2024,57.720588235294116
SE,L,2025,55.407209612817084
SE,M,2020,89.26300918295269
SE,M,2021,87.81418312387792
SE,M,2022,88.57201059278876
SE,M,2023,89.53442101074413
SE,M,2024,89.71836419753087
SE,M,2025,88.99503247993886
SE,N,2020,36.97318007662835
SE,N,2021,33.49236641221374
SE,N,2022,33.77366798767063
SE,N,2023,34.48905109489051
SE,N,2024,34.01175938489371
SE,N,2025,33.7203901532745
SE,O,2020,76.8531667140017
SE,O,2021,77.11799334527771
SE,O,2022,77.17791411042944
SE,O,2023,78.17058096415329
SE,O,2024,77.78048780487804
SE,O,2025,78.09818875119163
SE,P,2020,75.31272994849154
SE,P,2021,77.59806655512178
SE,P,2022,76.90069116042199
SE,P,2023,76.6573621772505
SE,P,2024,77.94545454545455
SE,P,2025,77.19661335841957
SE,Q,2020,52.568060623070444
SE,Q,2021,53.90070921985816
SE,Q,2022,54.92242595204513
SE,Q,2023,54.8141891891892
SE,Q,2024,54.04795486600846
SE,Q,2025,54.52799121844129
SE,R,2020,71.34831460674158
SE,R,2021,66.55443322109988
SE,R,2022,66.84901531728666
SE,R,2023,69.66632962588474
SE,R,2024,69.9900299102692
SE,R,2025,70.91097308488614
SE,S,2020,51.4410480349345
SE,S,2021,55.83482944344704
SE,S,2022,56.379310344827594
SE,S,2023,55.622837370242216
SE,S,2024,53.90266299357208
SE,S,2025,53.333333333333336
SI,C,2020,30.690641601961584
SI,C,2021,33.23850165955429
SI,C,2022,33.42723004694836
SI,C,2023,27.686703096539162
SI,C,2024,29.586850288760548
SI,C,2025,29.848693259972485
SI,F,2020,24.493243243243242
SI,F,2021,23.653846153846157
SI,F,2022,22.71062271062271
SI,F,2023,17.682926829268293
SI,F,2024,16.74641148325359
SI,F,2025,18.627450980392158
SI,G,2020,34.05358686257563
SI,G,2021,34.217506631299734
SI,G,2022,34.83348334833484
SI,G,2023,32.052330335241216
SI,G,2024,32.61050875729774
SI,G,2025,30.615507593924857
SI,H,2020,24.853228962818
SI,H,2021,24.672489082969435
SI,H,2022,23.399558498896248
SI,H,2023,19.181034482758623
SI,H,2024,17.551020408163264
SI,H,2025,19.393939393939398
SI,J,2020,85.30183727034121
SI,J,2021,87.39946380697052
SI,J,2022,87.15083798882682
SI,J,2023,87.25490196078431
SI,J,2024,89.39828080229228
SI,J,2025,88.61111111111111
SI,K,2020,72.5925925925926
SI,K,2021,75.31914893617022
SI,K,2022,79.64601769911503
SI,K,2023,79.1044776119403
SI,K,2024,72.25130890052355
SI,K,2025,75.69060773480662
SI,M,2020,87.71929824561404
SI,M,2021,83.40807174887892
SI,M,2022,84.26626323751893
SI,M,2023,81.33971291866028
SI,M,2024,80.13029315960912
SI,M,2025,81.17088607594937
SI,O,2020,67.37588652482269
SI,O,2021,57.74877650897226
SI,O,2022,55.48172757475083
SI,O,2023,52.41779497098646
SI,O,2024,53.04990757855822
SI,O,2025,53.515625
SI,Q,2020,67.08860759493672
SI,Q,2021,71.0126582278481
SI,Q,2022,70.61068702290076
SI,Q,2023,64.03622250970245
SI,Q,2024,64.08010012515645
SI,Q,2025,62.94478527607361
SK,C,2020,23.783783783783782
SK,C,2021,22.243315931023574
SK,C,2022,23.07193778353856
SK,C,2023,24.557715887195656
SK,C,2024,25.630178036312362
SK,C,2025,27.027978180538447
SK,F,2020,19.786096256684495
SK,F,2021,20.702794242167656
SK,F,2022,21.3206046141607
SK,F,2023,23.12427856868026
SK,F,2024,24.28188433550364
SK,F,2025,24.482484076433124
SK,G,2020,21.695925803246112
SK,G,2021,24.271844660194176
SK,G,2022,23.783435385111183
SK,G,2023,22.201722017220174
SK,G,2024,23.28208346407279
SK,G,2025,25.398313027179007
SK,J,2020,86.73913043478261
SK,J,2021,86.49425287356321
SK,J,2022,89.74600188146755
SK,J,2023,87.55144032921811
SK,J,2024,85.41666666666667
SK,J,2025,87.18929254302104
SK,O,2020,37.168141592920364
SK,O,2021,40.65882352941177
SK,O,2022,36.64896185417673
SK,O,2023,42.19653179190752
SK,O,2024,45.138226882745464
SK,O,2025,47.56911344137274
