geo,nace_r2,year,productivity
NO,,2022,2054550.0
NO,,2022,158042.31
NO,,2022,1402.9
PT,,2022,885.0
PT,,2022,15853.66
PT,,2022,17465.5
PT,,2022,299.27
PT,,2022,2201.78
PT,,2022,1359.22
PT,,2022,7485.22
PT,,2022,4048.14
PT,,2022,17567.57
PT,,2022,17696.84
PT,,2022,149378.88
PT,,2022,16759.58
PT,,2022,25078.21
PT,,2022,8564.81
PT,,2022,3224.29
PT,,2022,5170.93
PT,,2022,27611.94
PT,,2022,2576.6
PT,,2022,2841.78
PT,,2022,19958.51
PT,,2022,12778.96
PT,,2022,9109.85
PT,,2022,5197.75
PT,,2022,4454.53
PT,,2022,31152.85
PT,,2022,2787.44
PT,,2022,4072.82
PT,,2022,8832.17
PT,,2022,25315.79
PT,,2022,15843.21
PT,,2022,7608.35
PT,,2022,187.37
PT,,2022,2430.27
PT,,2022,1167.08
PT,,2022,579.39
PT,,2022,2049.25
PT,,2022,61508.95
PT,,2022,21569.51
PT,,2022,6080.91
PT,,2022,12480.54
PT,,2022,21226.83
PT,,2022,10134.85
PT,,2022,19395.16
PT,,2022,17093.11
PT,,2022,2314.95
PT,,2022,4657.24
PT,,2022,21627.7
PT,,2022,11254.09
PT,,2022,3290.46
PT,,2022,1206.78
PT,,2022,1631.84
PT,,2022,4632.13
PT,,2022,17580.41
PT,,2022,15183.08
PT,,2022,4718.46
PT,,2022,6846.0
PT,,2022,361.42
PT,,2022,17264.9
PT,,2022,2682.36
PT,,2022,19991.69
PT,,2022,841.23
PT,,2022,215.32
PT,,2022,787.62
PT,,2022,659.39
PT,,2022,885.46
PT,,2022,1372.33
PT,,2022,808.24
PT,,2022,7494.55
PT,,2022,6581.83
PT,,2022,5970.71
PT,,2022,15770.49
PT,,2022,2871.98
PT,,2022,46.81
RO,,2022,332.47
RO,,2022,10699.44
RO,,2022,160194.44
RO,,2022,327.26
RO,,2022,2561.97
RO,,2022,2101.68
RO,,2022,9096.21
RO,,2022,6458.01
RO,,2022,40048.61
RO,,2022,50147.83
RO,,2022,69481.93
RO,,2022,27593.3
RO,,2022,62010.75
RO,,2022,7093.48
RO,,2022,4505.47
RO,,2022,12349.04
RO,,2022,13411.63
RO,,2022,3849.8
RO,,2022,5399.81
RO,,2022,12349.04
RO,,2022,6729.29
RO,,2022,8099.72
RO,,2022,2813.17
RO,,2022,2189.45
RO,,2022,9875.0
RO,,2022,4412.39
RO,,2022,5653.92
RO,,2022,20094.08
RO,,2022,6923.17
RO,,2022,14453.63
RO,,2022,7509.11
RO,,2022,273.2
RO,,2022,2646.63
RO,,2022,2825.58
RO,,2022,624.61
RO,,2022,1336.81
RO,,2022,51954.95
RO,,2022,79000.0
RO,,2022,10353.68
RO,,2022,8285.92
RO,,2022,60072.92
RO,,2022,22976.1
RO,,2022,37206.45
RO,,2022,11069.1
RO,,2022,4719.31
RO,,2022,7226.82
RO,,2022,32767.05
RO,,2022,39772.41
RO,,2022,16912.02
RO,,2022,4530.24
RO,,2022,6881.86
RO,,2022,13257.47
RO,,2022,40900.71
RO,,2022,33529.07
RO,,2022,12901.57
RO,,2022,20970.91
RO,,2022,1471.92
RO,,2022,198862.07
RO,,2022,66287.36
RO,,2022,51954.95
RO,,2022,3151.37
RO,,2022,474.88
RO,,2022,1382.64
RO,,2022,1593.53
RO,,2022,1590.02
RO,,2022,7932.6
RO,,2022,2640.57
RO,,2022,12455.72
RO,,2022,29574.36
RO,,2022,9256.82
RO,,2022,22704.72
RO,,2022,8885.98
RO,,2022,67.06
SE,,2022,17205.26
SE,,2022,21436.07
SE,,2022,653800.0
SE,,2022,2046.32
SE,,2022,22940.35
SE,,2022,163450.0
SE,,2022,38458.82
SE,,2022,18680.0
SE,,2022,46700.0
SE,,2022,163450.0
SE,,2022,435866.67
SE,,2022,65380.0
SE,,2022,33528.21
SE,,2022,68821.05
SE,,2022,48429.63
SE,,2022,13342.86
SE,,2022,18416.9
SE,,2022,65380.0
SE,,2022,52304.0
SE,,2022,16981.82
SE,,2022,16981.82
SE,,2022,14060.22
SE,,2022,81725.0
SE,,2022,29718.18
SE,,2022,54483.33
SE,,2022,65380.0
SE,,2022,43586.67
SE,,2022,326900.0
SE,,2022,50292.31
SE,,2022,1201.84
SE,,2022,14859.09
SE,,2022,5735.09
SE,,2022,4191.03
SE,,2022,9273.76
SE,,2022,145288.89
SE,,2022,326900.0
SE,,2022,35340.54
SE,,2022,21793.33
SE,,2022,56852.17
SE,,2022,62266.67
SE,,2022,7973.17
SE,,2022,20755.56
SE,,2022,52304.0
SE,,2022,68821.05
SE,,2022,14369.23
SE,,2022,9758.21
SE,,2022,48429.63
SE,,2022,19229.41
SE,,2022,31892.68
SE,,2022,1922.94
SE,,2022,81725.0
SE,,2022,11370.43
SE,,2022,163450.0
SE,,2022,8071.6
SE,,2022,746.35
SE,,2022,5168.38
SE,,2022,2318.44
SE,,2022,3477.66
SE,,2022,2339.18
SE,,2022,4934.34
SE,,2022,21090.32
SE,,2022,18950.72
SE,,2022,19812.12
SE,,2022,261520.0
SE,,2022,22162.71
SE,,2022,242.15
SI,,2022,252.15
SI,,2022,3150.68
SI,,2022,70000.0
SI,,2022,65.33
SI,,2022,810.67
SI,,2022,2074.74
SI,,2022,1606.79
SI,,2022,850.95
SI,,2022,3530.7
SI,,2022,3709.68
SI,,2022,1610000.0
SI,,2022,2277.23
SI,,2022,1322.93
SI,,2022,953.79
SI,,2022,665.84
SI,,2022,2205.48
SI,,2022,1619.72
SI,,2022,328.84
SI,,2022,412.5
SI,,2022,2469.33
SI,,2022,712.7
SI,,2022,926.35
SI,,2022,1023.52
SI,,2022,963.49
SI,,2022,16597.94
SI,,2022,722.3
SI,,2022,1471.66
SI,,2022,1418.5
SI,,2022,1823.33
SI,,2022,3411.02
SI,,2022,2609.4
SI,,2022,70.34
SI,,2022,947.06
SI,,2022,353.38
SI,,2022,251.88
SI,,2022,438.57
SI,,2022,80500.0
SI,,2022,44722.22
SI,,2022,1256.83
SI,,2022,1982.76
SI,,2022,6880.34
SI,,2022,2101.83
SI,,2022,3026.32
SI,,2022,3226.45
SI,,2022,677.04
SI,,2022,1521.74
SI,,2022,2622.15
SI,,2022,5227.27
SI,,2022,2074.74
SI,,2022,299.26
SI,,2022,456.48
SI,,2022,868.86
SI,,2022,2056.19
SI,,2022,3144.53
SI,,2022,630.88
SI,,2022,789.6
SI,,2022,115.76
SI,,2022,10805.37
SI,,2022,652.88
SI,,2022,7155.56
SI,,2022,683.65
SI,,2022,77.51
SI,,2022,314.82
SI,,2022,198.62
SI,,2022,313.9
SI,,2022,664.74
SI,,2022,377.31
SI,,2022,1145.09
SI,,2022,2959.56
SI,,2022,2761.58
SI,,2022,8473.68
SI,,2022,1171.76
SI,,2022,14.87
SK,,2022,436.41
SK,,2022,821.92
SK,,2022,94285.71
SK,,2022,35.05
SK,,2022,410.45
SK,,2022,612.06
SK,,2022,677.15
SK,,2022,456.64
SK,,2022,2528.74
SK,,2022,3147.85
SK,,2022,8354.43
SK,,2022,2411.69
SK,,2022,8250.0
SK,,2022,591.4
SK,,2022,371.76
SK,,2022,1001.01
SK,,2022,880.0
SK,,2022,183.79
SK,,2022,232.34
SK,,2022,1690.86
SK,,2022,520.64
SK,,2022,407.83
SK,,2022,262.29
SK,,2022,248.74
SK,,2022,4817.52
SK,,2022,481.4
SK,,2022,813.48
SK,,2022,1179.98
SK,,2022,1134.02
SK,,2022,1920.47
SK,,2022,1281.55
SK,,2022,32.0
SK,,2022,558.06
SK,,2022,149.99
SK,,2022,93.33
SK,,2022,230.58
SK,,2022,63870.97
SK,,2022,26756.76
SK,,2022,469.75
SK,,2022,1280.72
SK,,2022,2400.0
SK,,2022,1509.15
SK,,2022,4065.71
SK,,2022,1811.53
SK,,2022,353.63
SK,,2022,867.66
SK,,2022,3118.11
SK,,2022,1281.55
SK,,2022,714.8
SK,,2022,182.99
SK,,2022,271.75
SK,,2022,560.27
SK,,2022,2159.21
SK,,2022,1071.43
SK,,2022,601.09
SK,,2022,1369.29
SK,,2022,76.49
SK,,2022,3036.81
SK,,2022,1121.81
SK,,2022,7674.42
SK,,2022,242.02
SK,,2022,39.57
SK,,2022,117.7
SK,,2022,107.72
SK,,2022,175.86
SK,,2022,553.69
SK,,2022,263.44
SK,,2022,1019.57
SK,,2022,1847.01
SK,,2022,1227.53
SK,,2022,4510.25
SK,,2022,961.17
SK,,2022,8.16
AT,,2022,6969.77
AT,,2022,49292.66
AT,,2022,1901875.0
AT,,2022,1217.12
AT,,2022,10018.66
AT,,2022,56074.94
AT,,2022,25773.57
AT,,2022,14798.18
AT,,2022,53985.81
AT,,2022,97636.36
AT,,2022,540177.51
AT,,2022,43763.18
AT,,2022,49560.26
AT,,2022,29054.74
AT,,2022,14781.41
AT,,2022,30088.99
AT,,2022,23300.15
AT,,2022,7541.51
AT,,2022,11149.24
AT,,2022,28483.62
AT,,2022,18892.8
AT,,2022,9677.73
AT,,2022,25127.99
AT,,2022,18095.14
AT,,2022,64652.97
AT,,2022,12624.81
AT,,2022,20464.02
AT,,2022,32956.68
AT,,2022,32223.79
AT,,2022,385189.87
AT,,2022,39230.77
AT,,2022,752.6
AT,,2022,10909.42
AT,,2022,4114.02
AT,,2022,2319.89
AT,,2022,7007.22
AT,,2022,1496557.38
AT,,2022,128577.46
AT,,2022,15355.76
AT,,2022,33649.1
AT,,2022,56006.13
AT,,2022,29008.58
AT,,2022,60217.68
AT,,2022,67472.28
AT,,2022,9088.1
AT,,2022,12607.37
AT,,2022,34803.66
AT,,2022,32009.12
AT,,2022,12488.37
AT,,2022,4043.85
AT,,2022,5832.85
AT,,2022,13184.58
AT,,2022,40992.37
AT,,2022,25628.86
AT,,2022,14580.74
AT,,2022,33823.64
AT,,2022,1541.36
AT,,2022,72452.38
AT,,2022,8832.24
AT,,2022,74827.87
AT,,2022,5948.01
AT,,2022,828.99
AT,,2022,3314.33
AT,,2022,2822.21
AT,,2022,2942.28
AT,,2022,4753.45
AT,,2022,4421.68
AT,,2022,21617.33
AT,,2022,34923.49
AT,,2022,17931.64
AT,,2022,254289.69
AT,,2022,12019.75
AT,,2022,194.63
BE,,2022,7095.99
BE,,2022,225888.89
BE,,2022,1016500.0
BE,,2022,720.79
BE,,2022,3905.86
BE,,2022,20432.16
BE,,2022,26575.16
BE,,2022,10588.54
BE,,2022,34457.63
BE,,2022,35666.67
BE,,2022,96809.52
BE,,2022,8995.58
BE,,2022,13508.31
BE,,2022,16264.0
BE,,2022,7614.23
BE,,2022,14316.9
BE,,2022,16329.32
BE,,2022,5465.05
BE,,2022,8214.14
BE,,2022,39096.15
BE,,2022,28836.88
BE,,2022,12949.04
BE,,2022,14069.2
BE,,2022,11518.41
BE,,2022,63531.25
BE,,2022,8669.51
BE,,2022,19737.86
BE,,2022,15460.08
BE,,2022,21860.22
BE,,2022,54213.33
BE,,2022,14678.7
BE,,2022,405.26
BE,,2022,5600.55
BE,,2022,2009.89
BE,,2022,1339.26
BE,,2022,3232.11
BE,,2022,119588.24
BE,,2022,58927.54
BE,,2022,4111.22
BE,,2022,10813.83
BE,,2022,42800.0
BE,,2022,17678.26
BE,,2022,29897.06
BE,,2022,20535.35
BE,,2022,4376.75
BE,,2022,7789.27
BE,,2022,16871.37
BE,,2022,12627.33
BE,,2022,14167.25
BE,,2022,648.69
BE,,2022,722.46
BE,,2022,6363.07
BE,,2022,29042.86
BE,,2022,22588.89
BE,,2022,9704.06
BE,,2022,17012.55
BE,,2022,350.12
BE,,2022,26064.1
BE,,2022,1986.32
BE,,2022,61606.06
BE,,2022,1616.06
BE,,2022,267.31
BE,,2022,902.35
BE,,2022,945.58
BE,,2022,1225.07
BE,,2022,1317.56
BE,,2022,2256.38
BE,,2022,15638.46
BE,,2022,19642.51
BE,,2022,9096.2
BE,,2022,78192.31
BE,,2022,6505.6
BE,,2022,80.47
BG,,2022,216.46
BG,,2022,4831.91
BG,,2022,70921.05
BG,,2022,160.68
BG,,2022,945.2
BG,,2022,1012.11
BG,,2022,5438.95
BG,,2022,2807.29
BG,,2022,10834.17
BG,,2022,12476.85
BG,,2022,45677.97
BG,,2022,7201.07
BG,,2022,13082.52
BG,,2022,3246.01
BG,,2022,1939.55
BG,,2022,4818.95
BG,,2022,7705.5
BG,,2022,1573.03
BG,,2022,1976.17
BG,,2022,6822.78
BG,,2022,3456.24
BG,,2022,2632.48
BG,,2022,4972.32
BG,,2022,3779.8
BG,,2022,15760.23
BG,,2022,1948.66
BG,,2022,2977.9
BG,,2022,5638.08
BG,,2022,3562.46
BG,,2022,6625.69
BG,,2022,4602.9
BG,,2022,124.17
BG,,2022,1922.6
BG,,2022,617.2
BG,,2022,377.16
BG,,2022,679.78
BG,,2022,59558.01
BG,,2022,46869.57
BG,,2022,2936.53
BG,,2022,5222.87
BG,,2022,17192.98
BG,,2022,7059.59
BG,,2022,11977.78
BG,,2022,5077.72
BG,,2022,1129.03
BG,,2022,2265.66
BG,,2022,10496.59
BG,,2022,10486.38
BG,,2022,4035.94
BG,,2022,1494.32
BG,,2022,2123.3
BG,,2022,5044.45
BG,,2022,7639.97
BG,,2022,8337.2
BG,,2022,2963.17
BG,,2022,4597.01
BG,,2022,417.07
BG,,2022,25364.71
BG,,2022,8197.72
BG,,2022,18846.15
BG,,2022,956.35
BG,,2022,183.11
BG,,2022,499.17
BG,,2022,602.71
BG,,2022,799.94
BG,,2022,1822.49
BG,,2022,908.25
BG,,2022,2964.8
BG,,2022,8721.68
BG,,2022,4947.22
BG,,2022,9020.92
BG,,2022,2974.61
BG,,2022,31.3
CY,,2022,-824.32
CY,,2022,-19062.5
CY,,2022,-22181.82
CY,,2022,-297.2
CY,,2022,-887.27
CY,,2022,-10990.99
CY,,2022,-5062.24
CY,,2022,-3096.45
CY,,2022,-17183.1
CY,,2022,-14878.05
CY,,2022,-610000.0
CY,,2022,-19677.42
CY,,2022,-5446.43
CY,,2022,-11401.87
CY,,2022,-3588.24
CY,,2022,-5236.05
CY,,2022,-28372.09
CY,,2022,-2634.99
CY,,2022,-2911.69
CY,,2022,-64210.53
CY,,2022,-25416.67
CY,,2022,-23018.87
CY,,2022,-64210.53
CY,,2022,-43571.43
CY,,2022,-135555.56
CY,,2022,-2997.54
CY,,2022,-7218.93
CY,,2022,-5126.05
CY,,2022,-5062.24
CY,,2022,-28372.09
CY,,2022,-5062.24
CY,,2022,-85.32
CY,,2022,-1288.28
CY,,2022,-514.33
CY,,2022,-270.45
CY,,2022,-2198.2
CY,,2022,-42068.97
CY,,2022,-45185.19
CY,,2022,-1255.14
CY,,2022,-4535.32
CY,,2022,-6489.36
CY,,2022,-2911.69
CY,,2022,-5258.62
CY,,2022,-2753.95
CY,,2022,-1049.91
CY,,2022,-896.4
CY,,2022,-5922.33
CY,,2022,-1570.14
CY,,2022,-3630.95
CY,,2022,-424.5
CY,,2022,-509.39
CY,,2022,-2546.97
CY,,2022,-45185.19
CY,,2022,-3961.04
CY,,2022,-1807.41
CY,,2022,-3324.25
CY,,2022,-237.63
CY,,2022,-7577.64
CY,,2022,-7439.02
CY,,2022,-7672.96
CY,,2022,-1135.94
CY,,2022,-128.73
CY,,2022,-354.86
CY,,2022,-337.86
CY,,2022,-620.87
CY,,2022,-2629.31
CY,,2022,-273.24
CY,,2022,-2612.42
CY,,2022,-2606.84
CY,,2022,-3253.33
CY,,2022,-16266.67
CY,,2022,-1397.48
CY,,2022,-25.28
CZ,,2022,1113.23
CZ,,2022,6588.24
CZ,,2022,113750.0
CZ,,2022,98.59
CZ,,2022,1166.67
CZ,,2022,2930.76
CZ,,2022,3029.55
CZ,,2022,1565.93
CZ,,2022,6537.94
CZ,,2022,6428.26
CZ,,2022,158260.87
CZ,,2022,4433.62
CZ,,2022,11122.99
CZ,,2022,1639.27
CZ,,2022,988.66
CZ,,2022,2491.02
CZ,,2022,3252.18
CZ,,2022,593.05
CZ,,2022,725.32
CZ,,2022,3003.3
CZ,,2022,1259.41
CZ,,2022,1126.06
CZ,,2022,757.39
CZ,,2022,661.91
CZ,,2022,5248.74
CZ,,2022,1091.86
CZ,,2022,1900.54
CZ,,2022,2566.09
CZ,,2022,3475.77
CZ,,2022,7728.24
CZ,,2022,3461.72
CZ,,2022,122.39
CZ,,2022,1508.81
CZ,,2022,580.29
CZ,,2022,432.5
CZ,,2022,730.67
CZ,,2022,224000.0
CZ,,2022,71372.55
CZ,,2022,1571.51
CZ,,2022,4408.11
CZ,,2022,8489.8
CZ,,2022,5319.69
CZ,,2022,14246.58
CZ,,2022,6624.2
CZ,,2022,1127.11
CZ,,2022,2676.47
CZ,,2022,11789.47
CZ,,2022,5034.58
CZ,,2022,1486.78
CZ,,2022,745.52
CZ,,2022,1338.48
CZ,,2022,1682.85
CZ,,2022,5203.72
CZ,,2022,3904.53
CZ,,2022,1563.24
CZ,,2022,2606.98
CZ,,2022,309.52
CZ,,2022,11934.43
CZ,,2022,23333.33
CZ,,2022,14842.0
CZ,,2022,1157.94
CZ,,2022,134.81
CZ,,2022,441.28
CZ,,2022,397.94
CZ,,2022,526.64
CZ,,2022,1352.03
CZ,,2022,784.19
CZ,,2022,3263.11
CZ,,2022,4613.43
CZ,,2022,6913.58
CZ,,2022,9877.88
CZ,,2022,2388.06
CZ,,2022,27.3
DE,,2022,16647.17
DE,,2022,205186.05
DE,,2022,2205750.0
DE,,2022,1088.72
DE,,2022,9466.74
DE,,2022,69472.44
DE,,2022,62574.47
DE,,2022,21893.3
DE,,2022,65355.56
DE,,2022,69472.44
DE,,2022,464368.42
DE,,2022,23845.95
DE,,2022,60848.28
DE,,2022,20471.0
DE,,2022,13129.46
DE,,2022,36609.96
DE,,2022,35433.73
DE,,2022,7863.64
DE,,2022,10106.53
DE,,2022,23465.43
DE,,2022,17436.76
DE,,2022,7698.95
DE,,2022,10283.22
DE,,2022,8814.19
DE,,2022,61699.3
DE,,2022,13227.89
DE,,2022,21625.0
DE,,2022,34065.64
DE,,2022,31967.39
DE,,2022,259500.0
DE,,2022,33169.17
DE,,2022,878.96
DE,,2022,10630.12
DE,,2022,4688.1
DE,,2022,2760.64
DE,,2022,9258.13
DE,,2022,401045.45
DE,,2022,142306.45
DE,,2022,11028.75
DE,,2022,16071.04
DE,,2022,59614.86
DE,,2022,31287.23
DE,,2022,65843.28
DE,,2022,81694.44
DE,,2022,7787.29
DE,,2022,15755.36
DE,,2022,53798.78
DE,,2022,25208.57
DE,,2022,17575.7
DE,,2022,3812.88
DE,,2022,5827.61
DE,,2022,11028.75
DE,,2022,35151.39
DE,,2022,41037.21
DE,,2022,19056.16
DE,,2022,35576.61
DE,,2022,1420.32
DE,,2022,58046.05
DE,,2022,10141.38
DE,,2022,108925.93
DE,,2022,4239.79
DE,,2022,740.87
DE,,2022,3091.45
DE,,2022,3278.71
DE,,2022,2567.81
DE,,2022,3013.32
DE,,2022,2887.11
DE,,2022,22168.34
DE,,2022,31066.9
DE,,2022,12586.31
DE,,2022,169673.08
DE,,2022,12786.96
DE,,2022,193.36
DK,,2022,3488.57
DK,,2022,40737.05
DK,,2022,96919.43
DK,,2022,610.19
DK,,2022,4084.28
DK,,2022,38295.88
DK,,2022,21942.06
DK,,2022,11090.02
DK,,2022,43418.26
DK,,2022,46371.88
DK,,2022,400980.39
DK,,2022,17315.83
DK,,2022,7083.48
DK,,2022,16465.38
DK,,2022,7554.49
DK,,2022,13959.04
DK,,2022,38152.99
DK,,2022,5080.75
DK,,2022,5861.28
DK,,2022,12686.1
DK,,2022,18830.57
DK,,2022,3764.03
DK,,2022,55874.32
DK,,2022,29985.34
DK,,2022,64715.19
DK,,2022,6023.56
DK,,2022,10423.04
DK,,2022,14270.76
DK,,2022,15598.78
DK,,2022,163600.0
DK,,2022,16666.67
DK,,2022,246.88
DK,,2022,3849.05
DK,,2022,1008.38
DK,,2022,761.58
DK,,2022,3218.45
DK,,2022,9650.78
DK,,2022,57605.63
DK,,2022,6165.21
DK,,2022,7574.07
DK,,2022,9265.97
DK,,2022,5190.36
DK,,2022,11807.16
DK,,2022,15193.16
DK,,2022,3182.38
DK,,2022,4662.56
DK,,2022,10281.55
DK,,2022,24432.5
DK,,2022,4055.93
DK,,2022,1500.26
DK,,2022,2503.37
DK,,2022,3743.36
DK,,2022,10746.19
DK,,2022,13761.78
DK,,2022,4946.78
DK,,2022,7722.81
DK,,2022,573.09
DK,,2022,21324.3
DK,,2022,3531.34
DK,,2022,40818.36
DK,,2022,2333.14
DK,,2022,213.27
DK,,2022,1240.15
DK,,2022,862.94
DK,,2022,835.21
DK,,2022,655.13
DK,,2022,1221.33
DK,,2022,6208.26
DK,,2022,5650.73
DK,,2022,5076.96
DK,,2022,37249.54
DK,,2022,6713.72
DK,,2022,64.69
EE,,2022,2214.09
EE,,2022,4275.62
EE,,2022,34084.51
EE,,2022,182.75
EE,,2022,1724.88
EE,,2022,2713.0
EE,,2022,1301.08
EE,,2022,1046.71
EE,,2022,16026.49
EE,,2022,8066.67
EE,,2022,17925.93
EE,,2022,8203.39
EE,,2022,73333.33
EE,,2022,4840.0
EE,,2022,2610.57
EE,,2022,5654.21
EE,,2022,110000.0
EE,,2022,1359.55
EE,,2022,1376.56
EE,,2022,2694.88
EE,,2022,3167.54
EE,,2022,6237.11
EE,,2022,6836.16
EE,,2022,5734.6
EE,,2022,35588.24
EE,,2022,1440.48
EE,,2022,2126.54
EE,,2022,4464.94
EE,,2022,4336.92
EE,,2022,14666.67
EE,,2022,8642.86
EE,,2022,156.12
EE,,2022,1784.66
EE,,2022,1028.04
EE,,2022,482.94
EE,,2022,972.28
EE,,2022,10900.9
EE,,2022,62051.28
EE,,2022,1905.51
EE,,2022,4352.52
EE,,2022,8491.23
EE,,2022,4208.7
EE,,2022,8344.83
EE,,2022,5238.1
EE,,2022,984.94
EE,,2022,1892.1
EE,,2022,12410.26
EE,,2022,14404.76
EE,,2022,2091.62
EE,,2022,7658.23
EE,,2022,1177.04
EE,,2022,1926.75
EE,,2022,3025.0
EE,,2022,7857.14
EE,,2022,7515.53
EE,,2022,2901.68
EE,,2022,4726.56
EE,,2022,453.35
EE,,2022,10521.74
EE,,2022,15714.29
EE,,2022,18906.25
EE,,2022,1486.49
EE,,2022,155.14
EE,,2022,531.87
EE,,2022,372.65
EE,,2022,717.25
EE,,2022,2049.11
EE,,2022,650.36
EE,,2022,2315.79
EE,,2022,3527.7
EE,,2022,5960.59
EE,,2022,20166.67
EE,,2022,1657.53
EE,,2022,36.37
EL,,2022,1856.01
EL,,2022,96391.3
EL,,2022,41830.19
EL,,2022,1871.28
EL,,2022,5853.47
EL,,2022,32483.52
EL,,2022,112253.16
EL,,2022,31335.69
EL,,2022,87801.98
EL,,2022,86097.09
EL,,2022,233368.42
EL,,2022,67181.82
EL,,2022,66676.69
EL,,2022,65205.88
EL,,2022,28514.47
EL,,2022,50674.29
EL,,2022,70380.95
EL,,2022,17320.31
EL,,2022,23033.77
EL,,2022,152896.55
EL,,2022,85269.23
EL,,2022,66179.1
EL,,2022,492666.67
EL,,2022,110850.0
EL,,2022,143032.26
EL,,2022,19112.07
EL,,2022,34239.38
EL,,2022,43258.54
EL,,2022,27202.45
EL,,2022,91422.68
EL,,2022,47422.46
EL,,2022,478.37
EL,,2022,10457.55
EL,,2022,3206.07
EL,,2022,1715.94
EL,,2022,7664.65
EL,,2022,13137.78
EL,,2022,184750.0
EL,,2022,16094.37
EL,,2022,41633.8
EL,,2022,66179.1
EL,,2022,23214.66
EL,,2022,35758.06
EL,,2022,36644.63
EL,,2022,16301.47
EL,,2022,20915.09
EL,,2022,105571.43
EL,,2022,29075.41
EL,,2022,32483.52
EL,,2022,3626.99
EL,,2022,5433.82
EL,,2022,10907.75
EL,,2022,40126.7
EL,,2022,46187.5
EL,,2022,22622.45
EL,,2022,44340.0
EL,,2022,1892.45
EL,,2022,44787.88
EL,,2022,35472.0
EL,,2022,40866.36
EL,,2022,9199.17
EL,,2022,824.09
EL,,2022,2241.09
EL,,2022,2352.88
EL,,2022,3460.01
EL,,2022,18828.03
EL,,2022,3649.38
EL,,2022,19533.04
EL,,2022,23275.59
EL,,2022,19883.41
EL,,2022,65688.89
EL,,2022,11730.16
EL,,2022,176.04
ES,,2022,4242.38
ES,,2022,224184.4
ES,,2022,81679.59
ES,,2022,1325.53
ES,,2022,6468.18
ES,,2022,24909.38
ES,,2022,57472.73
ES,,2022,19452.31
ES,,2022,56954.95
ES,,2022,60788.46
ES,,2022,376309.52
ES,,2022,29652.91
ES,,2022,54783.36
ES,,2022,30248.8
ES,,2022,15442.11
ES,,2022,31546.91
ES,,2022,47821.48
ES,,2022,9844.29
ES,,2022,12396.08
ES,,2022,99402.52
ES,,2022,43183.06
ES,,2022,27086.55
ES,,2022,21518.04
ES,,2022,16045.69
ES,,2022,63093.81
ES,,2022,14586.99
ES,,2022,27948.72
ES,,2022,30511.58
ES,,2022,75083.14
ES,,2022,55069.69
ES,,2022,20606.26
ES,,2022,536.41
ES,,2022,10041.3
ES,,2022,2563.25
ES,,2022,1677.9
ES,,2022,5524.29
ES,,2022,363333.33
ES,,2022,99716.09
ES,,2022,12628.85
ES,,2022,26970.99
ES,,2022,63729.84
ES,,2022,26765.45
ES,,2022,46145.99
ES,,2022,41428.57
ES,,2022,7385.51
ES,,2022,15964.65
ES,,2022,56547.41
ES,,2022,33273.68
ES,,2022,13116.18
ES,,2022,3876.62
ES,,2022,5858.04
ES,,2022,11461.2
ES,,2022,40892.63
ES,,2022,22823.1
ES,,2022,10571.91
ES,,2022,19694.7
ES,,2022,1153.19
ES,,2022,45811.59
ES,,2022,12664.26
ES,,2022,66970.34
ES,,2022,2670.67
ES,,2022,673.24
ES,,2022,1917.5
ES,,2022,2314.23
ES,,2022,2857.01
ES,,2022,5503.13
ES,,2022,1891.34
ES,,2022,15916.41
ES,,2022,12684.59
ES,,2022,13491.25
ES,,2022,58106.62
ES,,2022,7988.38
ES,,2022,151.77
FI,,2022,4522.69
FI,,2022,13504.67
FI,,2022,170000.0
FI,,2022,754.37
FI,,2022,7261.31
FI,,2022,33604.65
FI,,2022,13568.08
FI,,2022,6407.98
FI,,2022,16705.2
FI,,2022,44461.54
FI,,2022,111153.85
FI,,2022,21567.16
FI,,2022,57800.0
FI,,2022,21729.32
FI,,2022,10988.59
FI,,2022,22230.77
FI,,2022,21250.0
FI,,2022,4923.34
FI,,2022,6407.98
FI,,2022,12403.43
FI,,2022,15454.55
FI,,2022,5700.2
FI,,2022,30104.17
FI,,2022,16055.56
FI,,2022,34404.76
FI,,2022,8005.54
FI,,2022,22061.07
FI,,2022,12565.22
FI,,2022,21407.41
FI,,2022,99655.17
FI,,2022,23120.0
FI,,2022,552.9
FI,,2022,5600.78
FI,,2022,3272.93
FI,,2022,1888.89
FI,,2022,3465.23
FI,,2022,32111.11
FI,,2022,57800.0
FI,,2022,8865.03
FI,,2022,21893.94
FI,,2022,14670.05
FI,,2022,9931.27
FI,,2022,30744.68
FI,,2022,26513.76
FI,,2022,3448.69
FI,,2022,11289.06
FI,,2022,34000.0
FI,,2022,27009.35
FI,,2022,10140.35
FI,,2022,2396.35
FI,,2022,4624.0
FI,,2022,4974.18
FI,,2022,17100.59
FI,,2022,21250.0
FI,,2022,7585.3
FI,,2022,11795.92
FI,,2022,741.79
FI,,2022,32840.91
FI,,2022,2825.02
FI,,2022,60208.33
FI,,2022,2945.97
FI,,2022,353.26
FI,,2022,1903.82
FI,,2022,1593.16
FI,,2022,1312.44
FI,,2022,1091.8
FI,,2022,2002.77
FI,,2022,10433.21
FI,,2022,9829.93
FI,,2022,6175.21
FI,,2022,61489.36
FI,,2022,11115.38
FI,,2022,105.37
FR,,2022,12361.93
FR,,2022,286219.51
FR,,2022,421256.41
