freq,size_emp,nace_r2,indic_is,unit,geo\TIME_PERIOD	2012 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2022 	2024 
A,GE10,C27_C28,E_ITSPT2,PC_ENT_CUSE,DE	19.75 	24.51 	26.84 	26.82 	25.84 	25.50 	24.83 	: 	: 	: 
A,GE10,C27_C28,E_ITSPT2,PC_ENT_CUSE,DK	11.63 	16.99 	16.96 	21.15 	17.07 	17.81 	20.74 	: 	: 	: 
A,GE10,C27_C28,E_ITSPT2,PC_ENT_CUSE,EA	13.33 	16.81 	17.30 	18.48 	17.38 	18.59 	19.22 	: 	: 	: 
A,GE10,C27_C28,E_ITSPT2,PC_ENT_CUSE,EE	10.11 	8.94 	9.11 	5.07 	6.55 	4.53 	9.56 	: 	: 	: 
A,GE10,C27_C28,E_ITSPT2,PC_ENT_CUSE,EL	: u	: u	13.98 	12.62 	5.51 	12.93 	10.42 	: 	: 	: 
A,GE10,C27_C28,E_ITSPT2,PC_ENT_CUSE,ES	: u	: u	: u	: u	: u	: u	: u	: 	: 	: 
A,GE10,C27_C28,E_ITSPT2,PC_ENT_CUSE,EU15	13.99 	16.33 	16.86 	17.98 	17.71 	18.28 	: 	: 	: 	: 
A,GE10,C27_C28,E_ITSPT2,PC_ENT_CUSE,EU27_2007	13.68 	15.71 	16.29 	17.16 	16.97 	17.44 	: 	: 	: 	: 
A,GE10,C27_C28,E_ITSPT2,PC_ENT_CUSE,EU27_2020	13.10 	16.02 	16.67 	17.43 	16.61 	17.55 	18.30 	: 	: 	: 
A,GE10,C27_C28,E_ITSPT2,PC_ENT_CUSE,EU28	13.69 	15.68 	16.28 	17.14 	16.94 	17.40 	18.03 	: 	: 	: 
A,GE10,C27_C28,E_ITSPT2,PC_ENT_CUSE,FI	: u	: u	: u	: u	: u	: u	: u	: 	: 	: 
A,GE10,C27_C28,E_ITSPT2,PC_ENT_CUSE,FR	13.41 	13.81 	12.65 	16.86 	14.50 	11.95 	21.68 	: 	: 	: 
A,GE10,C27_C28,E_ITSPT2,PC_ENT_CUSE,HR	16.47 	11.13 	15.51 	15.00 	12.26 	11.98 	20.11 	: 	: 	: 
A,GE10,C27_C28,E_ITSPT2,PC_ENT_CUSE,HU	8.88 	12.59 	11.58 	12.77 	11.89 	14.20 	14.33 	: 	: 	: 
A,GE10,C27_C28,E_ITSPT2,PC_ENT_CUSE,IE	18.85 	15.67 	14.28 	11.59 	23.44 	18.19 	14.67 	: 	: 	: 
A,GE10,C27_C28,E_ITSPT2,PC_ENT_CUSE,IS	5.56 	: u	: 	: 	: 	: 	: 	: 	: 	: 
A,GE10,C27_C28,E_ITSPT2,PC_ENT_CUSE,IT	6.15 	8.01 	6.63 	8.80 	8.81 	13.37 	13.18 	: 	: 	: 
A,GE10,C27_C28,E_ITSPT2,PC_ENT_CUSE,LT	4.67 	8.33 	7.81 	7.69 	7.63 	5.47 	11.36 	: 	: 	: 
A,GE10,C27_C28,E_ITSPT2,PC_ENT_CUSE,LU	: u	: u	: u	: u	: u	: u	: u	: 	: 	: 
A,GE10,C27_C28,E_ITSPT2,PC_ENT_CUSE,LV	4.56 	4.04 	11.90 	4.36 	4.81 	3.12 	5.07 	: 	: 	: 
A,GE10,C27_C28,E_ITSPT2,PC_ENT_CUSE,ME	: 	: 	: 	0 	: 	0 	: u	: 	: 	: 
A,GE10,C27_C28,E_ITSPT2,PC_ENT_CUSE,MK	10.14 	10.18 	: u	13.64 	: 	: 	: 	: 	: 	: 
A,GE10,C27_C28,E_ITSPT2,PC_ENT_CUSE,MT	: u	6.61 	6.90 	6.08 	4.80 	9.91 	12.44 	: 	: 	: 
A,GE10,C27_C28,E_ITSPT2,PC_ENT_CUSE,NL	17.59 	19.28 	17.91 	15.66 	22.92 	16.59 	: 	: 	: 	: 
A,GE10,C27_C28,E_ITSPT2,PC_ENT_CUSE,NO	29.40 	20.01 	23.33 	24.04 	17.91 	21.50 	14.15 	: 	: 	: 
A,GE10,C27_C28,E_ITSPT2,PC_ENT_CUSE,PL	: u	9.71 	11.84 	10.30 	11.77 	12.35 	11.70 	: 	: 	: 
A,GE10,C27_C28,E_ITSPT2,PC_ENT_CUSE,PT	7.38 	9.03 	16.86 	12.59 	17.15 	11.31 	12.52 	: 	: 	: 
A,GE10,C27_C28,E_ITSPT2,PC_ENT_CUSE,RO	1.71 	5.06 	8.47 	4.85 	3.99 	4.96 	7.38 	: 	: 	: 
A,GE10,C27_C28,E_ITSPT2,PC_ENT_CUSE,RS	: 	7.34 	: 	: 	14.96 	17.38 	10.97 	: 	: 	: 
A,GE10,C27_C28,E_ITSPT2,PC_ENT_CUSE,SE	16.20 	15.26 	20.91 	11.73 	12.27 	13.05 	15.96 	: 	: 	: 
A,GE10,C27_C28,E_ITSPT2,PC_ENT_CUSE,SI	18.43 	18.66 	23.28 	25.48 	16.83 	26.09 	20.29 	: 	: 	: 
A,GE10,C27_C28,E_ITSPT2,PC_ENT_CUSE,SK	17.19 	18.51 	20.88 	20.40 	17.32 	16.81 	16.93 	: 	: 	: 
A,GE10,C27_C28,E_ITSPT2,PC_ENT_CUSE,TR	: 	: 	: u	: 	: 	7.20 	10.13 	: 	: 	: 
A,GE10,C27_C28,E_ITSPT2,PC_ENT_CUSE,UK	20.59 	11.95 	11.93 	13.88 	20.90 	15.67 	14.81 	: 	: 	: 
A,GE10,C27_C28,E_ITT2,PC_ENT,AT	: u	: u	: u	: u	: u	: u	: u	: u	: u	43.01 
A,GE10,C27_C28,E_ITT2,PC_ENT,BA	: 	: 	: 	: 	: 	14.94 	15.18 	23.86 	19.54 	35.77 
A,GE10,C27_C28,E_ITT2,PC_ENT,BE	44.75 	: u	: u	: u	: u	21.97 	: u	: u	: u	: u
A,GE10,C27_C28,E_ITT2,PC_ENT,BG	15.44 	20.03 	19.29 	15.57 	11.88 	11.50 	13.27 	15.17 	10.61 	14.79 
A,GE10,C27_C28,E_ITT2,PC_ENT,CY	40.91 	0 	11.71 	4.89 	17.41 	22.87 	23.89 	34.52 	13.14 	12.81 
A,GE10,C27_C28,E_ITT2,PC_ENT,CZ	41.33 	30.36 	29.08 	30.31 	31.91 	36.10 	36.72 	31.33 	28.15 	37.07 
A,GE10,C27_C28,E_ITT2,PC_ENT,DE	39.18 	46.37 	48.04 	44.40 	46.24 	40.14 	49.45 	38.56 	35.33 	39.49 
A,GE10,C27_C28,E_ITT2,PC_ENT,DK	26.94 	31.50 	40.97 	39.65 	28.24 	31.87 	34.03 	32.65 	36.86 	40.55 
A,GE10,C27_C28,E_ITT2,PC_ENT,EA	28.25 	31.40 	32.20 	31.48 	31.45 	31.93 	38.35 	29.61 	30.89 	31.48 
A,GE10,C27_C28,E_ITT2,PC_ENT,EE	15.15 	14.70 	14.82 	15.13 	14.25 	9.06 	15.14 	15.30 	17.26 	23.36 
A,GE10,C27_C28,E_ITT2,PC_ENT,EL	: u	: u	18.95 	15.16 	7.32 	17.86 	14.96 	: u	22.31 	24.22 
A,GE10,C27_C28,E_ITT2,PC_ENT,ES	: u	: u	: u	: u	: u	: u	: u	: u	: u	24.29 
A,GE10,C27_C28,E_ITT2,PC_ENT,EU15	29.69 	31.25 	31.54 	32.09 	31.74 	32.07 	: 	: 	: 	: 
A,GE10,C27_C28,E_ITT2,PC_ENT,EU27_2007	28.58 	29.64 	30.14 	30.47 	30.30 	30.85 	: 	: 	: 	: 
A,GE10,C27_C28,E_ITT2,PC_ENT,EU27_2020	27.67 	29.94 	30.82 	29.96 	30.11 	30.53 	36.58 	29.23 	30.44 	32.25 
A,GE10,C27_C28,E_ITT2,PC_ENT,EU28	28.63 	29.63 	30.18 	30.44 	30.27 	30.80 	36.65 	: 	: 	: 
A,GE10,C27_C28,E_ITT2,PC_ENT,FI	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,GE10,C27_C28,E_ITT2,PC_ENT,FR	27.68 	26.07 	28.35 	29.16 	23.67 	20.77 	34.46 	20.81 	26.80 b	19.34 
A,GE10,C27_C28,E_ITT2,PC_ENT,HR	38.24 	27.46 	37.72 	25.01 	22.70 	22.79 	43.31 	44.63 	33.26 	26.28 
A,GE10,C27_C28,E_ITT2,PC_ENT,HU	17.27 	22.14 	21.17 	25.58 	25.21 	26.64 	28.72 	28.61 	27.47 	29.66 
A,GE10,C27_C28,E_ITT2,PC_ENT,IE	38.67 	31.41 	21.15 	31.02 	44.48 	33.95 	33.37 	39.88 	28.56 	26.93 
A,GE10,C27_C28,E_ITT2,PC_ENT,IS	16.67 	: u	: 	: 	: 	: 	: 	: 	: 	: 
A,GE10,C27_C28,E_ITT2,PC_ENT,IT	18.54 	18.82 	16.34 	16.77 	16.82 	27.01 	31.26 	: u	24.97 	25.08 
A,GE10,C27_C28,E_ITT2,PC_ENT,LT	7.48 	10.83 	16.41 	13.85 	11.45 	14.84 	15.91 	19.42 	20.69 	17.33 
A,GE10,C27_C28,E_ITT2,PC_ENT,LU	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,GE10,C27_C28,E_ITT2,PC_ENT,LV	8.78 	12.44 	13.53 	8.23 	11.21 	13.92 	18.19 	16.07 	20.30 	14.26 
A,GE10,C27_C28,E_ITT2,PC_ENT,ME	: 	: 	: 	0 	: 	0 	: u	: u	: @C	: @C
A,GE10,C27_C28,E_ITT2,PC_ENT,MK	: u	: u	: u	23.45 	: 	: 	: 	: u	: u	: 
A,GE10,C27_C28,E_ITT2,PC_ENT,MT	: u	33.58 	21.08 	55.70 	39.09 	37.31 	31.39 	37.03 	: @C	: u
A,GE10,C27_C28,E_ITT2,PC_ENT,NL	21.16 	22.49 	21.87 	22.40 	31.56 	28.62 	: 	33.24 	38.23 	35.94 
A,GE10,C27_C28,E_ITT2,PC_ENT,NO	58.17 	45.34 	57.73 	53.55 	41.61 	45.96 	50.54 	41.77 	42.94 	39.59 
A,GE10,C27_C28,E_ITT2,PC_ENT,PL	12.75 	17.04 	19.73 	17.30 	20.66 	20.75 	24.43 	23.46 	31.69 	40.32 
A,GE10,C27_C28,E_ITT2,PC_ENT,PT	: u	25.39 	32.24 	26.15 	27.01 	27.39 	: u	: u	21.63 	30.32 
A,GE10,C27_C28,E_ITT2,PC_ENT,RO	6.27 	9.39 	10.50 	9.94 	5.88 	7.72 	10.98 	7.13 	12.32 	13.33 
A,GE10,C27_C28,E_ITT2,PC_ENT,RS	: 	28.77 	: 	: 	43.10 	34.71 	28.09 	14.74 	25.53 	20.08 
A,GE10,C27_C28,E_ITT2,PC_ENT,SE	: u	37.49 	33.73 	26.83 	38.77 	26.40 	46.50 b	45.81 	: u	: bu
A,GE10,C27_C28,E_ITT2,PC_ENT,SI	35.15 	26.08 	47.88 	42.59 	45.41 	48.78 	42.18 	32.75 	54.72 	55.82 
A,GE10,C27_C28,E_ITT2,PC_ENT,SK	30.75 	27.64 	33.29 	27.36 	27.69 	29.25 	28.73 	28.54 	24.47 	24.77 
A,GE10,C27_C28,E_ITT2,PC_ENT,TR	: 	: 	: u	: 	: 	21.30 	19.28 	18.38 	18.33 	16.39 
A,GE10,C27_C28,E_ITT2,PC_ENT,UK	39.31 	26.15 	23.00 	36.07 	: u	34.03 	: u	24.40 	: 	: 
A,GE10,C27_C28,E_ITT2,PC_ENT_CUSE,AT	: u	: u	: u	: u	: u	: u	: u	: 	: 	: 
A,GE10,C27_C28,E_ITT2,PC_ENT_CUSE,BA	: 	: 	: 	: 	: 	14.94 	15.18 	: 	: 	: 
A,GE10,C27_C28,E_ITT2,PC_ENT_CUSE,BE	44.92 	: u	: u	: u	: u	21.97 	: u	: 	: 	: 
A,GE10,C27_C28,E_ITT2,PC_ENT_CUSE,BG	15.66 	20.87 	19.29 	16.01 	12.09 	11.50 	13.27 	: 	: 	: 
A,GE10,C27_C28,E_ITT2,PC_ENT_CUSE,CY	40.91 	0 	11.71 	4.89 	17.41 	22.87 	23.89 	: 	: 	: 
A,GE10,C27_C28,E_ITT2,PC_ENT_CUSE,CZ	41.33 	30.36 	29.35 	30.31 	31.91 	36.10 	36.93 	: 	: 	: 
A,GE10,C27_C28,E_ITT2,PC_ENT_CUSE,DE	39.18 	46.37 	48.26 	44.93 	46.37 	40.17 	49.58 	: 	: 	: 
A,GE10,C27_C28,E_ITT2,PC_ENT_CUSE,DK	26.94 	32.01 	40.97 	39.65 	28.24 	31.87 	34.03 	: 	: 	: 
A,GE10,C27_C28,E_ITT2,PC_ENT_CUSE,EA	28.28 	31.42 	32.28 	31.72 	31.55 	31.95 	38.40 	: 	: 	: 
A,GE10,C27_C28,E_ITT2,PC_ENT_CUSE,EE	16.09 	14.70 	14.82 	15.56 	14.64 	9.06 	15.14 	: 	: 	: 
A,GE10,C27_C28,E_ITT2,PC_ENT_CUSE,EL	: u	: u	20.00 	15.62 	7.53 	17.92 	15.22 	: 	: 	: 
A,GE10,C27_C28,E_ITT2,PC_ENT_CUSE,ES	: u	: u	: u	: u	: u	: u	: u	: 	: 	: 
A,GE10,C27_C28,E_ITT2,PC_ENT_CUSE,EU15	29.81 	31.27 	31.65 	32.30 	31.81 	32.08 	: 	: 	: 	: 
A,GE10,C27_C28,E_ITT2,PC_ENT_CUSE,EU27_2007	28.78 	29.76 	30.38 	30.72 	30.44 	30.91 	: 	: 	: 	: 
A,GE10,C27_C28,E_ITT2,PC_ENT_CUSE,EU27_2020	27.81 	30.07 	31.05 	30.22 	30.26 	30.59 	36.75 	: 	: 	: 
A,GE10,C27_C28,E_ITT2,PC_ENT_CUSE,EU28	28.83 	29.75 	30.42 	30.69 	30.40 	30.86 	36.81 	: 	: 	: 
A,GE10,C27_C28,E_ITT2,PC_ENT_CUSE,FI	: u	: u	: u	: u	: u	: u	: u	: 	: 	: 
A,GE10,C27_C28,E_ITT2,PC_ENT_CUSE,FR	27.68 	26.07 	28.35 	29.16 	23.67 	20.77 	34.46 	: 	: 	: 
A,GE10,C27_C28,E_ITT2,PC_ENT_CUSE,HR	38.24 	27.46 	37.72 	25.01 	22.70 	22.89 	43.31 	: 	: 	: 
A,GE10,C27_C28,E_ITT2,PC_ENT_CUSE,HU	18.32 	23.00 	21.67 	26.33 	25.57 	27.23 	29.75 	: 	: 	: 
A,GE10,C27_C28,E_ITT2,PC_ENT_CUSE,IE	39.84 	31.41 	21.74 	31.32 	44.48 	33.95 	33.37 	: 	: 	: 
A,GE10,C27_C28,E_ITT2,PC_ENT_CUSE,IS	16.67 	: u	: 	: 	: 	: 	: 	: 	: 	: 
A,GE10,C27_C28,E_ITT2,PC_ENT_CUSE,IT	18.54 	18.84 	16.34 	16.87 	16.82 	27.01 	31.26 	: 	: 	: 
A,GE10,C27_C28,E_ITT2,PC_ENT_CUSE,LT	7.48 	10.83 	16.41 	13.85 	11.45 	14.84 	15.91 	: 	: 	: 
A,GE10,C27_C28,E_ITT2,PC_ENT_CUSE,LU	: u	: u	: u	: u	: u	: u	: u	: 	: 	: 
A,GE10,C27_C28,E_ITT2,PC_ENT_CUSE,LV	8.92 	12.44 	13.53 	8.23 	11.21 	13.92 	18.19 	: 	: 	: 
A,GE10,C27_C28,E_ITT2,PC_ENT_CUSE,ME	: 	: 	: 	0 	: 	0 	: u	: 	: 	: 
A,GE10,C27_C28,E_ITT2,PC_ENT_CUSE,MK	: u	: u	: u	23.45 	: 	: 	: 	: 	: 	: 
A,GE10,C27_C28,E_ITT2,PC_ENT_CUSE,MT	: u	33.58 	21.08 	55.70 	39.09 	37.31 	31.39 	: 	: 	: 
A,GE10,C27_C28,E_ITT2,PC_ENT_CUSE,NL	21.16 	22.49 	21.87 	22.40 	31.56 	28.62 	: 	: 	: 	: 
A,GE10,C27_C28,E_ITT2,PC_ENT_CUSE,NO	58.17 	45.34 	57.73 	53.55 	42.47 	45.96 	50.54 	: 	: 	: 
A,GE10,C27_C28,E_ITT2,PC_ENT_CUSE,PL	12.99 	17.36 	20.45 	17.76 	20.94 	21.06 	24.64 	: 	: 	: 
A,GE10,C27_C28,E_ITT2,PC_ENT_CUSE,PT	: u	25.39 	32.64 	26.15 	27.01 	27.39 	: u	: 	: 	: 
A,GE10,C27_C28,E_ITT2,PC_ENT_CUSE,RO	6.91 	10.13 	12.22 	10.19 	6.33 	7.89 	12.45 	: 	: 	: 
A,GE10,C27_C28,E_ITT2,PC_ENT_CUSE,RS	: 	28.77 	: 	: 	43.10 	34.71 	28.09 	: 	: 	: 
A,GE10,C27_C28,E_ITT2,PC_ENT_CUSE,SE	: u	37.49 	33.73 	26.83 	38.77 	26.40 	46.50 b	: 	: 	: 
A,GE10,C27_C28,E_ITT2,PC_ENT_CUSE,SI	35.15 	26.08 	48.71 	42.59 	45.41 	48.78 	42.18 	: 	: 	: 
A,GE10,C27_C28,E_ITT2,PC_ENT_CUSE,SK	30.75 	27.78 	33.29 	27.80 	27.82 	30.11 	28.73 	: 	: 	: 
A,GE10,C27_C28,E_ITT2,PC_ENT_CUSE,TR	: 	: 	: u	: 	: 	21.42 	19.28 	: 	: 	: 
A,GE10,C27_C28,E_ITT2,PC_ENT_CUSE,UK	40.54 	26.15 	23.36 	36.07 	: u	34.03 	: u	: 	: 	: 
A,GE10,C27_C28,E_ITUST2,PC_ENT,AT	: u	: u	: u	: u	: u	: u	: u	26.90 	: u	31.96 
A,GE10,C27_C28,E_ITUST2,PC_ENT,BA	: 	: 	: 	: 	: 	10.54 	12.47 	19.22 	17.24 	25.26 
A,GE10,C27_C28,E_ITUST2,PC_ENT,BE	42.61 	: u	: u	: u	: u	20.72 	: u	: u	: u	: u
A,GE10,C27_C28,E_ITUST2,PC_ENT,BG	15.24 	19.13 	10.00 	10.28 	6.30 	7.65 	7.31 	9.45 	8.38 	9.15 
A,GE10,C27_C28,E_ITUST2,PC_ENT,CY	40.91 	0 	11.71 	4.89 	17.41 	13.82 	23.89 	34.52 	13.14 	12.81 
A,GE10,C27_C28,E_ITUST2,PC_ENT,CZ	35.66 	30.36 	29.08 	26.56 	31.91 	36.10 	36.72 	31.33 	25.96 	34.40 
A,GE10,C27_C28,E_ITUST2,PC_ENT,DE	36.71 	42.59 	43.46 	38.78 	41.55 	36.11 	44.93 	32.67 	32.11 	35.23 
A,GE10,C27_C28,E_ITUST2,PC_ENT,DK	24.52 	26.50 	34.34 	34.45 	23.72 	25.50 	29.23 	26.60 	34.02 	33.51 
A,GE10,C27_C28,E_ITUST2,PC_ENT,EA	24.76 	27.32 	27.80 	26.32 	26.90 	27.40 	33.79 	24.56 	25.84 	27.66 
A,GE10,C27_C28,E_ITUST2,PC_ENT,EE	15.15 	11.10 	13.99 	12.67 	13.34 	6.77 	10.18 	13.64 	13.22 	19.01 
A,GE10,C27_C28,E_ITUST2,PC_ENT,EL	: u	: u	13.64 	8.84 	6.22 	13.64 	10.71 	: u	17.49 	17.58 
A,GE10,C27_C28,E_ITUST2,PC_ENT,ES	: u	: u	: u	: u	: u	: u	: u	: u	: u	22.33 
A,GE10,C27_C28,E_ITUST2,PC_ENT,EU15	25.94 	27.25 	27.18 	27.30 	27.46 	27.75 	: 	: 	: 	: 
A,GE10,C27_C28,E_ITUST2,PC_ENT,EU27_2007	24.84 	25.90 	26.01 	25.86 	26.26 	26.79 	: 	: 	: 	: 
A,GE10,C27_C28,E_ITUST2,PC_ENT,EU27_2020	24.07 	26.13 	26.56 	25.13 	25.81 	26.25 	32.27 	24.69 	25.89 	28.23 
A,GE10,C27_C28,E_ITUST2,PC_ENT,EU28	24.90 	25.90 	26.05 	25.85 	26.23 	26.74 	32.27 	: 	: 	: 
A,GE10,C27_C28,E_ITUST2,PC_ENT,FI	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,GE10,C27_C28,E_ITUST2,PC_ENT,FR	21.99 	22.37 	25.65 	22.30 	18.77 	16.75 	28.64 	17.30 	21.99 b	15.24 
A,GE10,C27_C28,E_ITUST2,PC_ENT,HR	36.92 	25.79 	32.59 	24.10 	19.55 	18.31 	39.19 	43.71 	26.29 	24.20 
A,GE10,C27_C28,E_ITUST2,PC_ENT,HU	12.84 	17.75 	17.11 	21.30 	20.62 	21.25 	22.52 	26.06 	22.69 	25.59 
A,GE10,C27_C28,E_ITUST2,PC_ENT,IE	34.44 	26.59 	18.51 	27.64 	36.14 	30.48 	27.12 	38.40 	18.15 	25.96 
A,GE10,C27_C28,E_ITUST2,PC_ENT,IS	16.67 	: u	: 	: 	: 	: 	: 	: 	: 	: 
A,GE10,C27_C28,E_ITUST2,PC_ENT,IT	15.44 	15.67 	12.77 	12.99 	13.20 	21.48 	27.29 	: u	18.87 	22.35 
A,GE10,C27_C28,E_ITUST2,PC_ENT,LT	4.67 	8.33 	14.06 	9.23 	7.63 	11.72 	12.12 	13.67 	15.17 	16.67 
A,GE10,C27_C28,E_ITUST2,PC_ENT,LU	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,GE10,C27_C28,E_ITUST2,PC_ENT,LV	5.73 	9.64 	8.34 	8.23 	9.40 	13.92 	16.94 	14.17 	11.47 	10.38 
A,GE10,C27_C28,E_ITUST2,PC_ENT,ME	: 	: 	: 	0 	: 	0 	: u	: u	0 	: @C
A,GE10,C27_C28,E_ITUST2,PC_ENT,MK	: u	: u	: u	20.81 	: 	: 	: 	: u	: u	: 
A,GE10,C27_C28,E_ITUST2,PC_ENT,MT	: u	26.97 	14.18 	55.70 	39.09 	32.39 	31.39 	37.03 	: @C	: u
A,GE10,C27_C28,E_ITUST2,PC_ENT,NL	9.48 	12.24 	11.49 	13.25 	20.33 	24.48 	: 	28.96 	30.15 	30.58 
A,GE10,C27_C28,E_ITUST2,PC_ENT,NO	54.10 	41.06 	52.46 	50.65 	39.76 	35.69 	49.71 	40.93 	39.58 	38.58 
A,GE10,C27_C28,E_ITUST2,PC_ENT,PL	: u	13.22 	16.48 	14.29 	16.08 	17.56 	21.34 	21.40 	30.21 	32.16 
A,GE10,C27_C28,E_ITUST2,PC_ENT,PT	: u	23.43 	25.79 	24.09 	25.42 	27.03 	24.41 	: u	19.75 	28.22 
A,GE10,C27_C28,E_ITUST2,PC_ENT,RO	5.88 	8.39 	8.22 	6.99 	4.84 	5.75 	8.69 	4.96 	9.28 	12.00 
A,GE10,C27_C28,E_ITUST2,PC_ENT,RS	: 	24.25 	: 	: 	39.00 	29.91 	24.71 	13.64 	23.20 	15.95 
A,GE10,C27_C28,E_ITUST2,PC_ENT,SE	: u	31.95 	26.49 	25.03 	33.67 	20.32 	40.87 b	41.71 	36.83 	: bu
A,GE10,C27_C28,E_ITUST2,PC_ENT,SI	26.62 	21.16 	44.92 	37.64 	42.99 	42.08 	36.84 	29.68 	48.82 	48.70 
A,GE10,C27_C28,E_ITUST2,PC_ENT,SK	25.78 	22.83 	27.59 	22.15 	23.28 	25.11 	23.41 	24.08 	20.06 	20.43 
A,GE10,C27_C28,E_ITUST2,PC_ENT,TR	: 	: 	: u	: 	: 	20.20 	14.36 	15.56 	16.56 	15.55 
A,GE10,C27_C28,E_ITUST2,PC_ENT,UK	34.28 	23.29 	20.30 	34.15 	: u	32.61 	: u	22.71 	: 	: 
A,GE10,C27_C28,E_ITUST2,PC_ENT_CUSE,AT	: u	: u	: u	: u	: u	: u	: u	: 	: 	: 
A,GE10,C27_C28,E_ITUST2,PC_ENT_CUSE,BA	: 	: 	: 	: 	: 	10.54 	12.47 	: 	: 	: 
A,GE10,C27_C28,E_ITUST2,PC_ENT_CUSE,BE	42.77 	: u	: u	: u	: u	20.72 	: u	: 	: 	: 
A,GE10,C27_C28,E_ITUST2,PC_ENT_CUSE,BG	15.46 	19.93 	10.00 	10.57 	6.41 	7.65 	7.31 	: 	: 	: 
A,GE10,C27_C28,E_ITUST2,PC_ENT_CUSE,CY	40.91 	0 	11.71 	4.89 	17.41 	13.82 	23.89 	: 	: 	: 
A,GE10,C27_C28,E_ITUST2,PC_ENT_CUSE,CZ	35.66 	30.36 	29.35 	26.56 	31.91 	36.10 	36.93 	: 	: 	: 
A,GE10,C27_C28,E_ITUST2,PC_ENT_CUSE,DE	36.71 	42.59 	43.65 	39.24 	41.67 	36.13 	45.05 	: 	: 	: 
A,GE10,C27_C28,E_ITUST2,PC_ENT_CUSE,DK	24.52 	26.93 	34.34 	34.45 	23.72 	25.50 	29.23 	: 	: 	: 
A,GE10,C27_C28,E_ITUST2,PC_ENT_CUSE,EA	24.79 	27.34 	27.87 	26.52 	26.98 	27.41 	33.84 	: 	: 	: 
A,GE10,C27_C28,E_ITUST2,PC_ENT_CUSE,EE	16.09 	11.10 	13.99 	13.02 	13.71 	6.77 	10.18 	: 	: 	: 
A,GE10,C27_C28,E_ITUST2,PC_ENT_CUSE,EL	: u	: u	14.39 	9.11 	6.39 	13.68 	10.89 	: 	: 	: 
A,GE10,C27_C28,E_ITUST2,PC_ENT_CUSE,ES	: u	: u	: u	: u	: u	: u	: u	: 	: 	: 
A,GE10,C27_C28,E_ITUST2,PC_ENT_CUSE,EU15	26.04 	27.27 	27.28 	27.47 	27.53 	27.75 	: 	: 	: 	: 
A,GE10,C27_C28,E_ITUST2,PC_ENT_CUSE,EU27_2007	25.01 	26.00 	26.22 	26.07 	26.38 	26.84 	: 	: 	: 	: 
A,GE10,C27_C28,E_ITUST2,PC_ENT_CUSE,EU27_2020	24.19 	26.24 	26.75 	25.35 	25.94 	26.31 	32.42 	: 	: 	: 
A,GE10,C27_C28,E_ITUST2,PC_ENT_CUSE,EU28	25.08 	26.00 	26.25 	26.06 	26.34 	26.79 	32.41 	: 	: 	: 
A,GE10,C27_C28,E_ITUST2,PC_ENT_CUSE,FI	: u	: u	: u	: u	: u	: u	: u	: 	: 	: 
A,GE10,C27_C28,E_ITUST2,PC_ENT_CUSE,FR	21.99 	22.37 	25.65 	22.30 	18.77 	16.75 	28.64 	: 	: 	: 
A,GE10,C27_C28,E_ITUST2,PC_ENT_CUSE,HR	36.92 	25.79 	32.59 	24.10 	19.55 	18.39 	39.19 	: 	: 	: 
A,GE10,C27_C28,E_ITUST2,PC_ENT_CUSE,HU	13.62 	18.43 	17.52 	21.92 	20.92 	21.72 	23.33 	: 	: 	: 
A,GE10,C27_C28,E_ITUST2,PC_ENT_CUSE,IE	35.48 	26.59 	19.02 	27.91 	36.14 	30.48 	27.12 	: 	: 	: 
A,GE10,C27_C28,E_ITUST2,PC_ENT_CUSE,IS	16.67 	: u	: 	: 	: 	: 	: 	: 	: 	: 
A,GE10,C27_C28,E_ITUST2,PC_ENT_CUSE,IT	15.45 	15.69 	12.77 	13.06 	13.20 	21.48 	27.29 	: 	: 	: 
A,GE10,C27_C28,E_ITUST2,PC_ENT_CUSE,LT	4.67 	8.33 	14.06 	9.23 	7.63 	11.72 	12.12 	: 	: 	: 
A,GE10,C27_C28,E_ITUST2,PC_ENT_CUSE,LU	: u	: u	: u	: u	: u	: u	: u	: 	: 	: 
A,GE10,C27_C28,E_ITUST2,PC_ENT_CUSE,LV	5.81 	9.64 	8.34 	8.23 	9.40 	13.92 	16.94 	: 	: 	: 
A,GE10,C27_C28,E_ITUST2,PC_ENT_CUSE,ME	: 	: 	: 	0 	: 	0 	: u	: 	: 	: 
A,GE10,C27_C28,E_ITUST2,PC_ENT_CUSE,MK	: u	: u	: u	20.81 	: 	: 	: 	: 	: 	: 
A,GE10,C27_C28,E_ITUST2,PC_ENT_CUSE,MT	: u	26.97 	14.18 	55.70 	39.09 	32.39 	31.39 	: 	: 	: 
A,GE10,C27_C28,E_ITUST2,PC_ENT_CUSE,NL	9.48 	12.24 	11.49 	13.25 	20.33 	24.48 	: 	: 	: 	: 
A,GE10,C27_C28,E_ITUST2,PC_ENT_CUSE,NO	54.10 	41.06 	52.46 	50.65 	40.58 	35.69 	49.71 	: 	: 	: 
