freq,size_emp,nace_r2,indic_is,unit,geo,num_2020,flag_2020,num_2022,flag_2022,num_2024,flag_2024
A,GE10,C10-C12,E_ITSP2,PC_ENT,SK,10.59,NaN,13.59,NaN,7.41,NaN
A,GE10,C10-C12,E_ITSP2,PC_ENT,TR,7.85,NaN,13.23,NaN,10.79,NaN
A,GE10,C10-C12,E_ITSP2,PC_ENT,UK,24.72,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2,PC_ENT_CUSE,AT,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2,PC_ENT_CUSE,BA,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2,PC_ENT_CUSE,BE,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2,PC_ENT_CUSE,BG,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2,PC_ENT_CUSE,CY,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2,PC_ENT_CUSE,CZ,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2,PC_ENT_CUSE,DE,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2,PC_ENT_CUSE,DK,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2,PC_ENT_CUSE,EA,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2,PC_ENT_CUSE,EE,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2,PC_ENT_CUSE,EL,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2,PC_ENT_CUSE,ES,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2,PC_ENT_CUSE,EU15,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2,PC_ENT_CUSE,EU27_2007,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2,PC_ENT_CUSE,EU27_2020,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2,PC_ENT_CUSE,EU28,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2,PC_ENT_CUSE,FI,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2,PC_ENT_CUSE,FR,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2,PC_ENT_CUSE,HR,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2,PC_ENT_CUSE,HU,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2,PC_ENT_CUSE,IE,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2,PC_ENT_CUSE,IS,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2,PC_ENT_CUSE,IT,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2,PC_ENT_CUSE,LT,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2,PC_ENT_CUSE,LU,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2,PC_ENT_CUSE,LV,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2,PC_ENT_CUSE,ME,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2,PC_ENT_CUSE,MK,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2,PC_ENT_CUSE,MT,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2,PC_ENT_CUSE,NL,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2,PC_ENT_CUSE,NO,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2,PC_ENT_CUSE,PL,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2,PC_ENT_CUSE,PT,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2,PC_ENT_CUSE,RO,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2,PC_ENT_CUSE,RS,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2,PC_ENT_CUSE,SE,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2,PC_ENT_CUSE,SI,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2,PC_ENT_CUSE,SK,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2,PC_ENT_CUSE,TR,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2,PC_ENT_CUSE,UK,,NaN,,NaN,,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT,AT,19.62,NaN,17.32,NaN,19.9,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT,BA,7.9,NaN,9.69,NaN,7.81,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT,BE,24.36,NaN,,u,30.55,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT,BG,10.91,NaN,11.84,NaN,10.5,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT,CY,12.79,NaN,14.34,NaN,16.69,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT,CZ,12.92,NaN,13.53,NaN,13.5,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT,DE,15.91,NaN,17.01,NaN,17.57,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT,DK,31.08,NaN,31.02,NaN,25.58,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT,EA,13.74,NaN,13.32,NaN,13.82,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT,EE,14.96,NaN,12.63,NaN,12.43,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT,EL,,u,13.53,NaN,18.42,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT,ES,12.84,NaN,7.46,NaN,10.43,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT,EU15,,NaN,,NaN,,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT,EU27_2007,,NaN,,NaN,,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT,EU27_2020,14.8,NaN,14.77,NaN,14.29,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT,EU28,,NaN,,NaN,,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT,FI,32.25,NaN,29.15,NaN,35.0,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT,FR,15.56,NaN,13.63,b,11.8,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT,HR,12.74,NaN,10.92,NaN,9.35,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT,HU,21.39,NaN,27.65,NaN,20.66,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT,IE,26.7,NaN,36.51,NaN,34.58,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT,IS,7.94,NaN,,NaN,,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT,IT,8.19,NaN,7.22,NaN,8.94,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT,LT,12.27,NaN,16.43,NaN,11.34,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT,LU,17.19,NaN,22.73,NaN,20.71,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT,LV,13.65,NaN,12.75,NaN,12.27,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT,ME,,u,18.27,NaN,9.44,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT,MK,4.3,NaN,,u,,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT,MT,22.7,NaN,27.2,NaN,26.98,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT,NL,19.96,NaN,26.24,NaN,24.44,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT,NO,17.59,NaN,16.64,NaN,14.08,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT,PL,21.53,NaN,25.91,NaN,19.73,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT,PT,12.93,NaN,15.43,NaN,15.33,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT,RO,15.06,NaN,6.96,NaN,7.48,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT,RS,13.55,NaN,13.36,NaN,18.28,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT,SE,21.5,NaN,25.31,NaN,20.04,b
A,GE10,C10-C18,E_ITSP2,PC_ENT,SI,21.7,NaN,21.9,NaN,14.0,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT,SK,10.57,NaN,11.11,NaN,8.13,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT,TR,9.59,NaN,15.35,NaN,12.48,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT,UK,28.61,NaN,,NaN,,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT_CUSE,AT,,NaN,,NaN,,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT_CUSE,BA,,NaN,,NaN,,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT_CUSE,BE,,NaN,,NaN,,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT_CUSE,BG,,NaN,,NaN,,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT_CUSE,CY,,NaN,,NaN,,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT_CUSE,CZ,,NaN,,NaN,,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT_CUSE,DE,,NaN,,NaN,,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT_CUSE,DK,,NaN,,NaN,,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT_CUSE,EA,,NaN,,NaN,,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT_CUSE,EE,,NaN,,NaN,,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT_CUSE,EL,,NaN,,NaN,,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT_CUSE,ES,,NaN,,NaN,,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT_CUSE,EU15,,NaN,,NaN,,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT_CUSE,EU27_2007,,NaN,,NaN,,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT_CUSE,EU27_2020,,NaN,,NaN,,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT_CUSE,EU28,,NaN,,NaN,,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT_CUSE,FI,,NaN,,NaN,,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT_CUSE,FR,,NaN,,NaN,,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT_CUSE,HR,,NaN,,NaN,,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT_CUSE,HU,,NaN,,NaN,,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT_CUSE,IE,,NaN,,NaN,,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT_CUSE,IS,,NaN,,NaN,,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT_CUSE,IT,,NaN,,NaN,,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT_CUSE,LT,,NaN,,NaN,,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT_CUSE,LU,,NaN,,NaN,,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT_CUSE,LV,,NaN,,NaN,,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT_CUSE,ME,,NaN,,NaN,,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT_CUSE,MK,,NaN,,NaN,,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT_CUSE,MT,,NaN,,NaN,,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT_CUSE,NL,,NaN,,NaN,,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT_CUSE,NO,,NaN,,NaN,,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT_CUSE,PL,,NaN,,NaN,,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT_CUSE,PT,,NaN,,NaN,,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT_CUSE,RO,,NaN,,NaN,,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT_CUSE,RS,,NaN,,NaN,,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT_CUSE,SE,,NaN,,NaN,,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT_CUSE,SI,,NaN,,NaN,,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT_CUSE,SK,,NaN,,NaN,,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT_CUSE,TR,,NaN,,NaN,,NaN
A,GE10,C10-C18,E_ITSP2,PC_ENT_CUSE,UK,,NaN,,NaN,,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT,AL,,NaN,26.08,b,,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT,AT,19.55,NaN,23.2,NaN,19.91,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT,BA,15.22,NaN,13.38,NaN,18.53,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT,BE,30.26,NaN,32.7,NaN,29.11,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT,BG,15.95,NaN,15.9,NaN,17.81,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT,CY,24.92,NaN,24.54,NaN,27.48,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT,CZ,18.46,NaN,19.6,NaN,20.2,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT,DE,19.42,NaN,22.23,NaN,22.86,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT,DK,28.94,NaN,34.17,NaN,30.94,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT,EA,18.52,NaN,20.12,NaN,19.36,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT,EE,16.72,NaN,17.18,NaN,19.22,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT,EL,19.11,NaN,20.48,NaN,22.53,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT,ES,16.96,NaN,16.26,NaN,14.57,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT,EU15,,NaN,,NaN,,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT,EU27_2007,,NaN,,NaN,,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT,EU27_2020,19.27,NaN,20.99,NaN,20.05,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT,EU28,,NaN,,NaN,,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT,FI,27.58,NaN,28.86,NaN,30.51,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT,FR,18.01,NaN,17.56,b,15.94,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT,HR,18.97,NaN,17.05,NaN,15.89,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT,HU,28.83,NaN,30.55,NaN,29.34,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT,IE,30.21,NaN,30.41,NaN,30.28,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT,IS,13.09,NaN,,NaN,,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT,IT,12.6,NaN,13.36,NaN,12.44,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT,LT,15.88,NaN,17.25,NaN,16.12,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT,LU,22.23,NaN,23.1,NaN,23.35,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT,LV,20.03,NaN,18.73,NaN,17.99,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT,ME,27.29,NaN,27.76,NaN,32.55,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT,MK,11.83,NaN,11.94,NaN,,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT,MT,28.51,NaN,33.46,NaN,34.11,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT,NL,24.36,NaN,30.77,NaN,29.73,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT,NO,16.58,NaN,19.68,NaN,20.8,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT,PL,25.19,NaN,30.86,NaN,25.99,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT,PT,19.84,NaN,20.03,NaN,20.56,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT,RO,15.56,NaN,11.48,NaN,13.16,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT,RS,19.34,NaN,24.16,NaN,25.19,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT,SE,21.08,NaN,23.0,NaN,21.6,b
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT,SI,16.79,NaN,20.62,NaN,17.71,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT,SK,16.82,NaN,17.66,NaN,17.25,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT,TR,11.8,NaN,17.8,NaN,13.37,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT,UK,29.48,NaN,,NaN,,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT_CUSE,AT,,NaN,,NaN,,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT_CUSE,BA,,NaN,,NaN,,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT_CUSE,BE,,NaN,,NaN,,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT_CUSE,BG,,NaN,,NaN,,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT_CUSE,CY,,NaN,,NaN,,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT_CUSE,CZ,,NaN,,NaN,,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT_CUSE,DE,,NaN,,NaN,,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT_CUSE,DK,,NaN,,NaN,,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT_CUSE,EA,,NaN,,NaN,,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT_CUSE,EE,,NaN,,NaN,,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT_CUSE,EL,,NaN,,NaN,,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT_CUSE,ES,,NaN,,NaN,,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT_CUSE,EU15,,NaN,,NaN,,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT_CUSE,EU27_2007,,NaN,,NaN,,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT_CUSE,EU27_2020,,NaN,,NaN,,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT_CUSE,EU28,,NaN,,NaN,,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT_CUSE,FI,,NaN,,NaN,,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT_CUSE,FR,,NaN,,NaN,,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT_CUSE,HR,,NaN,,NaN,,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT_CUSE,HU,,NaN,,NaN,,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT_CUSE,IE,,NaN,,NaN,,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT_CUSE,IS,,NaN,,NaN,,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT_CUSE,IT,,NaN,,NaN,,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT_CUSE,LT,,NaN,,NaN,,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT_CUSE,LU,,NaN,,NaN,,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT_CUSE,LV,,NaN,,NaN,,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT_CUSE,ME,,NaN,,NaN,,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT_CUSE,MK,,NaN,,NaN,,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT_CUSE,MT,,NaN,,NaN,,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT_CUSE,NL,,NaN,,NaN,,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT_CUSE,NO,,NaN,,NaN,,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT_CUSE,PL,,NaN,,NaN,,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT_CUSE,PT,,NaN,,NaN,,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT_CUSE,RO,,NaN,,NaN,,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT_CUSE,RS,,NaN,,NaN,,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT_CUSE,SE,,NaN,,NaN,,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT_CUSE,SI,,NaN,,NaN,,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT_CUSE,SK,,NaN,,NaN,,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT_CUSE,TR,,NaN,,NaN,,NaN
A,GE10,C10-S951_X_K,E_ITSP2,PC_ENT_CUSE,UK,,NaN,,NaN,,NaN
A,GE10,C13-C15,E_ITSP2,PC_ENT,AT,,u,17.56,NaN,21.19,NaN
A,GE10,C13-C15,E_ITSP2,PC_ENT,BA,8.76,NaN,12.41,NaN,6.77,NaN
A,GE10,C13-C15,E_ITSP2,PC_ENT,BE,,u,,u,,u
A,GE10,C13-C15,E_ITSP2,PC_ENT,BG,7.85,NaN,10.27,NaN,8.14,NaN
A,GE10,C13-C15,E_ITSP2,PC_ENT,CY,10.62,NaN,0.0,NaN,13.59,NaN
A,GE10,C13-C15,E_ITSP2,PC_ENT,CZ,12.75,NaN,11.76,NaN,12.42,NaN
A,GE10,C13-C15,E_ITSP2,PC_ENT,DE,21.56,NaN,25.95,NaN,30.18,NaN
A,GE10,C13-C15,E_ITSP2,PC_ENT,DK,35.2,NaN,29.83,NaN,30.5,NaN
A,GE10,C13-C15,E_ITSP2,PC_ENT,EA,11.02,NaN,9.58,NaN,11.75,NaN
A,GE10,C13-C15,E_ITSP2,PC_ENT,EE,12.19,NaN,9.17,NaN,15.16,NaN
A,GE10,C13-C15,E_ITSP2,PC_ENT,EL,,u,2.67,NaN,32.03,NaN
A,GE10,C13-C15,E_ITSP2,PC_ENT,ES,,u,,u,6.59,NaN
A,GE10,C13-C15,E_ITSP2,PC_ENT,EU15,,NaN,,NaN,,NaN
A,GE10,C13-C15,E_ITSP2,PC_ENT,EU27_2007,,NaN,,NaN,,NaN
A,GE10,C13-C15,E_ITSP2,PC_ENT,EU27_2020,12.38,NaN,11.19,NaN,11.99,NaN
A,GE10,C13-C15,E_ITSP2,PC_ENT,EU28,,NaN,,NaN,,NaN
A,GE10,C13-C15,E_ITSP2,PC_ENT,FI,,u,,u,,u
A,GE10,C13-C15,E_ITSP2,PC_ENT,FR,23.82,NaN,19.07,b,25.07,NaN
A,GE10,C13-C15,E_ITSP2,PC_ENT,HR,8.98,NaN,19.49,NaN,9.2,NaN
A,GE10,C13-C15,E_ITSP2,PC_ENT,HU,18.18,NaN,24.64,NaN,19.17,NaN
A,GE10,C13-C15,E_ITSP2,PC_ENT,IE,20.36,NaN,17.09,NaN,28.33,NaN
A,GE10,C13-C15,E_ITSP2,PC_ENT,IS,10.0,NaN,,NaN,,NaN
A,GE10,C13-C15,E_ITSP2,PC_ENT,IT,5.28,NaN,5.54,NaN,6.39,NaN
A,GE10,C13-C15,E_ITSP2,PC_ENT,LT,12.37,NaN,12.5,NaN,7.92,NaN
A,GE10,C13-C15,E_ITSP2,PC_ENT,LU,,u,,u,,u
A,GE10,C13-C15,E_ITSP2,PC_ENT,LV,19.11,NaN,9.37,NaN,7.7,NaN
A,GE10,C13-C15,E_ITSP2,PC_ENT,ME,,u,0.0,NaN,,NaN
A,GE10,C13-C15,E_ITSP2,PC_ENT,MK,2.82,NaN,,u,,NaN
A,GE10,C13-C15,E_ITSP2,PC_ENT,MT,,u,,u,,u
A,GE10,C13-C15,E_ITSP2,PC_ENT,NL,22.21,NaN,29.44,NaN,23.96,NaN
A,GE10,C13-C15,E_ITSP2,PC_ENT,NO,18.38,NaN,25.46,NaN,16.51,NaN
A,GE10,C13-C15,E_ITSP2,PC_ENT,PL,18.08,NaN,24.38,NaN,17.45,NaN
A,GE10,C13-C15,E_ITSP2,PC_ENT,PT,10.04,NaN,9.17,NaN,11.1,NaN
A,GE10,C13-C15,E_ITSP2,PC_ENT,RO,17.85,NaN,4.77,NaN,6.07,NaN
A,GE10,C13-C15,E_ITSP2,PC_ENT,RS,18.24,NaN,18.49,NaN,17.58,NaN
A,GE10,C13-C15,E_ITSP2,PC_ENT,SE,19.2,NaN,22.76,NaN,21.15,b
A,GE10,C13-C15,E_ITSP2,PC_ENT,SI,25.62,NaN,24.73,NaN,15.44,NaN
A,GE10,C13-C15,E_ITSP2,PC_ENT,SK,11.5,NaN,9.15,NaN,8.56,NaN
A,GE10,C13-C15,E_ITSP2,PC_ENT,TR,10.25,NaN,15.85,NaN,12.49,NaN
A,GE10,C13-C15,E_ITSP2,PC_ENT,UK,,u,,NaN,,NaN
A,GE10,C13-C15,E_ITSP2,PC_ENT_CUSE,AT,,NaN,,NaN,,NaN
A,GE10,C13-C15,E_ITSP2,PC_ENT_CUSE,BA,,NaN,,NaN,,NaN
A,GE10,C13-C15,E_ITSP2,PC_ENT_CUSE,BE,,NaN,,NaN,,NaN
A,GE10,C13-C15,E_ITSP2,PC_ENT_CUSE,BG,,NaN,,NaN,,NaN
A,GE10,C13-C15,E_ITSP2,PC_ENT_CUSE,CY,,NaN,,NaN,,NaN
A,GE10,C13-C15,E_ITSP2,PC_ENT_CUSE,CZ,,NaN,,NaN,,NaN
A,GE10,C13-C15,E_ITSP2,PC_ENT_CUSE,DE,,NaN,,NaN,,NaN
A,GE10,C13-C15,E_ITSP2,PC_ENT_CUSE,DK,,NaN,,NaN,,NaN
A,GE10,C13-C15,E_ITSP2,PC_ENT_CUSE,EA,,NaN,,NaN,,NaN
A,GE10,C13-C15,E_ITSP2,PC_ENT_CUSE,EE,,NaN,,NaN,,NaN
A,GE10,C13-C15,E_ITSP2,PC_ENT_CUSE,EL,,NaN,,NaN,,NaN
A,GE10,C13-C15,E_ITSP2,PC_ENT_CUSE,ES,,NaN,,NaN,,NaN
A,GE10,C13-C15,E_ITSP2,PC_ENT_CUSE,EU15,,NaN,,NaN,,NaN
A,GE10,C13-C15,E_ITSP2,PC_ENT_CUSE,EU27_2007,,NaN,,NaN,,NaN
A,GE10,C13-C15,E_ITSP2,PC_ENT_CUSE,EU27_2020,,NaN,,NaN,,NaN
A,GE10,C13-C15,E_ITSP2,PC_ENT_CUSE,EU28,,NaN,,NaN,,NaN
A,GE10,C13-C15,E_ITSP2,PC_ENT_CUSE,FI,,NaN,,NaN,,NaN
A,GE10,C13-C15,E_ITSP2,PC_ENT_CUSE,FR,,NaN,,NaN,,NaN
A,GE10,C13-C15,E_ITSP2,PC_ENT_CUSE,HR,,NaN,,NaN,,NaN
A,GE10,C13-C15,E_ITSP2,PC_ENT_CUSE,HU,,NaN,,NaN,,NaN
A,GE10,C13-C15,E_ITSP2,PC_ENT_CUSE,IE,,NaN,,NaN,,NaN
A,GE10,C13-C15,E_ITSP2,PC_ENT_CUSE,IS,,NaN,,NaN,,NaN
