freq,size_emp,nace_r2,indic_is,unit,geo\TIME_PERIOD,num_2016,flag_2016,num_2020,flag_2020
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE,EU15,77.89,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE,EU25,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE,EU27_2007,78.75,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE,EU27_2020,78.24,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE,EU28,78.78,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE,FI,68.48,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE,FR,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE,HR,85.6,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE,HU,74.77,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE,IE,86.32,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE,IS,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE,IT,76.3,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE,LT,82.19,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE,LV,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE,ME,,u,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE,MK,66.49,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE,MT,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE,NL,86.29,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE,NO,87.15,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE,PL,86.83,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE,PT,79.64,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE,RO,84.72,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE,RS,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE,SE,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE,SI,90.38,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE,SK,79.24,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE,TR,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE,UK,83.35,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE2,AT,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE2,BE,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE2,BG,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE2,CY,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE2,CZ,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE2,DE,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE2,DK,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE2,EA,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE2,EE,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE2,EL,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE2,ES,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE2,EU15,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE2,EU27_2007,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE2,EU27_2020,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE2,EU28,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE2,FI,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE2,FR,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE2,HR,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE2,HU,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE2,IE,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE2,IS,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE2,IT,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE2,LT,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE2,LU,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE2,LV,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE2,MK,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE2,MT,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE2,NL,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE2,NO,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE2,PL,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE2,PT,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE2,RO,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE2,RS,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE2,SE,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE2,SI,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE2,SK,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE2,TR,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_CUSE2,UK,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_IACC,AT,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_IACC,BE,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_IACC,BG,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_IACC,CY,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_IACC,CZ,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_IACC,DE,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_IACC,DK,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_IACC,EA,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_IACC,EE,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_IACC,EL,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_IACC,ES,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_IACC,EU15,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_IACC,EU27_2007,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_IACC,EU27_2020,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_IACC,EU28,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_IACC,FI,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_IACC,FR,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_IACC,HR,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_IACC,HU,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_IACC,IE,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_IACC,IS,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_IACC,IT,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_IACC,LT,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_IACC,LU,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_IACC,LV,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_IACC,MK,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_IACC,MT,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_IACC,NL,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_IACC,NO,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_IACC,PL,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_IACC,PT,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_IACC,RO,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_IACC,RS,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_IACC,SE,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_IACC,SI,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_IACC,SK,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_IACC,TR,,NaN,,NaN
A,GE10,C24_C25,P_IUSE,PC_EMP_IACC,UK,,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP,AT,,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP,BA,,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP,BE,,u,,NaN
A,GE10,C26,P_CUSE,PC_EMP,BG,41.02,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP,CY,,u,,NaN
A,GE10,C26,P_CUSE,PC_EMP,CZ,61.96,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP,DE,83.79,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP,DK,,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP,EA,81.09,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP,EE,73.16,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP,EL,81.16,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP,ES,,u,,NaN
A,GE10,C26,P_CUSE,PC_EMP,EU15,82.55,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP,EU25,,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP,EU27_2007,75.75,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP,EU27_2020,74.63,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP,EU28,75.71,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP,FI,94.89,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP,FR,,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP,HR,69.24,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP,HU,63.82,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP,IE,78.79,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP,IS,,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP,IT,75.7,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP,LT,67.93,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP,LU,,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP,LV,,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP,ME,,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP,MK,29.25,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP,MT,,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP,NL,87.44,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP,NO,96.19,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP,PL,54.59,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP,PT,63.83,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP,RO,41.29,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP,RS,,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP,SE,,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP,SI,60.29,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP,SK,48.91,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP,TR,,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP,UK,83.15,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP_CUSE2,AT,,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP_CUSE2,BE,,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP_CUSE2,BG,,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP_CUSE2,CY,,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP_CUSE2,CZ,,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP_CUSE2,DE,,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP_CUSE2,DK,,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP_CUSE2,EA,,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP_CUSE2,EE,,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP_CUSE2,EL,,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP_CUSE2,ES,,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP_CUSE2,EU15,,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP_CUSE2,EU27_2007,,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP_CUSE2,EU27_2020,,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP_CUSE2,EU28,,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP_CUSE2,FI,,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP_CUSE2,FR,,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP_CUSE2,HR,,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP_CUSE2,HU,,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP_CUSE2,IE,,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP_CUSE2,IT,,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP_CUSE2,LT,,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP_CUSE2,MK,,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP_CUSE2,MT,,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP_CUSE2,NL,,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP_CUSE2,NO,,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP_CUSE2,PL,,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP_CUSE2,PT,,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP_CUSE2,RO,,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP_CUSE2,RS,,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP_CUSE2,SI,,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP_CUSE2,SK,,NaN,,NaN
A,GE10,C26,P_CUSE,PC_EMP_CUSE2,UK,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP,AT,,u,,u
A,GE10,C26,P_IUSE,PC_EMP,BA,,NaN,51.2,NaN
A,GE10,C26,P_IUSE,PC_EMP,BE,,u,,u
A,GE10,C26,P_IUSE,PC_EMP,BG,36.4,NaN,38.64,NaN
A,GE10,C26,P_IUSE,PC_EMP,CY,,u,,NaN
A,GE10,C26,P_IUSE,PC_EMP,CZ,40.36,NaN,56.99,NaN
A,GE10,C26,P_IUSE,PC_EMP,DE,69.79,NaN,82.13,NaN
A,GE10,C26,P_IUSE,PC_EMP,DK,80.75,NaN,88.02,NaN
A,GE10,C26,P_IUSE,PC_EMP,EA,71.14,NaN,79.91,NaN
A,GE10,C26,P_IUSE,PC_EMP,EE,57.45,NaN,68.9,NaN
A,GE10,C26,P_IUSE,PC_EMP,EL,78.77,NaN,63.74,NaN
A,GE10,C26,P_IUSE,PC_EMP,ES,,u,,u
A,GE10,C26,P_IUSE,PC_EMP,EU15,73.84,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP,EU25,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP,EU27_2007,67.17,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP,EU27_2020,66.12,NaN,74.32,NaN
A,GE10,C26,P_IUSE,PC_EMP,EU28,67.17,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP,FI,91.94,NaN,,u
A,GE10,C26,P_IUSE,PC_EMP,FR,77.65,NaN,80.9,NaN
A,GE10,C26,P_IUSE,PC_EMP,HR,67.23,NaN,52.19,NaN
A,GE10,C26,P_IUSE,PC_EMP,HU,41.44,NaN,48.5,NaN
A,GE10,C26,P_IUSE,PC_EMP,IE,76.47,NaN,84.5,NaN
A,GE10,C26,P_IUSE,PC_EMP,IS,,NaN,100.0,NaN
A,GE10,C26,P_IUSE,PC_EMP,IT,63.19,NaN,72.57,NaN
A,GE10,C26,P_IUSE,PC_EMP,LT,61.55,NaN,77.53,NaN
A,GE10,C26,P_IUSE,PC_EMP,LU,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP,LV,60.84,NaN,57.15,NaN
A,GE10,C26,P_IUSE,PC_EMP,ME,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP,MK,29.25,NaN,63.75,NaN
A,GE10,C26,P_IUSE,PC_EMP,MT,24.09,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP,NL,82.47,NaN,79.74,NaN
A,GE10,C26,P_IUSE,PC_EMP,NO,96.19,NaN,94.93,NaN
A,GE10,C26,P_IUSE,PC_EMP,PL,45.16,NaN,60.46,NaN
A,GE10,C26,P_IUSE,PC_EMP,PT,52.88,NaN,72.04,NaN
A,GE10,C26,P_IUSE,PC_EMP,RO,37.08,NaN,38.52,NaN
A,GE10,C26,P_IUSE,PC_EMP,RS,,NaN,70.75,NaN
A,GE10,C26,P_IUSE,PC_EMP,SE,93.81,NaN,88.73,NaN
A,GE10,C26,P_IUSE,PC_EMP,SI,55.51,NaN,68.58,NaN
A,GE10,C26,P_IUSE,PC_EMP,SK,34.26,NaN,41.78,NaN
A,GE10,C26,P_IUSE,PC_EMP,TR,40.28,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP,UK,76.31,NaN,,u
A,GE10,C26,P_IUSE,PC_EMP_CUSE,AT,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE,BA,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE,BE,,u,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE,BG,88.74,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE,CY,,u,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE,CZ,65.15,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE,DE,83.29,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE,DK,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE,EA,85.39,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE,EE,78.52,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE,EL,97.06,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE,ES,,u,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE,EU15,86.69,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE,EU25,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE,EU27_2007,84.49,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE,EU27_2020,83.37,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE,EU28,84.55,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE,FI,96.89,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE,FR,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE,HR,97.11,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE,HU,64.93,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE,IE,97.05,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE,IS,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE,IT,83.47,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE,LT,90.61,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE,LU,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE,LV,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE,ME,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE,MK,100.0,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE,MT,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE,NL,94.32,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE,NO,100.0,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE,PL,82.74,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE,PT,82.85,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE,RO,89.8,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE,RS,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE,SE,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE,SI,92.08,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE,SK,70.06,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE,TR,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE,UK,91.78,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE2,AT,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE2,BE,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE2,BG,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE2,CY,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE2,CZ,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE2,DE,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE2,DK,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE2,EA,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE2,EE,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE2,EL,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE2,ES,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE2,EU15,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE2,EU27_2007,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE2,EU27_2020,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE2,EU28,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE2,FI,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE2,FR,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE2,HR,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE2,HU,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE2,IE,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE2,IS,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE2,IT,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE2,LT,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE2,LU,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE2,LV,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE2,MK,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE2,MT,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE2,NL,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE2,NO,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE2,PL,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE2,PT,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE2,RO,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE2,RS,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE2,SE,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE2,SI,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE2,SK,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE2,TR,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_CUSE2,UK,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_IACC,AT,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_IACC,BE,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_IACC,BG,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_IACC,CY,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_IACC,CZ,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_IACC,DE,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_IACC,DK,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_IACC,EA,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_IACC,EE,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_IACC,EL,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_IACC,ES,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_IACC,EU15,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_IACC,EU27_2007,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_IACC,EU27_2020,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_IACC,EU28,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_IACC,FI,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_IACC,FR,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_IACC,HR,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_IACC,HU,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_IACC,IE,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_IACC,IS,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_IACC,IT,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_IACC,LT,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_IACC,LU,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_IACC,LV,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_IACC,MK,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_IACC,MT,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_IACC,NL,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_IACC,NO,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_IACC,PL,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_IACC,PT,,NaN,,NaN
A,GE10,C26,P_IUSE,PC_EMP_IACC,RO,,NaN,,NaN
