freq,age,sex,nace_r2,isco08,unit,geo,num_2020,flag_2020,num_2021,flag_2021,num_2022,flag_2022,num_2023,flag_2023,num_2024,flag_2024
A,Y20-64,M,B,NRP,THS_PER,EU27_2020,,u,,bu,,u,,u,,u
A,Y20-64,M,B,NRP,THS_PER,FI,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,M,B,NRP,THS_PER,FR,,NaN,,bu,,NaN,,NaN,,NaN
A,Y20-64,M,B,NRP,THS_PER,IE,,NaN,,bu,,NaN,,NaN,,NaN
A,Y20-64,M,B,NRP,THS_PER,LV,,NaN,,bu,,NaN,,NaN,,NaN
A,Y20-64,M,B,NRP,THS_PER,NL,,NaN,,bu,,NaN,,u,,u
A,Y20-64,M,B,NRP,THS_PER,NO,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,M,B,NRP,THS_PER,PL,,NaN,,NaN,,NaN,,NaN,,u
A,Y20-64,M,B,NRP,THS_PER,RS,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,M,B,NRP,THS_PER,SE,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,M,B,NRP,THS_PER,SI,,u,,NaN,,NaN,,NaN,,NaN
A,Y20-64,M,B,NRP,THS_PER,UK,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,M,B,OC0,THS_PER,DE,,NaN,,bu,,u,,NaN,,NaN
A,Y20-64,M,B,OC0,THS_PER,EA20,,NaN,,bu,,u,,NaN,,NaN
A,Y20-64,M,B,OC0,THS_PER,EU27_2020,,NaN,,bu,,u,,u,,NaN
A,Y20-64,M,B,OC0,THS_PER,NL,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,M,B,OC0,THS_PER,NO,,u,,NaN,,NaN,,NaN,,NaN
A,Y20-64,M,B,OC0,THS_PER,PL,,NaN,,bu,,NaN,,u,,NaN
A,Y20-64,M,B,OC0,THS_PER,RO,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,M,B,OC0,THS_PER,SI,,NaN,,NaN,,u,,NaN,,NaN
A,Y20-64,M,B,OC1,THS_PER,AT,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC1,THS_PER,BA,,NaN,,bu,,u,,u,,u
A,Y20-64,M,B,OC1,THS_PER,BE,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC1,THS_PER,BG,,u,,bu,,u,,u,,bu
A,Y20-64,M,B,OC1,THS_PER,CH,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC1,THS_PER,CY,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC1,THS_PER,CZ,0.8,u,,bu,0.6,u,,u,,u
A,Y20-64,M,B,OC1,THS_PER,DE,,bu,,bu,,u,,u,,u
A,Y20-64,M,B,OC1,THS_PER,DK,,u,,NaN,,u,,NaN,,u
A,Y20-64,M,B,OC1,THS_PER,EA20,,u,,bu,,u,,u,12.7,u
A,Y20-64,M,B,OC1,THS_PER,EE,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC1,THS_PER,EL,,NaN,,bu,,u,,u,,u
A,Y20-64,M,B,OC1,THS_PER,ES,,u,,bu,,u,,u,1.9,du
A,Y20-64,M,B,OC1,THS_PER,EU27_2020,,u,15.3,bu,20.1,u,20.2,u,20.7,u
A,Y20-64,M,B,OC1,THS_PER,FI,,NaN,,bu,,u,,u,,u
A,Y20-64,M,B,OC1,THS_PER,FR,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC1,THS_PER,HR,,NaN,,NaN,,u,1.1,u,,u
A,Y20-64,M,B,OC1,THS_PER,HU,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC1,THS_PER,IE,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC1,THS_PER,IS,,NaN,,bu,,u,,u,,NaN
A,Y20-64,M,B,OC1,THS_PER,IT,,u,1.7,bu,2.1,u,2.2,u,,u
A,Y20-64,M,B,OC1,THS_PER,LT,,u,,NaN,,u,,u,,u
A,Y20-64,M,B,OC1,THS_PER,LV,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC1,THS_PER,ME,,u,,NaN,,NaN,,NaN,,NaN
A,Y20-64,M,B,OC1,THS_PER,MK,,u,,NaN,,NaN,,NaN,,NaN
A,Y20-64,M,B,OC1,THS_PER,MT,,NaN,,bu,,u,,NaN,,NaN
A,Y20-64,M,B,OC1,THS_PER,NL,,u,,bu,1.8,u,,u,,u
A,Y20-64,M,B,OC1,THS_PER,NO,5.2,u,,bu,,u,5.2,u,,u
A,Y20-64,M,B,OC1,THS_PER,PL,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC1,THS_PER,PT,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC1,THS_PER,RO,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC1,THS_PER,RS,,u,,bu,1.4,u,1.3,u,,u
A,Y20-64,M,B,OC1,THS_PER,SE,,u,,bu,,NaN,,u,,u
A,Y20-64,M,B,OC1,THS_PER,SI,,NaN,,bu,,u,,NaN,,u
A,Y20-64,M,B,OC1,THS_PER,SK,,NaN,,NaN,,NaN,,u,,u
A,Y20-64,M,B,OC1,THS_PER,TR,4.0,NaN,4.3,b,3.7,NaN,6.5,NaN,7.0,NaN
A,Y20-64,M,B,OC1,THS_PER,UK,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,M,B,OC2,THS_PER,AT,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC2,THS_PER,BA,,NaN,0.9,bu,1.7,u,1.2,u,1.0,u
A,Y20-64,M,B,OC2,THS_PER,BE,,u,,bu,,NaN,,u,,u
A,Y20-64,M,B,OC2,THS_PER,BG,,u,,bu,,u,,u,,bu
A,Y20-64,M,B,OC2,THS_PER,CH,,u,,NaN,,NaN,,NaN,,NaN
A,Y20-64,M,B,OC2,THS_PER,CY,,u,,NaN,,NaN,,NaN,,u
A,Y20-64,M,B,OC2,THS_PER,CZ,0.8,u,0.9,bu,1.3,u,1.4,u,1.3,u
A,Y20-64,M,B,OC2,THS_PER,DE,,bu,,bu,,u,,u,,u
A,Y20-64,M,B,OC2,THS_PER,DK,,u,,bu,,u,,bu,,u
A,Y20-64,M,B,OC2,THS_PER,EA20,,u,17.1,bu,21.0,u,25.1,NaN,26.5,NaN
A,Y20-64,M,B,OC2,THS_PER,EE,,u,,NaN,,u,,NaN,,NaN
A,Y20-64,M,B,OC2,THS_PER,EL,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC2,THS_PER,ES,3.3,u,2.8,bdu,1.6,du,3.6,du,1.0,du
A,Y20-64,M,B,OC2,THS_PER,EU27_2020,53.1,NaN,45.6,b,49.3,NaN,45.7,NaN,52.0,NaN
A,Y20-64,M,B,OC2,THS_PER,FI,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC2,THS_PER,FR,,u,,bu,5.7,du,6.2,du,7.9,du
A,Y20-64,M,B,OC2,THS_PER,HR,,u,,bu,,NaN,,NaN,,u
A,Y20-64,M,B,OC2,THS_PER,HU,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC2,THS_PER,IE,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC2,THS_PER,IT,2.8,NaN,,bu,1.6,u,1.6,u,2.8,u
A,Y20-64,M,B,OC2,THS_PER,LT,,NaN,,NaN,,u,,u,,NaN
A,Y20-64,M,B,OC2,THS_PER,LU,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,M,B,OC2,THS_PER,LV,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC2,THS_PER,ME,,u,,NaN,,NaN,,NaN,,NaN
A,Y20-64,M,B,OC2,THS_PER,MK,,u,,NaN,,NaN,,NaN,,NaN
A,Y20-64,M,B,OC2,THS_PER,MT,,u,,NaN,,NaN,,NaN,,NaN
A,Y20-64,M,B,OC2,THS_PER,NL,2.9,NaN,,bu,4.3,NaN,4.0,NaN,4.9,NaN
A,Y20-64,M,B,OC2,THS_PER,NO,9.8,u,10.8,b,10.2,NaN,10.2,NaN,9.1,u
A,Y20-64,M,B,OC2,THS_PER,PL,18.1,u,18.4,bu,16.3,u,12.2,u,15.8,u
A,Y20-64,M,B,OC2,THS_PER,PT,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC2,THS_PER,RO,,u,,bu,8.1,u,,u,,u
A,Y20-64,M,B,OC2,THS_PER,RS,1.8,u,1.8,bu,1.7,u,3.1,u,2.6,u
A,Y20-64,M,B,OC2,THS_PER,SE,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC2,THS_PER,SI,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC2,THS_PER,SK,,NaN,,NaN,,NaN,,u,,u
A,Y20-64,M,B,OC2,THS_PER,TR,7.8,NaN,7.2,b,8.1,NaN,10.1,NaN,12.1,NaN
A,Y20-64,M,B,OC2,THS_PER,UK,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,M,B,OC3,THS_PER,AT,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC3,THS_PER,BA,,NaN,1.5,bu,1.3,u,1.9,u,2.2,u
A,Y20-64,M,B,OC3,THS_PER,BE,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC3,THS_PER,BG,,u,3.3,bu,3.4,u,,u,,bu
A,Y20-64,M,B,OC3,THS_PER,CH,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC3,THS_PER,CY,,u,,bu,,u,,NaN,,NaN
A,Y20-64,M,B,OC3,THS_PER,CZ,3.4,NaN,2.8,bu,3.0,u,2.9,u,2.2,u
A,Y20-64,M,B,OC3,THS_PER,DE,,bu,,bu,,u,,u,,u
A,Y20-64,M,B,OC3,THS_PER,DK,,u,,bu,,u,,bu,,u
A,Y20-64,M,B,OC3,THS_PER,EA20,30.5,u,27.0,b,26.1,NaN,26.5,NaN,29.3,NaN
A,Y20-64,M,B,OC3,THS_PER,EE,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC3,THS_PER,EL,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC3,THS_PER,ES,1.6,u,,bu,1.7,du,2.4,du,1.4,du
A,Y20-64,M,B,OC3,THS_PER,EU27_2020,59.0,NaN,56.1,b,54.6,NaN,53.5,NaN,56.7,NaN
A,Y20-64,M,B,OC3,THS_PER,FI,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC3,THS_PER,FR,,u,,bu,5.6,du,,u,5.1,du
A,Y20-64,M,B,OC3,THS_PER,HR,1.5,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC3,THS_PER,HU,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC3,THS_PER,IE,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC3,THS_PER,IS,,bu,,NaN,,NaN,,u,,u
A,Y20-64,M,B,OC3,THS_PER,IT,5.6,NaN,3.9,b,3.2,u,3.4,u,3.6,NaN
A,Y20-64,M,B,OC3,THS_PER,LT,,u,,NaN,,u,,u,,NaN
A,Y20-64,M,B,OC3,THS_PER,LV,,u,,bu,,u,,NaN,,u
A,Y20-64,M,B,OC3,THS_PER,ME,,u,,NaN,,NaN,,NaN,,NaN
A,Y20-64,M,B,OC3,THS_PER,MK,0.9,u,,NaN,,NaN,,NaN,,NaN
A,Y20-64,M,B,OC3,THS_PER,MT,,NaN,,NaN,,u,,u,,NaN
A,Y20-64,M,B,OC3,THS_PER,NL,2.2,u,5.1,b,3.8,NaN,3.2,NaN,4.7,NaN
A,Y20-64,M,B,OC3,THS_PER,NO,15.6,NaN,15.9,b,18.9,NaN,17.0,NaN,13.6,NaN
A,Y20-64,M,B,OC3,THS_PER,PL,16.2,u,17.2,bu,15.9,u,14.8,u,17.1,u
A,Y20-64,M,B,OC3,THS_PER,PT,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC3,THS_PER,RO,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC3,THS_PER,RS,3.7,u,3.6,bu,2.6,u,3.8,NaN,4.0,u
A,Y20-64,M,B,OC3,THS_PER,SE,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC3,THS_PER,SI,0.6,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC3,THS_PER,SK,,u,,bu,,NaN,,u,,u
A,Y20-64,M,B,OC3,THS_PER,TR,12.6,NaN,16.4,b,16.6,NaN,16.1,NaN,13.8,NaN
A,Y20-64,M,B,OC3,THS_PER,UK,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,M,B,OC4,THS_PER,AT,,u,,bu,,u,,u,,NaN
A,Y20-64,M,B,OC4,THS_PER,BA,,NaN,,bu,,u,,u,,u
A,Y20-64,M,B,OC4,THS_PER,BE,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC4,THS_PER,BG,,u,,bu,,u,,u,,bu
A,Y20-64,M,B,OC4,THS_PER,CH,,u,,NaN,,u,,u,,u
A,Y20-64,M,B,OC4,THS_PER,CY,,u,,NaN,,NaN,,NaN,,NaN
A,Y20-64,M,B,OC4,THS_PER,CZ,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC4,THS_PER,DE,,bu,,bu,,u,,u,,u
A,Y20-64,M,B,OC4,THS_PER,DK,,NaN,,bu,,u,,NaN,,u
A,Y20-64,M,B,OC4,THS_PER,EA20,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC4,THS_PER,EE,,NaN,,bu,,NaN,,NaN,,NaN
A,Y20-64,M,B,OC4,THS_PER,EL,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC4,THS_PER,ES,,u,,bu,1.4,du,1.2,du,1.1,du
A,Y20-64,M,B,OC4,THS_PER,EU27_2020,,u,,bu,14.9,u,,u,12.2,u
A,Y20-64,M,B,OC4,THS_PER,FI,,u,,NaN,,NaN,,NaN,,u
A,Y20-64,M,B,OC4,THS_PER,FR,,u,,NaN,,u,,u,,u
A,Y20-64,M,B,OC4,THS_PER,HR,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,M,B,OC4,THS_PER,HU,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC4,THS_PER,IE,,NaN,,bu,,u,,u,,u
A,Y20-64,M,B,OC4,THS_PER,IT,2.3,u,3.3,bu,3.4,u,1.9,u,1.6,u
A,Y20-64,M,B,OC4,THS_PER,LU,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,M,B,OC4,THS_PER,LV,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,M,B,OC4,THS_PER,ME,,u,,NaN,,NaN,,NaN,,NaN
A,Y20-64,M,B,OC4,THS_PER,MK,,u,,NaN,,NaN,,NaN,,NaN
A,Y20-64,M,B,OC4,THS_PER,MT,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,M,B,OC4,THS_PER,NL,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC4,THS_PER,NO,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC4,THS_PER,PL,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC4,THS_PER,PT,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC4,THS_PER,RO,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC4,THS_PER,RS,1.5,u,1.6,bu,1.2,u,,u,1.2,u
A,Y20-64,M,B,OC4,THS_PER,SE,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,M,B,OC4,THS_PER,SI,,u,,NaN,,NaN,,NaN,,NaN
A,Y20-64,M,B,OC4,THS_PER,SK,,NaN,,bu,,u,,NaN,,NaN
A,Y20-64,M,B,OC4,THS_PER,TR,7.6,NaN,5.8,b,3.9,NaN,5.7,NaN,7.1,NaN
A,Y20-64,M,B,OC4,THS_PER,UK,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,M,B,OC5,THS_PER,AT,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC5,THS_PER,BA,,NaN,1.2,bu,1.4,u,0.9,u,1.1,u
A,Y20-64,M,B,OC5,THS_PER,BE,,NaN,,bu,,NaN,,NaN,,u
A,Y20-64,M,B,OC5,THS_PER,BG,,u,,bu,,u,,u,,bu
A,Y20-64,M,B,OC5,THS_PER,CH,,u,,NaN,,NaN,,NaN,,NaN
A,Y20-64,M,B,OC5,THS_PER,CY,,NaN,,bu,,u,,NaN,,NaN
A,Y20-64,M,B,OC5,THS_PER,CZ,,u,,bu,,NaN,,u,,u
A,Y20-64,M,B,OC5,THS_PER,DE,,bu,,bu,,u,,u,,u
A,Y20-64,M,B,OC5,THS_PER,DK,,NaN,,NaN,,NaN,,NaN,,u
A,Y20-64,M,B,OC5,THS_PER,EA20,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC5,THS_PER,EE,,NaN,,bu,,NaN,,NaN,,NaN
A,Y20-64,M,B,OC5,THS_PER,EL,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC5,THS_PER,ES,,u,,bu,,u,,u,,NaN
A,Y20-64,M,B,OC5,THS_PER,EU27_2020,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC5,THS_PER,FI,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,M,B,OC5,THS_PER,FR,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,M,B,OC5,THS_PER,HR,,u,,NaN,,NaN,,NaN,,NaN
A,Y20-64,M,B,OC5,THS_PER,HU,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC5,THS_PER,IE,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,M,B,OC5,THS_PER,IT,,u,,NaN,,u,,u,,NaN
A,Y20-64,M,B,OC5,THS_PER,LT,,u,,bu,,NaN,,NaN,,NaN
A,Y20-64,M,B,OC5,THS_PER,LV,,NaN,,bu,,NaN,,NaN,,NaN
A,Y20-64,M,B,OC5,THS_PER,ME,,u,,NaN,,NaN,,NaN,,NaN
A,Y20-64,M,B,OC5,THS_PER,MK,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,M,B,OC5,THS_PER,NL,,u,,NaN,,u,,u,,u
A,Y20-64,M,B,OC5,THS_PER,NO,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC5,THS_PER,PL,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC5,THS_PER,PT,,u,,bu,,NaN,,u,,u
A,Y20-64,M,B,OC5,THS_PER,RO,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC5,THS_PER,RS,1.9,u,1.5,bu,1.9,u,1.3,u,1.3,u
A,Y20-64,M,B,OC5,THS_PER,SE,,u,,NaN,,u,,u,,NaN
A,Y20-64,M,B,OC5,THS_PER,SI,,NaN,,bu,,u,,u,,NaN
A,Y20-64,M,B,OC5,THS_PER,SK,,u,,bu,,u,,NaN,,NaN
A,Y20-64,M,B,OC5,THS_PER,TR,8.4,NaN,8.2,b,8.5,NaN,10.3,NaN,9.4,NaN
A,Y20-64,M,B,OC5,THS_PER,UK,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,M,B,OC6,THS_PER,AT,,NaN,,NaN,,u,,NaN,,NaN
A,Y20-64,M,B,OC6,THS_PER,BE,,NaN,,NaN,,NaN,,NaN,,u
A,Y20-64,M,B,OC6,THS_PER,CH,,NaN,,NaN,,u,,NaN,,NaN
A,Y20-64,M,B,OC6,THS_PER,CZ,,u,,NaN,,NaN,,NaN,,NaN
A,Y20-64,M,B,OC6,THS_PER,DE,,bu,,bu,,u,,NaN,,u
A,Y20-64,M,B,OC6,THS_PER,EA20,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC6,THS_PER,EU27_2020,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC6,THS_PER,FR,,u,,NaN,,NaN,,u,,NaN
A,Y20-64,M,B,OC6,THS_PER,HU,,NaN,,NaN,,NaN,,NaN,,u
A,Y20-64,M,B,OC6,THS_PER,IE,,NaN,,NaN,,u,,u,,NaN
A,Y20-64,M,B,OC6,THS_PER,IT,,NaN,,bu,,NaN,,NaN,,NaN
A,Y20-64,M,B,OC6,THS_PER,LT,,NaN,,bu,,u,,u,,NaN
A,Y20-64,M,B,OC6,THS_PER,LU,,NaN,,NaN,,u,,NaN,,NaN
A,Y20-64,M,B,OC6,THS_PER,ME,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,M,B,OC6,THS_PER,NL,,u,,NaN,,NaN,,u,,u
A,Y20-64,M,B,OC6,THS_PER,NO,,NaN,,NaN,,u,,NaN,,NaN
A,Y20-64,M,B,OC6,THS_PER,RO,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,M,B,OC6,THS_PER,RS,,NaN,,bu,,NaN,,NaN,,NaN
A,Y20-64,M,B,OC6,THS_PER,SE,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,M,B,OC6,THS_PER,SI,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,M,B,OC6,THS_PER,TR,,u,,NaN,,u,,u,,u
A,Y20-64,M,B,OC6,THS_PER,UK,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,M,B,OC7,THS_PER,AT,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC7,THS_PER,BA,,NaN,3.6,b,3.2,u,3.2,u,4.0,NaN
A,Y20-64,M,B,OC7,THS_PER,BE,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC7,THS_PER,BG,4.4,u,,bu,3.2,u,3.5,u,,bu
A,Y20-64,M,B,OC7,THS_PER,CH,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC7,THS_PER,CY,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC7,THS_PER,CZ,8.5,NaN,5.6,b,4.7,NaN,4.6,NaN,4.9,NaN
A,Y20-64,M,B,OC7,THS_PER,DE,,bu,15.6,bu,12.0,u,13.3,u,,u
A,Y20-64,M,B,OC7,THS_PER,DK,,u,,bu,,u,,bu,,u
A,Y20-64,M,B,OC7,THS_PER,EA20,32.1,u,36.0,b,35.0,NaN,36.5,NaN,31.2,NaN
A,Y20-64,M,B,OC7,THS_PER,EE,1.2,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC7,THS_PER,EL,,u,1.4,bu,1.6,u,,u,,u
A,Y20-64,M,B,OC7,THS_PER,ES,4.3,u,5.2,bd,4.7,du,3.4,du,3.1,du
A,Y20-64,M,B,OC7,THS_PER,EU27_2020,113.6,NaN,100.2,b,98.7,NaN,100.2,NaN,93.1,NaN
A,Y20-64,M,B,OC7,THS_PER,FI,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC7,THS_PER,FR,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC7,THS_PER,HR,,u,,bu,,u,1.1,u,,u
A,Y20-64,M,B,OC7,THS_PER,HU,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC7,THS_PER,IE,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC7,THS_PER,IS,,bu,,bu,,NaN,,NaN,,NaN
A,Y20-64,M,B,OC7,THS_PER,IT,2.9,NaN,4.2,b,4.0,NaN,5.1,NaN,6.0,NaN
A,Y20-64,M,B,OC7,THS_PER,LT,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC7,THS_PER,LU,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,M,B,OC7,THS_PER,LV,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC7,THS_PER,ME,,u,,NaN,,NaN,,NaN,,NaN
A,Y20-64,M,B,OC7,THS_PER,MK,0.9,u,,NaN,,NaN,,NaN,,NaN
A,Y20-64,M,B,OC7,THS_PER,MT,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC7,THS_PER,NL,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC7,THS_PER,NO,6.0,u,8.2,bu,8.4,u,6.7,u,5.2,u
A,Y20-64,M,B,OC7,THS_PER,PL,52.6,NaN,40.1,b,38.4,NaN,36.8,NaN,36.4,NaN
A,Y20-64,M,B,OC7,THS_PER,PT,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC7,THS_PER,RO,12.8,NaN,11.6,b,13.2,NaN,14.0,NaN,14.4,NaN
A,Y20-64,M,B,OC7,THS_PER,RS,8.7,NaN,6.4,b,5.2,NaN,6.8,NaN,7.4,NaN
A,Y20-64,M,B,OC7,THS_PER,SE,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC7,THS_PER,SI,0.8,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC7,THS_PER,SK,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC7,THS_PER,TR,15.6,NaN,18.2,b,17.5,NaN,15.8,NaN,17.6,NaN
A,Y20-64,M,B,OC7,THS_PER,UK,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,M,B,OC8,THS_PER,AT,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC8,THS_PER,BA,,NaN,10.4,b,10.1,NaN,10.1,NaN,8.1,NaN
A,Y20-64,M,B,OC8,THS_PER,BE,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC8,THS_PER,BG,14.9,NaN,10.8,b,8.4,NaN,8.2,NaN,8.7,b
A,Y20-64,M,B,OC8,THS_PER,CH,,u,,bu,1.2,u,1.4,u,1.3,u
A,Y20-64,M,B,OC8,THS_PER,CY,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC8,THS_PER,CZ,10.4,NaN,12.5,b,10.1,NaN,7.2,NaN,10.0,NaN
A,Y20-64,M,B,OC8,THS_PER,DE,,bu,20.3,bu,16.5,u,22.1,u,21.1,u
A,Y20-64,M,B,OC8,THS_PER,DK,,u,,bu,,u,,bu,,u
A,Y20-64,M,B,OC8,THS_PER,EA20,85.3,NaN,89.9,b,87.0,NaN,92.3,NaN,81.3,NaN
A,Y20-64,M,B,OC8,THS_PER,EE,1.6,u,1.9,bu,1.0,u,,u,,u
A,Y20-64,M,B,OC8,THS_PER,EL,7.5,NaN,5.1,b,5.6,NaN,6.4,NaN,3.2,u
A,Y20-64,M,B,OC8,THS_PER,ES,14.8,NaN,14.7,bd,10.7,d,11.9,d,14.6,d
A,Y20-64,M,B,OC8,THS_PER,EU27_2020,238.8,NaN,226.6,b,206.8,NaN,202.4,NaN,211.8,NaN
A,Y20-64,M,B,OC8,THS_PER,FI,2.6,u,2.4,bu,3.1,u,3.2,u,3.5,u
A,Y20-64,M,B,OC8,THS_PER,FR,9.5,u,16.9,bd,17.0,d,12.4,d,5.7,du
A,Y20-64,M,B,OC8,THS_PER,HR,,u,,bu,,u,2.0,u,2.2,u
A,Y20-64,M,B,OC8,THS_PER,HU,,u,,bu,,u,,u,3.5,u
A,Y20-64,M,B,OC8,THS_PER,IE,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC8,THS_PER,IS,,NaN,,NaN,,NaN,,NaN,,u
A,Y20-64,M,B,OC8,THS_PER,IT,10.7,NaN,8.7,b,11.2,NaN,9.9,NaN,7.4,NaN
A,Y20-64,M,B,OC8,THS_PER,LT,1.3,u,2.3,bu,2.5,u,1.5,u,1.2,u
A,Y20-64,M,B,OC8,THS_PER,LU,,NaN,,NaN,,u,,u,,NaN
A,Y20-64,M,B,OC8,THS_PER,LV,,u,,bu,,u,,u,1.9,u
A,Y20-64,M,B,OC8,THS_PER,ME,,u,,NaN,,NaN,,NaN,,NaN
A,Y20-64,M,B,OC8,THS_PER,MK,3.1,NaN,,NaN,,NaN,,NaN,,NaN
A,Y20-64,M,B,OC8,THS_PER,MT,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC8,THS_PER,NL,,u,,bu,,u,,u,,u
A,Y20-64,M,B,OC8,THS_PER,NO,8.4,u,8.1,bu,8.9,u,8.9,u,6.8,u
