freq,nace_r2,indic_sb,size_emp,geo,num_2016,flag_2016,num_2020,flag_2020
A,H49,V91100,50-249,BA,32.3,e,33.6,NaN
A,H49,V91100,50-249,BE,185.6,NaN,186.8,NaN
A,H49,V91100,50-249,BG,47.4,NaN,57.7,NaN
A,H49,V91100,50-249,CH,256.7,d,233.1,NaN
A,H49,V91100,50-249,CY,,NaN,,NaN
A,H49,V91100,50-249,CZ,78.1,NaN,78.2,NaN
A,H49,V91100,50-249,DE,99.8,NaN,111.3,NaN
A,H49,V91100,50-249,DK,176.3,b,202.0,NaN
A,H49,V91100,50-249,EE,72.8,NaN,76.7,NaN
A,H49,V91100,50-249,EL,85.7,NaN,67.2,NaN
A,H49,V91100,50-249,ES,134.1,NaN,119.1,NaN
A,H49,V91100,50-249,EU27_2020,,NaN,,NaN
A,H49,V91100,50-249,FI,119.9,NaN,121.1,NaN
A,H49,V91100,50-249,FR,,NaN,97.0,NaN
A,H49,V91100,50-249,HR,62.6,NaN,59.1,NaN
A,H49,V91100,50-249,HU,82.1,NaN,94.2,NaN
A,H49,V91100,50-249,IE,156.6,NaN,125.4,NaN
A,H49,V91100,50-249,IS,116.4,p,117.8,p
A,H49,V91100,50-249,IT,139.6,NaN,142.0,NaN
A,H49,V91100,50-249,LT,58.8,NaN,61.3,NaN
A,H49,V91100,50-249,LU,125.7,NaN,116.2,NaN
A,H49,V91100,50-249,LV,48.8,NaN,,NaN
A,H49,V91100,50-249,MK,,NaN,,NaN
A,H49,V91100,50-249,MT,,NaN,,NaN
A,H49,V91100,50-249,NL,,NaN,,NaN
A,H49,V91100,50-249,NO,159.3,NaN,354.4,NaN
A,H49,V91100,50-249,PL,73.2,NaN,80.0,NaN
A,H49,V91100,50-249,PT,92.3,NaN,85.7,NaN
A,H49,V91100,50-249,RO,55.5,NaN,66.7,NaN
A,H49,V91100,50-249,RS,51.4,p,62.6,NaN
A,H49,V91100,50-249,SE,134.8,NaN,153.0,NaN
A,H49,V91100,50-249,SI,115.2,NaN,118.5,NaN
A,H49,V91100,50-249,SK,84.1,NaN,90.2,NaN
A,H49,V91100,50-249,UK,82.1,b,,NaN
A,H49,V91100,GE250,AL,,NaN,19.8,NaN
A,H49,V91100,GE250,AT,197.1,NaN,161.8,NaN
A,H49,V91100,GE250,BA,10.6,e,10.6,NaN
A,H49,V91100,GE250,BE,104.3,NaN,116.0,NaN
A,H49,V91100,GE250,BG,28.3,NaN,32.7,NaN
A,H49,V91100,GE250,CH,129.6,d,113.5,NaN
A,H49,V91100,GE250,CY,,NaN,,NaN
A,H49,V91100,GE250,CZ,50.9,NaN,53.3,NaN
A,H49,V91100,GE250,DE,153.2,NaN,148.3,NaN
A,H49,V91100,GE250,DK,179.5,b,181.5,NaN
A,H49,V91100,GE250,EE,,NaN,55.7,NaN
A,H49,V91100,GE250,EL,28.5,NaN,46.8,NaN
A,H49,V91100,GE250,ES,122.7,NaN,94.8,NaN
A,H49,V91100,GE250,EU27_2020,,NaN,103.1,u
A,H49,V91100,GE250,FI,127.5,NaN,107.0,NaN
A,H49,V91100,GE250,FR,,NaN,115.0,NaN
A,H49,V91100,GE250,HR,42.8,NaN,30.7,NaN
A,H49,V91100,GE250,HU,46.7,NaN,36.7,NaN
A,H49,V91100,GE250,IE,82.4,NaN,103.3,NaN
A,H49,V91100,GE250,IS,113.7,p,,NaN
A,H49,V91100,GE250,IT,147.6,NaN,132.7,NaN
A,H49,V91100,GE250,LT,57.2,NaN,71.4,NaN
A,H49,V91100,GE250,LU,136.9,NaN,135.9,NaN
A,H49,V91100,GE250,LV,44.3,NaN,35.2,NaN
A,H49,V91100,GE250,MK,,NaN,,NaN
A,H49,V91100,GE250,MT,,NaN,,NaN
A,H49,V91100,GE250,NL,135.9,NaN,,NaN
A,H49,V91100,GE250,NO,,NaN,97.5,NaN
A,H49,V91100,GE250,PL,61.1,NaN,64.9,NaN
A,H49,V91100,GE250,PT,64.9,NaN,62.6,NaN
A,H49,V91100,GE250,RO,33.8,NaN,38.7,NaN
A,H49,V91100,GE250,RS,24.6,p,20.1,NaN
A,H49,V91100,GE250,SE,121.2,NaN,117.1,NaN
A,H49,V91100,GE250,SI,77.9,NaN,59.0,NaN
A,H49,V91100,GE250,SK,85.7,NaN,93.8,NaN
A,H49,V91100,GE250,UK,151.5,b,,NaN
A,H49,V91100,TOTAL,AL,,NaN,19.3,NaN
A,H49,V91100,TOTAL,AT,138.1,NaN,133.8,NaN
A,H49,V91100,TOTAL,BA,35.9,e,39.3,NaN
A,H49,V91100,TOTAL,BE,175.0,NaN,146.2,NaN
A,H49,V91100,TOTAL,BG,38.5,NaN,44.8,NaN
A,H49,V91100,TOTAL,CH,167.6,d,155.9,NaN
A,H49,V91100,TOTAL,CY,55.7,NaN,55.0,NaN
A,H49,V91100,TOTAL,CZ,58.9,NaN,61.8,NaN
A,H49,V91100,TOTAL,DE,97.7,NaN,107.6,NaN
A,H49,V91100,TOTAL,DK,164.6,b,172.9,NaN
A,H49,V91100,TOTAL,EE,67.5,NaN,75.7,NaN
A,H49,V91100,TOTAL,EL,36.7,NaN,42.3,NaN
A,H49,V91100,TOTAL,ES,86.9,NaN,80.3,NaN
A,H49,V91100,TOTAL,EU27_2020,,NaN,93.2,NaN
A,H49,V91100,TOTAL,FI,115.2,NaN,114.7,NaN
A,H49,V91100,TOTAL,FR,108.4,be,105.1,NaN
A,H49,V91100,TOTAL,HR,53.2,NaN,46.7,NaN
A,H49,V91100,TOTAL,HU,55.2,NaN,51.6,NaN
A,H49,V91100,TOTAL,IE,112.0,NaN,105.4,NaN
A,H49,V91100,TOTAL,IS,113.2,p,94.9,p
A,H49,V91100,TOTAL,IT,128.8,NaN,118.7,NaN
A,H49,V91100,TOTAL,LT,51.7,NaN,59.8,NaN
A,H49,V91100,TOTAL,LU,139.0,NaN,135.4,NaN
A,H49,V91100,TOTAL,LV,44.6,NaN,43.2,NaN
A,H49,V91100,TOTAL,MK,,NaN,33.5,p
A,H49,V91100,TOTAL,MT,,NaN,44.5,NaN
A,H49,V91100,TOTAL,NL,144.0,NaN,149.0,NaN
A,H49,V91100,TOTAL,NO,143.5,NaN,143.5,NaN
A,H49,V91100,TOTAL,PL,59.3,NaN,66.1,NaN
A,H49,V91100,TOTAL,PT,66.3,NaN,61.1,NaN
A,H49,V91100,TOTAL,RO,42.6,NaN,49.1,NaN
A,H49,V91100,TOTAL,RS,41.4,p,44.8,NaN
A,H49,V91100,TOTAL,SE,128.4,NaN,128.7,NaN
A,H49,V91100,TOTAL,SI,98.7,NaN,97.3,NaN
A,H49,V91100,TOTAL,SK,76.0,NaN,78.8,NaN
A,H49,V91100,TOTAL,UK,117.9,b,,NaN
A,H49,V91110,0-9,AT,35.4,NaN,,NaN
A,H49,V91110,0-9,BA,14.0,e,,NaN
A,H49,V91110,0-9,BE,44.4,NaN,,NaN
A,H49,V91110,0-9,BG,7.9,NaN,,NaN
A,H49,V91110,0-9,CY,20.7,NaN,,NaN
A,H49,V91110,0-9,CZ,14.3,NaN,,NaN
A,H49,V91110,0-9,DE,35.0,NaN,,NaN
A,H49,V91110,0-9,DK,62.6,b,,NaN
A,H49,V91110,0-9,EE,15.1,NaN,,NaN
A,H49,V91110,0-9,EL,7.1,p,,NaN
A,H49,V91110,0-9,ES,27.8,NaN,,NaN
A,H49,V91110,0-9,FI,48.5,NaN,,NaN
A,H49,V91110,0-9,FR,,NaN,,NaN
A,H49,V91110,0-9,HR,14.8,NaN,,NaN
A,H49,V91110,0-9,HU,11.0,NaN,,NaN
A,H49,V91110,0-9,IE,31.2,NaN,,NaN
A,H49,V91110,0-9,IS,57.0,p,,NaN
A,H49,V91110,0-9,IT,32.0,NaN,,NaN
A,H49,V91110,0-9,LT,9.2,NaN,,NaN
A,H49,V91110,0-9,LU,47.6,NaN,,NaN
A,H49,V91110,0-9,LV,9.4,NaN,,NaN
A,H49,V91110,0-9,MK,,NaN,,NaN
A,H49,V91110,0-9,MT,,NaN,,NaN
A,H49,V91110,0-9,NL,48.0,NaN,,NaN
A,H49,V91110,0-9,NO,48.6,NaN,,NaN
A,H49,V91110,0-9,PL,7.5,NaN,,NaN
A,H49,V91110,0-9,PT,14.8,NaN,,NaN
A,H49,V91110,0-9,RO,8.0,NaN,,NaN
A,H49,V91110,0-9,RS,6.5,p,,NaN
A,H49,V91110,0-9,SE,52.7,NaN,,NaN
A,H49,V91110,0-9,SI,24.0,NaN,,NaN
A,H49,V91110,0-9,SK,12.5,NaN,,NaN
A,H49,V91110,0-9,UK,53.1,b,,NaN
A,H49,V91110,10-19,AL,,NaN,8.0,NaN
A,H49,V91110,10-19,AT,40.1,NaN,42.5,NaN
A,H49,V91110,10-19,BA,20.8,e,15.5,NaN
A,H49,V91110,10-19,BE,57.7,NaN,57.4,NaN
A,H49,V91110,10-19,BG,10.3,NaN,12.6,NaN
A,H49,V91110,10-19,CH,69.5,d,74.0,NaN
A,H49,V91110,10-19,CY,24.2,NaN,21.1,NaN
A,H49,V91110,10-19,CZ,16.1,NaN,20.2,NaN
A,H49,V91110,10-19,DE,31.6,NaN,36.1,NaN
A,H49,V91110,10-19,DK,61.1,b,65.3,NaN
A,H49,V91110,10-19,EE,21.0,NaN,25.8,NaN
A,H49,V91110,10-19,EL,22.4,NaN,16.2,NaN
A,H49,V91110,10-19,ES,37.5,NaN,36.5,NaN
A,H49,V91110,10-19,EU27_2020,,NaN,33.1,NaN
A,H49,V91110,10-19,FI,51.0,NaN,49.6,NaN
A,H49,V91110,10-19,FR,,NaN,35.0,NaN
A,H49,V91110,10-19,HR,22.0,NaN,21.2,NaN
A,H49,V91110,10-19,HU,17.7,NaN,19.9,NaN
A,H49,V91110,10-19,IE,63.5,NaN,37.1,NaN
A,H49,V91110,10-19,IS,61.6,p,73.9,p
A,H49,V91110,10-19,IT,42.6,NaN,41.0,NaN
A,H49,V91110,10-19,LT,14.4,NaN,17.8,NaN
A,H49,V91110,10-19,LU,46.3,NaN,50.5,NaN
A,H49,V91110,10-19,LV,12.5,NaN,15.4,NaN
A,H49,V91110,10-19,MK,,NaN,,NaN
A,H49,V91110,10-19,MT,,NaN,16.6,NaN
A,H49,V91110,10-19,NL,55.4,NaN,63.3,NaN
A,H49,V91110,10-19,NO,,NaN,58.5,NaN
A,H49,V91110,10-19,PL,15.9,NaN,19.7,NaN
A,H49,V91110,10-19,PT,24.8,NaN,26.5,NaN
A,H49,V91110,10-19,RO,10.1,NaN,12.9,NaN
A,H49,V91110,10-19,RS,14.4,p,15.7,NaN
A,H49,V91110,10-19,SE,47.9,NaN,52.0,NaN
A,H49,V91110,10-19,SI,33.5,NaN,34.3,NaN
A,H49,V91110,10-19,SK,19.2,NaN,21.3,NaN
A,H49,V91110,10-19,UK,40.4,b,,NaN
A,H49,V91110,20-49,AL,,NaN,10.0,NaN
A,H49,V91110,20-49,AT,52.0,NaN,54.0,NaN
A,H49,V91110,20-49,BA,19.9,e,18.4,NaN
A,H49,V91110,20-49,BE,63.9,NaN,62.7,NaN
A,H49,V91110,20-49,BG,11.8,NaN,14.5,NaN
A,H49,V91110,20-49,CH,,NaN,93.0,NaN
A,H49,V91110,20-49,CY,38.5,NaN,25.3,NaN
A,H49,V91110,20-49,CZ,19.2,NaN,23.4,NaN
A,H49,V91110,20-49,DE,36.1,NaN,39.6,NaN
A,H49,V91110,20-49,DK,62.6,b,73.1,NaN
A,H49,V91110,20-49,EE,,NaN,27.7,NaN
A,H49,V91110,20-49,EL,18.5,NaN,21.8,NaN
A,H49,V91110,20-49,ES,41.9,NaN,39.7,NaN
A,H49,V91110,20-49,EU27_2020,,NaN,37.5,e
A,H49,V91110,20-49,FI,53.3,NaN,59.1,NaN
A,H49,V91110,20-49,FR,,NaN,37.3,NaN
A,H49,V91110,20-49,HR,26.2,NaN,25.3,NaN
A,H49,V91110,20-49,HU,21.8,NaN,23.6,NaN
A,H49,V91110,20-49,IE,58.4,NaN,40.7,NaN
A,H49,V91110,20-49,IS,68.6,p,46.6,p
A,H49,V91110,20-49,IT,45.4,NaN,43.6,NaN
A,H49,V91110,20-49,LT,15.8,NaN,19.9,NaN
A,H49,V91110,20-49,LU,58.3,NaN,58.9,NaN
A,H49,V91110,20-49,LV,14.2,NaN,,NaN
A,H49,V91110,20-49,MK,18.2,NaN,,NaN
A,H49,V91110,20-49,MT,,NaN,30.4,NaN
A,H49,V91110,20-49,NL,,NaN,65.7,NaN
A,H49,V91110,20-49,NO,63.4,NaN,59.9,NaN
A,H49,V91110,20-49,PL,20.6,NaN,23.7,NaN
A,H49,V91110,20-49,PT,27.0,NaN,28.0,NaN
A,H49,V91110,20-49,RO,12.3,NaN,16.9,NaN
A,H49,V91110,20-49,RS,16.8,p,18.5,NaN
A,H49,V91110,20-49,SE,47.3,NaN,53.3,NaN
A,H49,V91110,20-49,SI,35.8,NaN,35.9,NaN
A,H49,V91110,20-49,SK,22.8,NaN,24.6,NaN
A,H49,V91110,20-49,UK,36.6,b,,NaN
A,H49,V91110,50-249,AL,,NaN,5.8,NaN
A,H49,V91110,50-249,AT,73.5,NaN,77.7,NaN
A,H49,V91110,50-249,BA,12.7,e,11.6,NaN
A,H49,V91110,50-249,BE,60.1,NaN,60.0,NaN
A,H49,V91110,50-249,BG,12.7,NaN,16.5,NaN
A,H49,V91110,50-249,CH,142.7,d,132.6,NaN
A,H49,V91110,50-249,CY,,NaN,,NaN
A,H49,V91110,50-249,CZ,22.0,NaN,26.9,NaN
A,H49,V91110,50-249,DE,39.8,NaN,47.3,NaN
A,H49,V91110,50-249,DK,69.9,b,78.6,NaN
A,H49,V91110,50-249,EE,21.5,NaN,27.3,NaN
A,H49,V91110,50-249,EL,36.5,NaN,18.2,NaN
A,H49,V91110,50-249,ES,49.3,NaN,42.6,NaN
A,H49,V91110,50-249,EU27_2020,,NaN,,NaN
A,H49,V91110,50-249,FI,49.0,NaN,50.9,NaN
A,H49,V91110,50-249,FR,,NaN,37.1,NaN
A,H49,V91110,50-249,HR,20.9,NaN,22.4,NaN
A,H49,V91110,50-249,HU,23.4,NaN,29.0,NaN
A,H49,V91110,50-249,IE,60.9,NaN,49.9,NaN
A,H49,V91110,50-249,IS,63.8,p,58.8,p
A,H49,V91110,50-249,IT,46.7,NaN,45.9,NaN
A,H49,V91110,50-249,LT,19.0,NaN,22.2,NaN
A,H49,V91110,50-249,LU,55.7,NaN,59.1,NaN
A,H49,V91110,50-249,LV,17.8,NaN,,NaN
A,H49,V91110,50-249,MK,,NaN,,NaN
A,H49,V91110,50-249,MT,,NaN,,NaN
A,H49,V91110,50-249,NL,,NaN,,NaN
A,H49,V91110,50-249,NO,64.1,NaN,214.9,NaN
A,H49,V91110,50-249,PL,22.6,NaN,25.6,NaN
A,H49,V91110,50-249,PT,33.4,NaN,33.8,NaN
A,H49,V91110,50-249,RO,13.0,NaN,17.3,NaN
A,H49,V91110,50-249,RS,16.9,p,20.0,NaN
A,H49,V91110,50-249,SE,54.0,NaN,54.0,NaN
A,H49,V91110,50-249,SI,43.3,NaN,41.5,NaN
A,H49,V91110,50-249,SK,22.6,NaN,25.4,NaN
A,H49,V91110,50-249,UK,38.4,b,,NaN
A,H49,V91110,GE250,AL,,NaN,7.3,NaN
A,H49,V91110,GE250,AT,76.0,NaN,74.8,NaN
A,H49,V91110,GE250,BA,10.0,e,10.7,NaN
A,H49,V91110,GE250,BE,67.4,NaN,68.2,NaN
A,H49,V91110,GE250,BG,16.9,NaN,20.8,NaN
A,H49,V91110,GE250,CH,147.5,d,143.1,NaN
A,H49,V91110,GE250,CY,,NaN,,NaN
A,H49,V91110,GE250,CZ,30.8,NaN,34.6,NaN
A,H49,V91110,GE250,DE,57.7,NaN,47.4,NaN
A,H49,V91110,GE250,DK,80.8,b,77.5,NaN
A,H49,V91110,GE250,EE,,NaN,37.9,NaN
A,H49,V91110,GE250,EL,28.9,NaN,45.6,NaN
A,H49,V91110,GE250,ES,68.3,NaN,56.5,NaN
A,H49,V91110,GE250,EU27_2020,,NaN,,NaN
A,H49,V91110,GE250,FI,63.2,NaN,61.2,NaN
A,H49,V91110,GE250,FR,,NaN,47.4,NaN
A,H49,V91110,GE250,HR,28.5,NaN,24.3,NaN
A,H49,V91110,GE250,HU,12.5,NaN,0.7,NaN
A,H49,V91110,GE250,IE,66.9,NaN,79.8,NaN
A,H49,V91110,GE250,IS,54.8,p,,NaN
A,H49,V91110,GE250,IT,78.4,NaN,67.8,NaN
A,H49,V91110,GE250,LT,23.0,NaN,26.4,NaN
A,H49,V91110,GE250,LU,69.3,NaN,64.4,NaN
A,H49,V91110,GE250,LV,20.3,NaN,22.2,NaN
A,H49,V91110,GE250,MK,,NaN,,NaN
A,H49,V91110,GE250,MT,,NaN,,NaN
A,H49,V91110,GE250,NL,63.1,NaN,,NaN
A,H49,V91110,GE250,NO,,NaN,57.7,NaN
A,H49,V91110,GE250,PL,28.0,NaN,31.5,NaN
A,H49,V91110,GE250,PT,29.3,NaN,31.6,NaN
A,H49,V91110,GE250,RO,17.7,NaN,15.1,NaN
A,H49,V91110,GE250,RS,11.0,p,11.0,NaN
A,H49,V91110,GE250,SE,53.2,NaN,49.4,NaN
A,H49,V91110,GE250,SI,40.4,NaN,38.6,NaN
A,H49,V91110,GE250,SK,52.3,NaN,54.9,NaN
A,H49,V91110,GE250,UK,82.0,b,,NaN
A,H49,V91110,TOTAL,AL,,NaN,7.0,NaN
A,H49,V91110,TOTAL,AT,58.2,NaN,59.9,NaN
A,H49,V91110,TOTAL,BA,13.8,e,13.0,NaN
A,H49,V91110,TOTAL,BE,60.3,NaN,59.2,NaN
A,H49,V91110,TOTAL,BG,11.6,NaN,14.3,NaN
A,H49,V91110,TOTAL,CH,128.2,d,123.5,NaN
A,H49,V91110,TOTAL,CY,25.4,NaN,20.9,NaN
A,H49,V91110,TOTAL,CZ,22.3,NaN,25.3,NaN
A,H49,V91110,TOTAL,DE,41.8,NaN,42.6,NaN
A,H49,V91110,TOTAL,DK,69.6,b,70.7,NaN
A,H49,V91110,TOTAL,EE,19.5,NaN,24.4,NaN
A,H49,V91110,TOTAL,EL,12.6,NaN,13.5,NaN
A,H49,V91110,TOTAL,ES,39.6,NaN,37.4,NaN
A,H49,V91110,TOTAL,EU27_2020,,NaN,36.5,NaN
A,H49,V91110,TOTAL,FI,52.1,NaN,51.3,NaN
A,H49,V91110,TOTAL,FR,53.0,be,42.9,NaN
A,H49,V91110,TOTAL,HR,22.6,NaN,19.6,NaN
A,H49,V91110,TOTAL,HU,15.1,NaN,10.9,NaN
A,H49,V91110,TOTAL,IE,48.0,NaN,45.7,NaN
A,H49,V91110,TOTAL,IS,59.7,p,46.3,p
A,H49,V91110,TOTAL,IT,49.7,NaN,46.0,NaN
A,H49,V91110,TOTAL,LT,17.4,NaN,21.0,NaN
A,H49,V91110,TOTAL,LU,58.1,NaN,58.7,NaN
A,H49,V91110,TOTAL,LV,15.5,NaN,17.5,NaN
A,H49,V91110,TOTAL,MK,,NaN,,NaN
A,H49,V91110,TOTAL,MT,,NaN,23.3,NaN
A,H49,V91110,TOTAL,NL,59.3,NaN,61.1,NaN
A,H49,V91110,TOTAL,NO,78.3,NaN,73.0,NaN
A,H49,V91110,TOTAL,PL,16.3,NaN,19.3,NaN
A,H49,V91110,TOTAL,PT,24.7,NaN,24.3,NaN
A,H49,V91110,TOTAL,RO,12.4,NaN,14.6,NaN
A,H49,V91110,TOTAL,RS,12.1,p,13.6,NaN
A,H49,V91110,TOTAL,SE,51.7,NaN,52.1,NaN
A,H49,V91110,TOTAL,SI,32.7,NaN,33.6,NaN
A,H49,V91110,TOTAL,SK,27.1,NaN,29.0,NaN
A,H49,V91110,TOTAL,UK,61.0,b,,NaN
A,H49,V91290,0-9,AT,0.0,NaN,,NaN
A,H49,V91290,0-9,BA,4.5,e,,NaN
A,H49,V91290,0-9,BE,4.7,NaN,,NaN
A,H49,V91290,0-9,BG,9.8,NaN,,NaN
A,H49,V91290,0-9,CY,3.0,NaN,,NaN
A,H49,V91290,0-9,CZ,1.9,NaN,,NaN
A,H49,V91290,0-9,DE,6.4,NaN,,NaN
A,H49,V91290,0-9,DK,,NaN,,NaN
A,H49,V91290,0-9,EE,,NaN,,NaN
A,H49,V91290,0-9,EL,15.5,bp,,NaN
A,H49,V91290,0-9,ES,,NaN,,NaN
A,H49,V91290,0-9,FI,,NaN,,NaN
A,H49,V91290,0-9,FR,21.8,be,,NaN
A,H49,V91290,0-9,HR,,NaN,,NaN
A,H49,V91290,0-9,HU,2.3,NaN,,NaN
A,H49,V91290,0-9,IE,,NaN,,NaN
A,H49,V91290,0-9,IS,20.7,p,,NaN
A,H49,V91290,0-9,IT,,NaN,,NaN
A,H49,V91290,0-9,LT,4.5,NaN,,NaN
A,H49,V91290,0-9,LU,,NaN,,NaN
A,H49,V91290,0-9,LV,0.2,NaN,,NaN
A,H49,V91290,0-9,MK,,NaN,,NaN
A,H49,V91290,0-9,MT,6.9,NaN,,NaN
A,H49,V91290,0-9,NL,4.5,NaN,,NaN
A,H49,V91290,0-9,NO,,NaN,,NaN
A,H49,V91290,0-9,PL,4.0,NaN,,NaN
A,H49,V91290,0-9,PT,1.5,NaN,,NaN
A,H49,V91290,0-9,RO,7.7,NaN,,NaN
A,H49,V91290,0-9,RS,,NaN,,NaN
A,H49,V91290,0-9,SE,,NaN,,NaN
A,H49,V91290,0-9,SI,0.2,NaN,,NaN
A,H49,V91290,0-9,SK,3.1,NaN,,NaN
A,H49,V91290,0-9,UK,18.2,b,,NaN
A,H49,V91290,10-19,AL,,NaN,27.1,NaN
A,H49,V91290,10-19,AT,,NaN,,NaN
A,H49,V91290,10-19,BA,,NaN,,NaN
A,H49,V91290,10-19,BE,,NaN,,NaN
A,H49,V91290,10-19,BG,5.5,NaN,,NaN
A,H49,V91290,10-19,CH,,NaN,,NaN
A,H49,V91290,10-19,CY,,NaN,0.5,NaN
A,H49,V91290,10-19,CZ,5.6,NaN,,NaN
A,H49,V91290,10-19,DE,,NaN,,NaN
A,H49,V91290,10-19,DK,2.0,b,,NaN
A,H49,V91290,10-19,EE,,NaN,,NaN
A,H49,V91290,10-19,EL,19.1,NaN,,NaN
A,H49,V91290,10-19,ES,2.0,NaN,,NaN
A,H49,V91290,10-19,EU27_2020,,NaN,,NaN
A,H49,V91290,10-19,FI,3.7,NaN,1.9,NaN
A,H49,V91290,10-19,FR,10.3,be,2.3,NaN
A,H49,V91290,10-19,HR,7.5,NaN,8.2,b
A,H49,V91290,10-19,HU,1.9,NaN,,NaN
A,H49,V91290,10-19,IE,7.3,NaN,,NaN
A,H49,V91290,10-19,IS,41.6,p,,NaN
A,H49,V91290,10-19,IT,6.6,NaN,,NaN
A,H49,V91290,10-19,LT,10.2,NaN,,NaN
A,H49,V91290,10-19,LU,18.2,NaN,,NaN
A,H49,V91290,10-19,LV,,NaN,3.5,NaN
A,H49,V91290,10-19,MK,,NaN,,NaN
A,H49,V91290,10-19,MT,,NaN,11.9,NaN
A,H49,V91290,10-19,NL,1.2,NaN,,NaN
A,H49,V91290,10-19,NO,2.7,NaN,,NaN
A,H49,V91290,10-19,PL,9.9,NaN,,NaN
A,H49,V91290,10-19,PT,7.1,NaN,1.8,NaN
A,H49,V91290,10-19,RO,10.7,NaN,,NaN
A,H49,V91290,10-19,RS,,NaN,2.6,NaN
A,H49,V91290,10-19,SE,,NaN,,NaN
A,H49,V91290,10-19,SI,14.6,NaN,1.7,NaN
A,H49,V91290,10-19,SK,,NaN,20.8,NaN
A,H49,V91290,10-19,UK,3.9,b,,NaN
A,H49,V91290,20-49,AL,,NaN,,NaN
A,H49,V91290,20-49,AT,3.8,NaN,,NaN
A,H49,V91290,20-49,BA,7.3,e,4.1,NaN
A,H49,V91290,20-49,BE,2.0,NaN,2.1,NaN
A,H49,V91290,20-49,BG,6.1,NaN,,NaN
A,H49,V91290,20-49,CH,12.2,d,,NaN
A,H49,V91290,20-49,CY,,NaN,,NaN
A,H49,V91290,20-49,CZ,4.7,NaN,,NaN
A,H49,V91290,20-49,DE,1.8,NaN,,NaN
A,H49,V91290,20-49,DK,,NaN,,NaN
A,H49,V91290,20-49,EE,,NaN,1.3,NaN
A,H49,V91290,20-49,EL,33.0,NaN,,NaN
A,H49,V91290,20-49,ES,21.7,NaN,,NaN
A,H49,V91290,20-49,EU27_2020,,NaN,,NaN
A,H49,V91290,20-49,FI,5.3,NaN,2.1,NaN
A,H49,V91290,20-49,FR,3.3,be,1.1,NaN
A,H49,V91290,20-49,HR,16.3,NaN,2.2,b
A,H49,V91290,20-49,HU,5.9,NaN,0.0,NaN
A,H49,V91290,20-49,IE,11.9,NaN,,NaN
A,H49,V91290,20-49,IS,7.4,p,24.2,p
A,H49,V91290,20-49,IT,8.7,NaN,,NaN
A,H49,V91290,20-49,LT,3.2,NaN,,NaN
A,H49,V91290,20-49,LU,,NaN,,NaN
A,H49,V91290,20-49,LV,7.4,NaN,,NaN
A,H49,V91290,20-49,MK,,NaN,,NaN
A,H49,V91290,20-49,MT,,NaN,,NaN
A,H49,V91290,20-49,NL,2.5,NaN,,NaN
A,H49,V91290,20-49,NO,6.1,NaN,,NaN
A,H49,V91290,20-49,PL,7.3,NaN,0.3,NaN
A,H49,V91290,20-49,PT,5.1,NaN,,NaN
A,H49,V91290,20-49,RO,8.3,NaN,,NaN
A,H49,V91290,20-49,RS,,NaN,8.7,NaN
A,H49,V91290,20-49,SE,7.5,NaN,,NaN
A,H49,V91290,20-49,SI,1.2,NaN,,NaN
A,H49,V91290,20-49,SK,21.6,NaN,0.2,NaN
A,H49,V91290,20-49,UK,12.8,b,,NaN
A,H49,V91290,50-249,AL,,NaN,,NaN
A,H49,V91290,50-249,AT,1.6,NaN,,NaN
A,H49,V91290,50-249,BA,,NaN,,NaN
A,H49,V91290,50-249,BE,0.5,NaN,0.6,NaN
A,H49,V91290,50-249,BG,5.6,NaN,,NaN
A,H49,V91290,50-249,CH,,NaN,,NaN
A,H49,V91290,50-249,CY,,NaN,,NaN
A,H49,V91290,50-249,CZ,3.1,NaN,,NaN
A,H49,V91290,50-249,DE,5.8,NaN,,NaN
A,H49,V91290,50-249,DK,,NaN,,NaN
A,H49,V91290,50-249,EE,,NaN,,NaN
A,H49,V91290,50-249,EL,,NaN,,NaN
A,H49,V91290,50-249,ES,4.1,NaN,0.1,NaN
A,H49,V91290,50-249,EU27_2020,,NaN,,NaN
A,H49,V91290,50-249,FI,8.3,NaN,,NaN
A,H49,V91290,50-249,FR,2.9,be,8.0,NaN
A,H49,V91290,50-249,HR,,NaN,6.7,b
A,H49,V91290,50-249,HU,13.1,NaN,,NaN
A,H49,V91290,50-249,IE,15.0,NaN,,NaN
A,H49,V91290,50-249,IS,,NaN,,NaN
A,H49,V91290,50-249,IT,6.9,NaN,4.0,NaN
A,H49,V91290,50-249,LT,7.1,NaN,0.7,NaN
A,H49,V91290,50-249,LU,4.4,NaN,,NaN
A,H49,V91290,50-249,LV,0.8,NaN,4.1,NaN
A,H49,V91290,50-249,MK,,NaN,,NaN
A,H49,V91290,50-249,MT,,NaN,,NaN
A,H49,V91290,50-249,NL,,NaN,,NaN
A,H49,V91290,50-249,NO,,NaN,0.2,NaN
A,H49,V91290,50-249,PL,9.8,NaN,,NaN
A,H49,V91290,50-249,PT,9.2,NaN,3.4,NaN
A,H49,V91290,50-249,RO,4.5,NaN,,NaN
A,H49,V91290,50-249,RS,,NaN,0.4,NaN
A,H49,V91290,50-249,SE,,NaN,,NaN
A,H49,V91290,50-249,SI,6.0,NaN,,NaN
A,H49,V91290,50-249,SK,10.8,NaN,,NaN
A,H49,V91290,50-249,UK,25.5,b,,NaN
A,H49,V91290,GE250,AL,,NaN,,NaN
