freq,size_emp,nace_r2,indic_is,unit,geo,2021,2023,2024,2025
A,GE10,D_E,E_AI_TANY,PC_ENT_IUSE,LV,2.69,4.17,9.32,13.62
A,GE10,D_E,E_AI_TANY,PC_ENT_IUSE,ME,6.73,11.46,,
A,GE10,D_E,E_AI_TANY,PC_ENT_IUSE,MK,5.65,,,
A,GE10,D_E,E_AI_TANY,PC_ENT_IUSE,MT,24.3,,,34.21
A,GE10,D_E,E_AI_TANY,PC_ENT_IUSE,NL,14.25,19.04,22.61,30.82
A,GE10,D_E,E_AI_TANY,PC_ENT_IUSE,NO,23.89,20.64,33.33,46.01
A,GE10,D_E,E_AI_TANY,PC_ENT_IUSE,PL,1.71,3.26,3.72,7.62
A,GE10,D_E,E_AI_TANY,PC_ENT_IUSE,PT,11.4,10.22,10.98,15.57
A,GE10,D_E,E_AI_TANY,PC_ENT_IUSE,RO,0.86,1.54,2.55,3.86
A,GE10,D_E,E_AI_TANY,PC_ENT_IUSE,RS,0.35,0.53,5.25,3.12
A,GE10,D_E,E_AI_TANY,PC_ENT_IUSE,SE,17.09,13.38,29.76,44.22
A,GE10,D_E,E_AI_TANY,PC_ENT_IUSE,SI,10.66,10.77,15.29,31.0
A,GE10,D_E,E_AI_TANY,PC_ENT_IUSE,SK,4.47,5.66,8.91,10.63
A,GE10,D_E,E_AI_TANY,PC_ENT_IUSE,TR,4.6,7.21,7.36,8.85
A,GE10,D_E,E_AI_TAR,PC_ENT,AL,,,,0.0
A,GE10,D_E,E_AI_TAR,PC_ENT,AT,0.3,2.37,3.1,2.18
A,GE10,D_E,E_AI_TAR,PC_ENT,BA,,,0.0,0.0
A,GE10,D_E,E_AI_TAR,PC_ENT,BE,5.22,0.81,1.27,2.01
A,GE10,D_E,E_AI_TAR,PC_ENT,BG,,,0.0,
A,GE10,D_E,E_AI_TAR,PC_ENT,CY,0.0,0.0,0.0,0.0
A,GE10,D_E,E_AI_TAR,PC_ENT,CZ,0.0,0.23,0.33,1.06
A,GE10,D_E,E_AI_TAR,PC_ENT,DE,0.77,0.67,1.22,1.21
A,GE10,D_E,E_AI_TAR,PC_ENT,DK,5.32,0.0,0.61,2.46
A,GE10,D_E,E_AI_TAR,PC_ENT,EA,1.2,1.14,1.4,1.25
A,GE10,D_E,E_AI_TAR,PC_ENT,EE,0.0,0.89,0.0,0.0
A,GE10,D_E,E_AI_TAR,PC_ENT,EL,2.72,1.0,2.02,1.35
A,GE10,D_E,E_AI_TAR,PC_ENT,ES,2.57,3.62,2.96,3.05
A,GE10,D_E,E_AI_TAR,PC_ENT,EU27_2020,0.95,0.96,1.13,1.11
A,GE10,D_E,E_AI_TAR,PC_ENT,FI,1.81,2.13,0.49,3.53
A,GE10,D_E,E_AI_TAR,PC_ENT,FR,1.1,0.9,1.45,1.0
A,GE10,D_E,E_AI_TAR,PC_ENT,HR,0.0,,0.0,0.0
A,GE10,D_E,E_AI_TAR,PC_ENT,HU,0.0,1.04,1.09,1.55
A,GE10,D_E,E_AI_TAR,PC_ENT,IE,0.0,0.0,12.36,0.0
A,GE10,D_E,E_AI_TAR,PC_ENT,IT,0.78,0.35,0.58,0.33
A,GE10,D_E,E_AI_TAR,PC_ENT,LT,2.28,1.64,2.12,1.63
A,GE10,D_E,E_AI_TAR,PC_ENT,LU,2.7,3.67,0.0,3.76
A,GE10,D_E,E_AI_TAR,PC_ENT,LV,0.7,0.0,0.81,1.65
A,GE10,D_E,E_AI_TAR,PC_ENT,ME,6.73,,,
A,GE10,D_E,E_AI_TAR,PC_ENT,MK,2.82,,,
A,GE10,D_E,E_AI_TAR,PC_ENT,MT,7.77,,,0.0
A,GE10,D_E,E_AI_TAR,PC_ENT,NL,2.35,4.11,1.29,2.26
A,GE10,D_E,E_AI_TAR,PC_ENT,NO,5.5,1.09,2.59,2.19
A,GE10,D_E,E_AI_TAR,PC_ENT,PL,0.17,0.04,0.04,0.58
A,GE10,D_E,E_AI_TAR,PC_ENT,PT,0.71,1.86,0.69,0.48
A,GE10,D_E,E_AI_TAR,PC_ENT,RO,0.23,0.35,1.0,0.24
A,GE10,D_E,E_AI_TAR,PC_ENT,RS,0.0,0.0,0.0,0.0
A,GE10,D_E,E_AI_TAR,PC_ENT,SE,0.84,1.17,1.06,0.26
A,GE10,D_E,E_AI_TAR,PC_ENT,SI,0.0,0.0,0.0,0.0
A,GE10,D_E,E_AI_TAR,PC_ENT,SK,0.0,0.0,0.0,0.71
A,GE10,D_E,E_AI_TAR,PC_ENT,TR,0.65,2.31,1.77,2.15
A,GE10,D_E,E_AI_TAR,PC_ENT_IUSE,AL,,,,0.0
A,GE10,D_E,E_AI_TAR,PC_ENT_IUSE,AT,0.3,2.37,3.1,2.18
A,GE10,D_E,E_AI_TAR,PC_ENT_IUSE,BA,,,0.0,0.0
A,GE10,D_E,E_AI_TAR,PC_ENT_IUSE,BE,5.22,0.81,1.27,2.01
A,GE10,D_E,E_AI_TAR,PC_ENT_IUSE,BG,,,0.0,
A,GE10,D_E,E_AI_TAR,PC_ENT_IUSE,CY,0.0,0.0,0.0,0.0
A,GE10,D_E,E_AI_TAR,PC_ENT_IUSE,CZ,0.0,0.23,0.33,1.07
A,GE10,D_E,E_AI_TAR,PC_ENT_IUSE,DE,0.78,0.67,1.22,1.21
A,GE10,D_E,E_AI_TAR,PC_ENT_IUSE,DK,5.32,0.0,0.61,2.46
A,GE10,D_E,E_AI_TAR,PC_ENT_IUSE,EA,1.2,1.14,1.4,1.26
A,GE10,D_E,E_AI_TAR,PC_ENT_IUSE,EE,0.0,0.9,0.0,0.0
A,GE10,D_E,E_AI_TAR,PC_ENT_IUSE,EL,2.78,1.01,2.02,1.35
A,GE10,D_E,E_AI_TAR,PC_ENT_IUSE,ES,2.57,3.62,3.0,3.06
A,GE10,D_E,E_AI_TAR,PC_ENT_IUSE,EU27_2020,0.96,0.97,1.13,1.12
A,GE10,D_E,E_AI_TAR,PC_ENT_IUSE,FI,1.81,2.13,0.49,3.53
A,GE10,D_E,E_AI_TAR,PC_ENT_IUSE,FR,1.1,0.9,1.45,1.0
A,GE10,D_E,E_AI_TAR,PC_ENT_IUSE,HR,0.0,,0.0,0.0
A,GE10,D_E,E_AI_TAR,PC_ENT_IUSE,HU,0.0,1.06,1.15,1.63
A,GE10,D_E,E_AI_TAR,PC_ENT_IUSE,IE,0.0,0.0,12.36,0.0
A,GE10,D_E,E_AI_TAR,PC_ENT_IUSE,IT,0.79,0.35,0.58,0.33
A,GE10,D_E,E_AI_TAR,PC_ENT_IUSE,LT,2.28,1.64,2.12,1.63
A,GE10,D_E,E_AI_TAR,PC_ENT_IUSE,LU,2.7,3.67,0.0,3.76
A,GE10,D_E,E_AI_TAR,PC_ENT_IUSE,LV,0.7,0.0,0.81,1.65
A,GE10,D_E,E_AI_TAR,PC_ENT_IUSE,ME,6.73,,,
A,GE10,D_E,E_AI_TAR,PC_ENT_IUSE,MK,2.82,,,
A,GE10,D_E,E_AI_TAR,PC_ENT_IUSE,MT,7.77,,,0.0
A,GE10,D_E,E_AI_TAR,PC_ENT_IUSE,NL,2.35,4.11,1.29,2.26
A,GE10,D_E,E_AI_TAR,PC_ENT_IUSE,NO,5.5,1.11,2.59,2.19
A,GE10,D_E,E_AI_TAR,PC_ENT_IUSE,PL,0.17,0.04,0.04,0.58
A,GE10,D_E,E_AI_TAR,PC_ENT_IUSE,PT,0.71,1.89,0.69,0.48
A,GE10,D_E,E_AI_TAR,PC_ENT_IUSE,RO,0.25,0.35,1.0,0.24
A,GE10,D_E,E_AI_TAR,PC_ENT_IUSE,RS,0.0,0.0,0.0,0.0
A,GE10,D_E,E_AI_TAR,PC_ENT_IUSE,SE,0.84,1.17,1.06,0.26
A,GE10,D_E,E_AI_TAR,PC_ENT_IUSE,SI,0.0,0.0,0.0,0.0
A,GE10,D_E,E_AI_TAR,PC_ENT_IUSE,SK,0.0,0.0,0.0,0.72
A,GE10,D_E,E_AI_TAR,PC_ENT_IUSE,TR,0.67,2.32,1.79,2.2
A,GE10,D_E,E_AI_TGE2,PC_ENT,AT,6.06,11.19,14.78,
A,GE10,D_E,E_AI_TGE2,PC_ENT,BA,,,0.0,
A,GE10,D_E,E_AI_TGE2,PC_ENT,BE,10.52,8.8,13.33,19.04
A,GE10,D_E,E_AI_TGE2,PC_ENT,BG,,,,2.13
A,GE10,D_E,E_AI_TGE2,PC_ENT,CY,0.0,2.13,0.0,1.92
A,GE10,D_E,E_AI_TGE2,PC_ENT,CZ,2.17,1.9,2.35,8.66
A,GE10,D_E,E_AI_TGE2,PC_ENT,DE,4.97,3.93,9.36,13.67
A,GE10,D_E,E_AI_TGE2,PC_ENT,DK,,,,
A,GE10,D_E,E_AI_TGE2,PC_ENT,EA,4.71,4.51,7.98,12.23
A,GE10,D_E,E_AI_TGE2,PC_ENT,EE,2.46,2.67,6.38,6.16
A,GE10,D_E,E_AI_TGE2,PC_ENT,EL,4.18,1.04,2.92,5.3
A,GE10,D_E,E_AI_TGE2,PC_ENT,ES,5.05,7.62,10.02,12.51
A,GE10,D_E,E_AI_TGE2,PC_ENT,EU27_2020,4.03,4.05,6.72,11.09
A,GE10,D_E,E_AI_TGE2,PC_ENT,FI,14.14,10.06,25.81,39.55
A,GE10,D_E,E_AI_TGE2,PC_ENT,FR,3.51,2.31,4.16,10.18
A,GE10,D_E,E_AI_TGE2,PC_ENT,HR,,,3.23,1.8
A,GE10,D_E,E_AI_TGE2,PC_ENT,HU,1.35,2.0,4.32,6.25
A,GE10,D_E,E_AI_TGE2,PC_ENT,IE,4.2,6.97,3.23,6.43
A,GE10,D_E,E_AI_TGE2,PC_ENT,IT,3.63,2.94,4.88,8.79
A,GE10,D_E,E_AI_TGE2,PC_ENT,LT,2.28,2.46,5.51,7.76
A,GE10,D_E,E_AI_TGE2,PC_ENT,LU,0.0,11.36,12.75,32.06
A,GE10,D_E,E_AI_TGE2,PC_ENT,LV,1.0,2.13,3.27,8.12
A,GE10,D_E,E_AI_TGE2,PC_ENT,ME,6.73,,,
A,GE10,D_E,E_AI_TGE2,PC_ENT,MK,0.0,,,
A,GE10,D_E,E_AI_TGE2,PC_ENT,MT,19.53,,,19.3
A,GE10,D_E,E_AI_TGE2,PC_ENT,NL,6.76,8.12,12.51,20.21
A,GE10,D_E,E_AI_TGE2,PC_ENT,NO,12.24,9.7,19.97,35.13
A,GE10,D_E,E_AI_TGE2,PC_ENT,PL,0.86,1.77,1.38,3.79
A,GE10,D_E,E_AI_TGE2,PC_ENT,PT,6.99,5.22,7.0,11.32
A,GE10,D_E,E_AI_TGE2,PC_ENT,RO,0.58,1.07,1.77,2.4
A,GE10,D_E,E_AI_TGE2,PC_ENT,RS,0.35,0.0,0.26,0.26
A,GE10,D_E,E_AI_TGE2,PC_ENT,SE,8.31,5.69,15.0,30.72
A,GE10,D_E,E_AI_TGE2,PC_ENT,SI,2.86,3.89,3.8,9.98
A,GE10,D_E,E_AI_TGE2,PC_ENT,SK,0.34,2.77,6.58,6.87
A,GE10,D_E,E_AI_TGE2,PC_ENT,TR,2.07,4.23,3.97,4.38
A,GE10,D_E,E_AI_TGE2,PC_ENT_IUSE,AT,6.06,11.19,14.78,
A,GE10,D_E,E_AI_TGE2,PC_ENT_IUSE,BA,,,0.0,
A,GE10,D_E,E_AI_TGE2,PC_ENT_IUSE,BE,10.52,8.8,13.33,19.04
A,GE10,D_E,E_AI_TGE2,PC_ENT_IUSE,BG,,,,2.14
A,GE10,D_E,E_AI_TGE2,PC_ENT_IUSE,CY,0.0,2.13,0.0,1.96
A,GE10,D_E,E_AI_TGE2,PC_ENT_IUSE,CZ,2.2,1.91,2.36,8.78
A,GE10,D_E,E_AI_TGE2,PC_ENT_IUSE,DE,4.98,3.94,9.36,13.68
A,GE10,D_E,E_AI_TGE2,PC_ENT_IUSE,DK,,,,
A,GE10,D_E,E_AI_TGE2,PC_ENT_IUSE,EA,4.73,4.53,8.02,12.26
A,GE10,D_E,E_AI_TGE2,PC_ENT_IUSE,EE,2.54,2.69,6.38,6.16
A,GE10,D_E,E_AI_TGE2,PC_ENT_IUSE,EL,4.27,1.05,2.92,5.3
A,GE10,D_E,E_AI_TGE2,PC_ENT_IUSE,ES,5.05,7.63,10.16,12.55
A,GE10,D_E,E_AI_TGE2,PC_ENT_IUSE,EU27_2020,4.06,4.07,6.76,11.13
A,GE10,D_E,E_AI_TGE2,PC_ENT_IUSE,FI,14.14,10.06,25.81,39.55
A,GE10,D_E,E_AI_TGE2,PC_ENT_IUSE,FR,3.51,2.31,4.16,10.18
A,GE10,D_E,E_AI_TGE2,PC_ENT_IUSE,HR,,,3.23,1.8
A,GE10,D_E,E_AI_TGE2,PC_ENT_IUSE,HU,1.38,2.05,4.56,6.59
A,GE10,D_E,E_AI_TGE2,PC_ENT_IUSE,IE,4.27,7.14,3.23,6.48
A,GE10,D_E,E_AI_TGE2,PC_ENT_IUSE,IT,3.65,2.97,4.94,8.84
A,GE10,D_E,E_AI_TGE2,PC_ENT_IUSE,LT,2.28,2.46,5.51,7.76
A,GE10,D_E,E_AI_TGE2,PC_ENT_IUSE,LU,0.0,11.36,13.43,32.06
A,GE10,D_E,E_AI_TGE2,PC_ENT_IUSE,LV,1.0,2.13,3.27,8.12
A,GE10,D_E,E_AI_TGE2,PC_ENT_IUSE,ME,6.73,,,
A,GE10,D_E,E_AI_TGE2,PC_ENT_IUSE,MK,0.0,,,
A,GE10,D_E,E_AI_TGE2,PC_ENT_IUSE,MT,19.53,,,19.3
A,GE10,D_E,E_AI_TGE2,PC_ENT_IUSE,NL,6.76,8.12,12.51,20.21
A,GE10,D_E,E_AI_TGE2,PC_ENT_IUSE,NO,12.24,9.81,19.97,35.13
A,GE10,D_E,E_AI_TGE2,PC_ENT_IUSE,PL,0.86,1.77,1.38,3.8
A,GE10,D_E,E_AI_TGE2,PC_ENT_IUSE,PT,7.01,5.3,7.0,11.4
A,GE10,D_E,E_AI_TGE2,PC_ENT_IUSE,RO,0.61,1.07,1.77,2.41
A,GE10,D_E,E_AI_TGE2,PC_ENT_IUSE,RS,0.35,0.0,0.26,0.26
A,GE10,D_E,E_AI_TGE2,PC_ENT_IUSE,SE,8.38,5.69,15.0,30.87
A,GE10,D_E,E_AI_TGE2,PC_ENT_IUSE,SI,2.86,3.89,3.99,9.98
A,GE10,D_E,E_AI_TGE2,PC_ENT_IUSE,SK,0.35,2.9,6.76,6.99
A,GE10,D_E,E_AI_TGE2,PC_ENT_IUSE,TR,2.11,4.25,4.02,4.46
A,GE10,D_E,E_AI_TGE3,PC_ENT,AT,2.86,6.22,8.68,
A,GE10,D_E,E_AI_TGE3,PC_ENT,BA,0.0,,0.0,
A,GE10,D_E,E_AI_TGE3,PC_ENT,BE,6.69,8.02,7.83,15.0
A,GE10,D_E,E_AI_TGE3,PC_ENT,BG,0.0,,0.0,
A,GE10,D_E,E_AI_TGE3,PC_ENT,CY,0.0,0.0,0.0,1.92
A,GE10,D_E,E_AI_TGE3,PC_ENT,CZ,0.25,1.56,1.58,6.1
A,GE10,D_E,E_AI_TGE3,PC_ENT,DE,2.51,2.03,5.05,8.61
A,GE10,D_E,E_AI_TGE3,PC_ENT,DK,6.64,7.25,8.3,15.7
A,GE10,D_E,E_AI_TGE3,PC_ENT,EA,2.38,2.39,4.46,8.19
A,GE10,D_E,E_AI_TGE3,PC_ENT,EE,0.0,0.0,0.89,3.03
A,GE10,D_E,E_AI_TGE3,PC_ENT,EL,4.18,0.5,2.72,3.3
A,GE10,D_E,E_AI_TGE3,PC_ENT,ES,2.67,4.37,6.2,8.57
A,GE10,D_E,E_AI_TGE3,PC_ENT,EU27_2020,1.91,2.03,3.77,7.28
A,GE10,D_E,E_AI_TGE3,PC_ENT,FI,4.36,6.91,14.7,32.28
A,GE10,D_E,E_AI_TGE3,PC_ENT,FR,1.23,1.36,1.33,6.04
A,GE10,D_E,E_AI_TGE3,PC_ENT,HR,0.0,0.0,2.44,
A,GE10,D_E,E_AI_TGE3,PC_ENT,HU,0.27,1.04,2.32,3.35
A,GE10,D_E,E_AI_TGE3,PC_ENT,IE,2.47,1.43,2.25,3.37
A,GE10,D_E,E_AI_TGE3,PC_ENT,IT,2.03,1.36,3.25,5.05
A,GE10,D_E,E_AI_TGE3,PC_ENT,LT,1.9,0.82,5.08,6.12
A,GE10,D_E,E_AI_TGE3,PC_ENT,LU,0.0,3.67,7.72,25.32
A,GE10,D_E,E_AI_TGE3,PC_ENT,LV,1.0,0.56,1.94,4.25
A,GE10,D_E,E_AI_TGE3,PC_ENT,ME,6.73,,,
A,GE10,D_E,E_AI_TGE3,PC_ENT,MK,0.0,,,
A,GE10,D_E,E_AI_TGE3,PC_ENT,MT,7.77,,,8.77
A,GE10,D_E,E_AI_TGE3,PC_ENT,NL,5.05,4.59,3.56,15.12
A,GE10,D_E,E_AI_TGE3,PC_ENT,NO,6.16,4.34,11.78,24.44
A,GE10,D_E,E_AI_TGE3,PC_ENT,PL,0.25,0.49,0.64,2.29
A,GE10,D_E,E_AI_TGE3,PC_ENT,PT,1.45,4.01,3.96,6.03
A,GE10,D_E,E_AI_TGE3,PC_ENT,RO,0.34,1.07,1.63,2.27
A,GE10,D_E,E_AI_TGE3,PC_ENT,RS,0.0,0.0,0.0,0.0
A,GE10,D_E,E_AI_TGE3,PC_ENT,SE,3.96,1.66,8.74,21.56
A,GE10,D_E,E_AI_TGE3,PC_ENT,SI,,,1.92,3.13
A,GE10,D_E,E_AI_TGE3,PC_ENT,SK,0.0,1.37,2.83,5.07
A,GE10,D_E,E_AI_TGE3,PC_ENT,TR,1.63,3.34,2.61,3.75
A,GE10,D_E,E_AI_TGE3,PC_ENT_IUSE,AT,2.86,6.22,8.68,
A,GE10,D_E,E_AI_TGE3,PC_ENT_IUSE,BA,0.0,,0.0,
A,GE10,D_E,E_AI_TGE3,PC_ENT_IUSE,BE,6.69,8.02,7.83,15.0
A,GE10,D_E,E_AI_TGE3,PC_ENT_IUSE,BG,0.0,,0.0,
A,GE10,D_E,E_AI_TGE3,PC_ENT_IUSE,CY,0.0,0.0,0.0,1.96
A,GE10,D_E,E_AI_TGE3,PC_ENT_IUSE,CZ,0.25,1.57,1.59,6.19
A,GE10,D_E,E_AI_TGE3,PC_ENT_IUSE,DE,2.52,2.03,5.05,8.62
A,GE10,D_E,E_AI_TGE3,PC_ENT_IUSE,DK,6.64,7.25,8.3,15.7
A,GE10,D_E,E_AI_TGE3,PC_ENT_IUSE,EA,2.39,2.4,4.49,8.21
A,GE10,D_E,E_AI_TGE3,PC_ENT_IUSE,EE,0.0,0.0,0.89,3.03
A,GE10,D_E,E_AI_TGE3,PC_ENT_IUSE,EL,4.27,0.5,2.72,3.3
A,GE10,D_E,E_AI_TGE3,PC_ENT_IUSE,ES,2.67,4.38,6.29,8.59
A,GE10,D_E,E_AI_TGE3,PC_ENT_IUSE,EU27_2020,1.92,2.04,3.79,7.31
A,GE10,D_E,E_AI_TGE3,PC_ENT_IUSE,FI,4.36,6.91,14.7,32.28
A,GE10,D_E,E_AI_TGE3,PC_ENT_IUSE,FR,1.23,1.36,1.33,6.04
A,GE10,D_E,E_AI_TGE3,PC_ENT_IUSE,HR,0.0,0.0,2.44,
A,GE10,D_E,E_AI_TGE3,PC_ENT_IUSE,HU,0.28,1.06,2.45,3.53
A,GE10,D_E,E_AI_TGE3,PC_ENT_IUSE,IE,2.51,1.46,2.25,3.39
A,GE10,D_E,E_AI_TGE3,PC_ENT_IUSE,IT,2.05,1.38,3.29,5.08
A,GE10,D_E,E_AI_TGE3,PC_ENT_IUSE,LT,1.9,0.82,5.08,6.12
A,GE10,D_E,E_AI_TGE3,PC_ENT_IUSE,LU,0.0,3.67,8.13,25.32
A,GE10,D_E,E_AI_TGE3,PC_ENT_IUSE,LV,1.0,0.56,1.94,4.25
A,GE10,D_E,E_AI_TGE3,PC_ENT_IUSE,ME,6.73,,,
A,GE10,D_E,E_AI_TGE3,PC_ENT_IUSE,MK,0.0,,,
A,GE10,D_E,E_AI_TGE3,PC_ENT_IUSE,MT,7.77,,,8.77
A,GE10,D_E,E_AI_TGE3,PC_ENT_IUSE,NL,5.05,4.59,3.56,15.12
A,GE10,D_E,E_AI_TGE3,PC_ENT_IUSE,NO,6.16,4.39,11.78,24.44
A,GE10,D_E,E_AI_TGE3,PC_ENT_IUSE,PL,0.25,0.49,0.64,2.3
A,GE10,D_E,E_AI_TGE3,PC_ENT_IUSE,PT,1.45,4.07,3.96,6.08
A,GE10,D_E,E_AI_TGE3,PC_ENT_IUSE,RO,0.36,1.07,1.63,2.28
A,GE10,D_E,E_AI_TGE3,PC_ENT_IUSE,RS,0.0,0.0,0.0,0.0
A,GE10,D_E,E_AI_TGE3,PC_ENT_IUSE,SE,4.0,1.66,8.74,21.67
A,GE10,D_E,E_AI_TGE3,PC_ENT_IUSE,SI,,,2.02,3.13
A,GE10,D_E,E_AI_TGE3,PC_ENT_IUSE,SK,0.0,1.43,2.91,5.16
A,GE10,D_E,E_AI_TGE3,PC_ENT_IUSE,TR,1.66,3.36,2.65,3.82
A,GE10,D_E,E_AI_TIR,PC_ENT,AL,,,,4.81
A,GE10,D_E,E_AI_TIR,PC_ENT,AT,4.14,4.21,8.37,4.69
A,GE10,D_E,E_AI_TIR,PC_ENT,BA,0.0,,0.0,0.0
A,GE10,D_E,E_AI_TIR,PC_ENT,BE,5.41,9.38,3.74,4.53
A,GE10,D_E,E_AI_TIR,PC_ENT,BG,,0.0,,
A,GE10,D_E,E_AI_TIR,PC_ENT,CY,0.0,2.13,1.89,0.0
A,GE10,D_E,E_AI_TIR,PC_ENT,CZ,0.96,0.11,0.9,2.26
A,GE10,D_E,E_AI_TIR,PC_ENT,DE,2.79,2.48,4.53,4.4
A,GE10,D_E,E_AI_TIR,PC_ENT,DK,3.3,,,8.57
A,GE10,D_E,E_AI_TIR,PC_ENT,EA,2.63,2.65,3.79,4.1
A,GE10,D_E,E_AI_TIR,PC_ENT,EE,0.94,3.55,1.09,3.13
A,GE10,D_E,E_AI_TIR,PC_ENT,EL,0.81,0.5,1.63,1.46
A,GE10,D_E,E_AI_TIR,PC_ENT,ES,2.37,4.54,4.85,5.67
A,GE10,D_E,E_AI_TIR,PC_ENT,EU27_2020,2.12,2.25,3.16,3.77
A,GE10,D_E,E_AI_TIR,PC_ENT,FI,3.16,5.87,4.68,10.59
A,GE10,D_E,E_AI_TIR,PC_ENT,FR,3.07,1.6,3.02,1.72
A,GE10,D_E,E_AI_TIR,PC_ENT,HR,1.58,1.03,3.01,0.79
A,GE10,D_E,E_AI_TIR,PC_ENT,HU,0.0,1.33,2.32,2.08
A,GE10,D_E,E_AI_TIR,PC_ENT,IE,0.0,1.33,0.0,1.32
A,GE10,D_E,E_AI_TIR,PC_ENT,IT,2.43,1.44,2.16,3.54
A,GE10,D_E,E_AI_TIR,PC_ENT,LT,3.04,1.23,3.81,5.31
A,GE10,D_E,E_AI_TIR,PC_ENT,LU,0.0,8.79,10.17,16.6
A,GE10,D_E,E_AI_TIR,PC_ENT,LV,0.5,0.56,4.27,4.25
A,GE10,D_E,E_AI_TIR,PC_ENT,ME,6.73,,,
A,GE10,D_E,E_AI_TIR,PC_ENT,MK,0.0,,,
A,GE10,D_E,E_AI_TIR,PC_ENT,MT,19.53,,,13.16
A,GE10,D_E,E_AI_TIR,PC_ENT,NL,1.34,4.0,4.49,5.4
A,GE10,D_E,E_AI_TIR,PC_ENT,NO,6.8,2.66,6.11,6.58
A,GE10,D_E,E_AI_TIR,PC_ENT,PL,0.59,1.0,0.86,2.92
A,GE10,D_E,E_AI_TIR,PC_ENT,PT,2.54,3.2,3.48,5.04
A,GE10,D_E,E_AI_TIR,PC_ENT,RO,0.34,0.47,0.9,1.43
A,GE10,D_E,E_AI_TIR,PC_ENT,RS,0.0,0.0,0.0,0.0
A,GE10,D_E,E_AI_TIR,PC_ENT,SE,2.15,3.43,6.99,6.69
A,GE10,D_E,E_AI_TIR,PC_ENT,SI,3.47,6.87,5.05,3.75
A,GE10,D_E,E_AI_TIR,PC_ENT,SK,0.78,1.4,2.56,3.01
A,GE10,D_E,E_AI_TIR,PC_ENT,TR,2.52,4.06,3.61,3.3
A,GE10,D_E,E_AI_TIR,PC_ENT_IUSE,AL,,,,4.84
A,GE10,D_E,E_AI_TIR,PC_ENT_IUSE,AT,4.14,4.21,8.37,4.69
A,GE10,D_E,E_AI_TIR,PC_ENT_IUSE,BA,0.0,,0.0,0.0
A,GE10,D_E,E_AI_TIR,PC_ENT_IUSE,BE,5.41,9.38,3.74,4.53
A,GE10,D_E,E_AI_TIR,PC_ENT_IUSE,BG,,0.0,,
A,GE10,D_E,E_AI_TIR,PC_ENT_IUSE,CY,0.0,2.13,1.89,0.0
A,GE10,D_E,E_AI_TIR,PC_ENT_IUSE,CZ,0.97,0.11,0.9,2.29
A,GE10,D_E,E_AI_TIR,PC_ENT_IUSE,DE,2.8,2.48,4.53,4.4
A,GE10,D_E,E_AI_TIR,PC_ENT_IUSE,DK,3.3,,,8.57
A,GE10,D_E,E_AI_TIR,PC_ENT_IUSE,EA,2.64,2.66,3.81,4.11
A,GE10,D_E,E_AI_TIR,PC_ENT_IUSE,EE,0.97,3.59,1.09,3.13
A,GE10,D_E,E_AI_TIR,PC_ENT_IUSE,EL,0.83,0.5,1.63,1.46
A,GE10,D_E,E_AI_TIR,PC_ENT_IUSE,ES,2.37,4.54,4.91,5.68
A,GE10,D_E,E_AI_TIR,PC_ENT_IUSE,EU27_2020,2.14,2.26,3.17,3.78
A,GE10,D_E,E_AI_TIR,PC_ENT_IUSE,FI,3.16,5.87,4.68,10.59
A,GE10,D_E,E_AI_TIR,PC_ENT_IUSE,FR,3.08,1.6,3.02,1.72
A,GE10,D_E,E_AI_TIR,PC_ENT_IUSE,HR,1.61,1.03,3.01,0.79
A,GE10,D_E,E_AI_TIR,PC_ENT_IUSE,HU,0.0,1.36,2.45,2.19
A,GE10,D_E,E_AI_TIR,PC_ENT_IUSE,IE,0.0,1.36,0.0,1.32
A,GE10,D_E,E_AI_TIR,PC_ENT_IUSE,IT,2.45,1.46,2.19,3.56
A,GE10,D_E,E_AI_TIR,PC_ENT_IUSE,LT,3.04,1.23,3.81,5.31
A,GE10,D_E,E_AI_TIR,PC_ENT_IUSE,LU,0.0,8.79,10.72,16.6
A,GE10,D_E,E_AI_TIR,PC_ENT_IUSE,LV,0.5,0.56,4.27,4.25
A,GE10,D_E,E_AI_TIR,PC_ENT_IUSE,ME,6.73,,,
A,GE10,D_E,E_AI_TIR,PC_ENT_IUSE,MK,0.0,,,
A,GE10,D_E,E_AI_TIR,PC_ENT_IUSE,MT,19.53,,,13.16
A,GE10,D_E,E_AI_TIR,PC_ENT_IUSE,NL,1.34,4.0,4.49,5.4
A,GE10,D_E,E_AI_TIR,PC_ENT_IUSE,NO,6.8,2.69,6.11,6.58
A,GE10,D_E,E_AI_TIR,PC_ENT_IUSE,PL,0.59,1.0,0.86,2.92
A,GE10,D_E,E_AI_TIR,PC_ENT_IUSE,PT,2.54,3.25,3.48,5.08
A,GE10,D_E,E_AI_TIR,PC_ENT_IUSE,RO,0.36,0.47,0.9,1.43
A,GE10,D_E,E_AI_TIR,PC_ENT_IUSE,RS,0.0,0.0,0.0,0.0
A,GE10,D_E,E_AI_TIR,PC_ENT_IUSE,SE,2.17,3.43,6.99,6.72
A,GE10,D_E,E_AI_TIR,PC_ENT_IUSE,SI,3.47,6.87,5.31,3.75
A,GE10,D_E,E_AI_TIR,PC_ENT_IUSE,SK,0.79,1.46,2.63,3.06
A,GE10,D_E,E_AI_TIR,PC_ENT_IUSE,TR,2.57,4.08,3.66,3.37
A,GE10,D_E,E_AI_TML,PC_ENT,AL,,,,0.0
