freq,product,nrg_cons,unit,tax,currency,geo,2016,2020,flag_2016,flag_2020
S,6000,MWH2000-19999,KWH,X_TAX,NAC,NL,0.06135,0.06355,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,NAC,NO,0.4416,0.32484999999999997,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,NAC,PL,0.2913,0.31205,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,NAC,PT,0.0858,0.07205,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,NAC,RO,0.2582,0.3903,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,NAC,RS,5.92105,7.9869,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,NAC,SE,0.5104,0.535,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,NAC,SI,0.05935,0.0733,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,NAC,SK,0.09375,0.0896,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,NAC,TR,0.2146,0.5025999999999999,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,NAC,UA,1.515,1.70675,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,NAC,UK,0.0747,,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,NAC,XK,0.06409999999999999,0.0579,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,PPS,AL,,0.2017,NaN,e
S,6000,MWH2000-19999,KWH,X_TAX,PPS,AT,0.053349999999999995,0.0635,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,PPS,BA,0.1306,0.13315,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,PPS,BE,0.07139999999999999,0.06409999999999999,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,PPS,BG,0.1563,0.14379999999999998,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,PPS,CY,0.10980000000000001,0.1195,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,PPS,CZ,0.0979,0.099,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,PPS,DE,0.06515,0.06505,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,PPS,DK,0.04485,0.0448,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,PPS,EA,0.06870000000000001,0.0697,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,PPS,EE,0.09255,0.0771,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,PPS,EL,0.0874,0.0872,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,PPS,ES,0.09435,0.0693,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,PPS,EU27_2020,,0.0759,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,PPS,FI,0.0484,0.0487,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,PPS,FR,0.0555,0.0631,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,PPS,HR,0.1154,0.12525,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,PPS,HU,0.1207,0.1217,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,PPS,IE,0.08485000000000001,0.08095,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,PPS,IS,0.03615,0.0334,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,PPS,IT,0.0806,0.08299999999999999,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,PPS,LT,0.10965,0.10835,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,PPS,LU,0.043649999999999994,0.0465,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,PPS,LV,0.1212,0.0922,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,PPS,ME,0.1321,0.122,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,PPS,MK,0.14900000000000002,0.1568,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,PPS,MT,0.15294999999999997,0.13325,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,PPS,NL,0.0567,0.054849999999999996,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,PPS,NO,0.03415,0.021449999999999997,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,PPS,PL,0.1232,0.11645,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,PPS,PT,0.10994999999999999,0.08465,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,PPS,RO,0.11785000000000001,0.15275,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,PPS,RS,0.10894999999999999,0.1278,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,PPS,SE,0.04265,0.04045,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,PPS,SI,0.07555,0.0872,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,PPS,SK,0.14379999999999998,0.1113,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,PPS,TR,0.12915,0.15284999999999999,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,PPS,UK,0.081,,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,EUR,AL,,0.10364999999999999,NaN,e
S,6000,MWH2000-19999,KWH,X_VAT,EUR,AT,0.0826,0.0998,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,EUR,BA,0.06175,0.07005,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,EUR,BE,0.0963,0.09915,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,EUR,BG,0.07325,0.0785,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,EUR,CY,0.10595,0.13640000000000002,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,EUR,CZ,0.0634,0.08145,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,EUR,DE,0.12735000000000002,0.15215,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,EUR,DK,0.0925,0.06675,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,EUR,EA,0.1041,0.1135,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,EUR,EE,0.0807,0.0753,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,EUR,EL,0.08954999999999999,0.092,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,EUR,ES,0.08825,0.08405,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,EUR,EU27_2020,0.09715,0.10685,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,EUR,FI,0.06584999999999999,0.0686,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,EUR,FR,0.07730000000000001,0.0829,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,EUR,GE,,0.04265,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,EUR,HR,0.0773,0.09445,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,EUR,HU,0.0756,0.08975,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,EUR,IE,0.10185,0.10400000000000001,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,EUR,IS,0.05235,0.0496,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,EUR,IT,0.14205,0.12945,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,EUR,LI,,,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,EUR,LT,0.08135,0.08485,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,EUR,LU,0.054150000000000004,0.0656,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,EUR,LV,0.1073,0.08665,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,EUR,MD,0.074,0.07344999999999999,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,EUR,ME,0.06425,0.06970000000000001,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,EUR,MK,0.0618,0.07205,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,EUR,MT,0.1227,0.11835000000000001,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,EUR,NL,0.077,0.098,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,EUR,NO,0.0648,0.0393,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,EUR,PL,0.07135,0.09715,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,EUR,PT,0.10235,0.10165,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,EUR,RO,0.0702,0.09759999999999999,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,EUR,RS,0.053000000000000005,0.07400000000000001,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,EUR,SE,0.054400000000000004,0.05155,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,EUR,SI,0.07145,0.08565,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,EUR,SK,0.09825,0.124,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,EUR,TR,0.0663,0.06505,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,EUR,UA,0.05355,0.0556,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,EUR,UK,0.12235,,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,EUR,XK,0.07039999999999999,0.06155,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,NAC,AL,,12.83,NaN,e
S,6000,MWH2000-19999,KWH,X_VAT,NAC,AT,0.0826,0.0998,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,NAC,BA,0.12075,0.13705,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,NAC,BE,0.0963,0.09915,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,NAC,BG,0.14329999999999998,0.15355,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,NAC,CY,0.10595,0.13640000000000002,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,NAC,CZ,1.7135500000000001,2.15595,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,NAC,DE,0.12735000000000002,0.15215,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,NAC,DK,0.68875,0.4974,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,NAC,EA,0.10425,,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,NAC,EE,0.0807,0.0753,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,NAC,EL,0.08954999999999999,0.092,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,NAC,ES,0.08825,0.08405,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,NAC,FI,0.06584999999999999,0.0686,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,NAC,FR,0.07730000000000001,0.0829,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,NAC,GE,,0.1508,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,NAC,HR,0.58235,0.7119500000000001,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,NAC,HU,23.545749999999998,31.51585,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,NAC,IE,0.10185,0.10400000000000001,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,NAC,IS,7.04795,7.66,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,NAC,IT,0.14205,0.12945,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,NAC,LI,,,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,NAC,LT,0.08135,0.08485,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,NAC,LU,0.054150000000000004,0.0656,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,NAC,LV,0.1073,0.08665,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,NAC,MD,1.6322,1.44915,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,NAC,ME,0.06425,0.06970000000000001,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,NAC,MK,3.8056,4.44265,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,NAC,MT,0.1227,0.11835000000000001,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,NAC,NL,0.077,0.098,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,NAC,NO,0.6016,0.4214,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,NAC,PL,0.3113,0.43155,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,NAC,PT,0.10235,0.10165,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,NAC,RO,0.31525000000000003,0.4722,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,NAC,RS,6.5222999999999995,8.699349999999999,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,NAC,SE,0.5154000000000001,0.54,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,NAC,SI,0.07145,0.08565,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,NAC,SK,0.09825,0.124,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,NAC,TR,0.2216,0.51735,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,NAC,UA,1.515,1.70675,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,NAC,UK,0.1,,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,NAC,XK,0.07039999999999999,0.06155,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,PPS,AL,,0.2017,NaN,e
S,6000,MWH2000-19999,KWH,X_VAT,PPS,AT,0.0774,0.0873,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,PPS,BA,0.1306,0.13685,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,PPS,BE,0.08954999999999999,0.0889,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,PPS,BG,0.1585,0.1457,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,PPS,CY,0.11985000000000001,0.1489,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,PPS,CZ,0.0995,0.1126,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,PPS,DE,0.12315000000000001,0.1377,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,PPS,DK,0.06889999999999999,0.0501,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,PPS,EA,0.1016,0.10875,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,PPS,EE,0.112,0.09385,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,PPS,EL,0.10855000000000001,0.1112,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,PPS,ES,0.09920000000000001,0.08954999999999999,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,PPS,EU27_2020,,0.11130000000000001,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,PPS,FI,0.054150000000000004,0.05425,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,PPS,FR,0.07035,0.07615,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,PPS,HR,0.12285,0.14645,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,PPS,HU,0.13425,0.14155,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,PPS,IE,0.0931,0.08615,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,PPS,IS,0.03765,0.034199999999999994,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,PPS,IT,0.1447,0.13035,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,PPS,LT,0.13555,0.12445,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,PPS,LU,0.045950000000000005,0.050699999999999995,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,PPS,LV,0.1615,0.1174,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,PPS,ME,0.1321,0.1382,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,PPS,MK,0.14900000000000002,0.1568,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,PPS,MT,0.15294999999999997,0.13495000000000001,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,PPS,NL,0.0711,0.08465,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,PPS,NO,0.0466,0.02785,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,PPS,PL,0.13169999999999998,0.16105,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,PPS,PT,0.13115,0.11945,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,PPS,RO,0.14385,0.18475,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,PPS,RS,0.12005,0.13915,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,PPS,SE,0.043050000000000005,0.0408,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,PPS,SI,0.09095,0.10189999999999999,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,PPS,SK,0.1507,0.15405000000000002,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,PPS,TR,0.1333,0.15735,NaN,NaN
S,6000,MWH2000-19999,KWH,X_VAT,PPS,UK,0.1084,,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,EUR,AL,,0.1244,NaN,e
S,6000,MWH20000-69999,KWH,I_TAX,EUR,AT,0.09,0.10825,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,EUR,BA,0.05245,0.06814999999999999,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,EUR,BE,0.09065000000000001,0.09215,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,EUR,BG,0.07985,0.0874,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,EUR,CY,0.1142,0.15,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,EUR,CZ,0.07919999999999999,0.0923,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,EUR,DE,0.13645000000000002,0.16094999999999998,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,EUR,DK,0.24964999999999998,0.2205,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,EUR,EA,0.1058,0.1117,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,EUR,EE,0.0862,0.08085,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,EUR,EL,0.0842,0.08499999999999999,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,EUR,ES,0.0903,0.0867,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,EUR,EU27_2020,0.10195,0.11025,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,EUR,FI,0.06570000000000001,0.0665,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,EUR,FR,0.07725,0.08285000000000001,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,EUR,GE,,0.04815,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,EUR,HR,0.07980000000000001,0.09634999999999999,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,EUR,HU,0.0912,0.09845,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,EUR,IE,0.09620000000000001,0.10355,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,EUR,IS,,,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,EUR,IT,0.1358,0.1082,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,EUR,LI,,,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,EUR,LT,0.08985,0.0941,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,EUR,LU,0.0494,0.05165,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,EUR,LV,0.12115000000000001,0.092,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,EUR,MD,,0.07705000000000001,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,EUR,ME,0.06185,0.0503,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,EUR,MK,0.06505,0.0764,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,EUR,MT,0.118,0.10985,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,EUR,NL,0.07544999999999999,0.08225,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,EUR,NO,0.0683,0.03975,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,EUR,PL,0.07975,0.10855000000000001,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,EUR,PT,0.1056,0.10275000000000001,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,EUR,RO,0.07415,0.10600000000000001,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,EUR,RS,0.0629,0.08510000000000001,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,EUR,SE,0.06104999999999999,0.05385,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,EUR,SI,0.0762,0.089,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,EUR,SK,0.1066,0.1353,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,EUR,TR,0.07455,0.0694,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,EUR,UA,0.06485,0.06055,p,NaN
S,6000,MWH20000-69999,KWH,I_TAX,EUR,UK,0.14405,,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,EUR,XK,0.053250000000000006,,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,NAC,AL,,15.396,NaN,e
S,6000,MWH20000-69999,KWH,I_TAX,NAC,AT,0.09,0.10825,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,NAC,BA,0.10255,0.1333,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,NAC,BE,0.09065000000000001,0.09215,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,NAC,BG,0.15615,0.17085,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,NAC,CY,0.1142,0.15,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,NAC,CZ,2.1403499999999998,2.4423,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,NAC,DE,0.13645000000000002,0.16094999999999998,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,NAC,DK,1.85885,1.6437,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,NAC,EA,0.10595,,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,NAC,EE,0.0862,0.08085,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,NAC,EL,0.0842,0.08499999999999999,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,NAC,ES,0.0903,0.0867,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,NAC,FI,0.06570000000000001,0.0665,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,NAC,FR,0.07725,0.08285000000000001,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,NAC,GE,,0.16975,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,NAC,HR,0.6014999999999999,0.72645,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,NAC,HU,28.409399999999998,34.548,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,NAC,IE,0.09620000000000001,0.10355,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,NAC,IS,,,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,NAC,IT,0.1358,0.1082,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,NAC,LI,,,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,NAC,LT,0.08985,0.0941,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,NAC,LU,0.0494,0.05165,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,NAC,LV,0.12115000000000001,0.092,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,NAC,MD,,1.52,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,NAC,ME,0.06185,0.0503,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,NAC,MK,4.00485,4.711399999999999,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,NAC,MT,0.118,0.10985,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,NAC,NL,0.07544999999999999,0.08225,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,NAC,NO,0.63395,0.42605,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,NAC,PL,0.348,0.48245000000000005,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,NAC,PT,0.1056,0.10275000000000001,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,NAC,RO,0.3331,0.51295,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,NAC,RS,7.74345,10.006,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,NAC,SE,0.5788500000000001,0.5635,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,NAC,SI,0.0762,0.089,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,NAC,SK,0.1066,0.1353,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,NAC,TR,0.24914999999999998,0.5517000000000001,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,NAC,UA,1.835,1.86225,p,NaN
S,6000,MWH20000-69999,KWH,I_TAX,NAC,UK,0.11775,,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,NAC,XK,0.053250000000000006,,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,PPS,AL,,0.2421,NaN,e
S,6000,MWH20000-69999,KWH,I_TAX,PPS,AT,0.08435000000000001,0.0947,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,PPS,BA,0.1109,0.1331,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,PPS,BE,0.08435000000000001,0.0826,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,PPS,BG,0.17275000000000001,0.1621,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,PPS,CY,0.12915000000000001,0.16375,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,PPS,CZ,0.1243,0.12755,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,PPS,DE,0.132,0.14565,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,PPS,DK,0.186,0.1656,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,PPS,EA,0.10325000000000001,0.10695,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,PPS,EE,0.11965,0.10075,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,PPS,EL,0.10205,0.10275000000000001,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,PPS,ES,0.1015,0.09234999999999999,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,PPS,EU27_2020,,0.1149,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,PPS,FI,0.054,0.05255,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,PPS,FR,0.07035,0.0761,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,PPS,HR,0.1269,0.1495,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,PPS,HU,0.162,0.15515,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,PPS,IE,0.0879,0.0858,NaN,NaN
S,6000,MWH20000-69999,KWH,I_TAX,PPS,IS,,,NaN,NaN
